NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	
N1	0.244812	0.221717	0.182599	0.136964	0.0935515	0.0581136	0.03277	0.0167391	0.00772916	0.00321988	0.00120815	0.000407715	0.00012361	3.36374e-05	8.21062e-06	1.79687e-06	3.52474e-07	6.19662e-08	9.76355e-09	1.37895e-09	1.74616e-10	1.98319e-11	2.02105e-12	1.84899e-13	3.50338e-17	9.52136e-18	2.4541e-18	6.00103e-19	1.39273e-19	3.06899e-20	6.4238e-21	1.27777e-21	2.41649e-22	4.34743e-23	7.44596e-24	1.21568e-24	1.89757e-25	2.85354e-26	4.22211e-27	6.53713e-28	1.39846e-28	
N2	0.122614	0.127054	0.126844	0.121803	0.112177	0.0987452	0.0827883	0.0658917	0.0496403	0.0353105	0.0236672	0.0149228	0.00883973	0.00491443	0.0025622	0.00125199	0.000573139	0.00024573	9.86547e-05	3.70851e-05	1.30526e-05	4.30157e-06	1.3275e-06	3.83694e-07	1.03886e-07	2.63537e-08	6.26544e-09	1.39639e-09	2.91833e-10	5.72104e-11	1.05239e-11	1.81715e-12	2.94636e-13	4.4878e-14	6.42451e-15	8.65028e-16	1.09764e-16	1.32259e-17	1.56432e-18	2.09614e-19	5.24482e-20	
N3	0.107173	0.112381	0.114723	0.113618	0.108652	0.099825	0.0876958	0.0733538	0.058214	0.043705	0.030969	0.0206739	0.0129838	0.0076629	0.00424661	0.00220845	0.00107731	0.000492812	0.000211363	8.49864e-05	3.20363e-05	1.13222e-05	3.75204e-06	1.16605e-06	3.39915e-07	9.29656e-08	2.3861e-08	5.74901e-09	1.30068e-09	2.76422e-10	5.52025e-11	1.03639e-11	1.83021e-12	3.04261e-13	4.7681e-14	7.06212e-15	9.94153e-16	1.34778e-16	1.82309e-17	2.76807e-18	7.26164e-19	
N4	0.0890403	0.0957855	0.102114	0.106489	0.107293	0.103439	0.0947746	0.0821584	0.0671892	0.0517383	0.0374661	0.0254916	0.016286	0.00976533	0.00549365	0.00289882	0.00143445	0.000665577	0.000289552	0.000118103	4.51659e-05	1.61958e-05	5.44611e-06	1.71759e-06	5.08136e-07	1.41045e-07	3.67412e-08	8.98428e-09	2.06287e-09	4.4489e-10	9.01512e-11	1.71706e-11	3.07516e-12	5.18116e-13	8.21812e-14	1.22889e-14	1.73879e-15	2.35466e-16	3.17324e-17	4.88819e-18	1.34595e-18	
N5	4.38877e-05	0.000108876	0.00035461	0.00113182	0.00326337	0.0083295	0.0187073	0.0368657	0.0636205	0.0959891	0.126443	0.145256	0.145407	0.126776	0.0962543	0.0636544	0.0366861	0.0184428	0.0080971	0.00310928	0.00104612	0.000308995	8.02991e-05	1.84019e-05	3.72786e-06	6.6926e-07	1.06753e-07	1.51685e-08	1.92491e-09	2.18731e-10	2.23129e-11	2.04855e-12	1.69691e-13	1.27136e-14	8.63685e-16	5.33489e-17	3.00779e-18	1.55978e-19	7.60428e-21	3.79578e-22	3.2242e-23	
N6	1.94098e-07	7.58214e-07	4.28692e-06	2.40974e-05	0.000121648	0.000533377	0.00200217	0.00638311	0.0171896	0.0389368	0.0739265	0.117309	0.155219	0.170966	0.156585	0.119203	0.0754414	0.0397288	0.0174353	0.00639002	0.00196104	0.000505548	0.000109873	2.02104e-05	3.15962e-06	4.2165e-07	4.82447e-08	4.75401e-09	4.05232e-10	3.00103e-11	1.93911e-12	1.09773e-13	5.46608e-15	2.40333e-16	9.36501e-18	3.24563e-19	1.00384e-20	2.78065e-22	6.9467e-24	1.64968e-25	6.65451e-27	
ADCACA_Calosoma_inquistor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACA_Carabus_auronitens	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	2.38302e-11	4.24439e-10	9.31486e-09	1.7745e-07	2.74526e-06	3.33528e-05	0.000310507	0.00216834	0.0111293	0.0411593	0.107636	0.195794	0.244737	0.20894	0.121976	0.0490925	0.0138106	0.00276287	0.000400561	4.28984e-05	3.45705e-06	2.13306e-07	1.024e-08	3.88117e-10	1.17706e-11	2.89114e-13	5.81521e-15	9.67465e-17	1.34352e-18	1.57039e-20	1.55683e-22	1.31822e-24	9.59513e-27	6.03969e-29	3.30579e-31	1.58147e-33	6.64474e-36	2.46452e-38	8.14137e-41	2.49666e-43	1.04704e-45	
N8	1.35908e-12	3.29895e-11	1.14338e-09	3.29152e-08	7.32236e-07	1.22511e-05	0.000150823	0.00133751	0.0083632	0.0360949	0.105365	0.20436	0.259894	0.215272	0.116266	0.0413079	0.00980112	0.0015829	0.000177684	1.41604e-05	8.17837e-07	3.49012e-08	1.12049e-09	2.75136e-11	5.24596e-13	7.8747e-15	9.42416e-17	9.09586e-19	7.1549e-21	4.63135e-23	2.48885e-25	1.11948e-27	4.24641e-30	1.36785e-32	3.76588e-35	8.91474e-38	1.82469e-40	3.24617e-43	5.04439e-46	6.90661e-49	1.13145e-51	
N9	1.17866e-17	1.04846e-15	1.13402e-13	9.71523e-12	6.33067e-10	3.06508e-08	1.07493e-06	2.6512e-05	0.000444133	0.00484796	0.0328021	0.129636	0.280079	0.312509	0.177815	0.0524514	0.00851984	0.000816539	4.9104e-05	1.95037e-06	5.33709e-08	1.04199e-09	1.49456e-11	1.6145e-13	1.3418e-15	8.73917e-18	4.53309e-20	1.89947e-22	6.51127e-25	1.84666e-27	4.37716e-30	8.75087e-33	1.48787e-35	2.16775e-38	2.72512e-41	2.9747e-44	2.83608e-47	2.37437e-50	1.75431e-53	1.15157e-56	8.60534e-60	
ADCACA_Pamborus_opacus	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACA_Pamborus_tropicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACA_Carabus_nemoralis	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
