NODE	16	17	18	19	20	
N1	8.02664e-08	0.00168336	0.996894	0.00142286	5.78794e-08	
POLALA_Cryptolestes_sp	0	0	1	0	0	
N2	1.81914e-07	0.00862697	0.980888	0.0104847	1.36958e-07	
N3	8.90363e-05	0.982821	0.0170882	2.19925e-06	3.56319e-11	
POLALU_Luciola_lateralis	0	1	0	0	0	
POLALU_Luciola_cruciata	0	1	0	0	0	
N4	1.56275e-09	0.000552244	0.962907	0.0365409	1.39261e-07	
N5	1.59912e-08	0.000357094	0.996448	0.00319497	2.34796e-07	
POLAPH_Bicellonycha_sp	0	0	1	0	0	
POLAPH_Photuris_sp	0	0	1	0	0	
N6	1.82589e-10	2.33293e-05	0.24572	0.754227	2.92756e-05	
POLALA_Lucidota_sp	0	0	0	1	0	
N7	1.05256e-14	1.00901e-08	0.00227169	0.997715	1.34524e-05	
N8	4.11234e-17	8.15219e-11	3.88669e-05	0.999952	9.00014e-06	
POLALA_Photinus_australis	0	0	0	1	0	
N9	9.47765e-18	2.18049e-11	1.44875e-05	0.999977	8.69801e-06	
N10	8.41444e-20	8.09752e-13	2.54833e-06	0.999995	2.32351e-06	
POLALA_Ellychnia_corrusca	0	0	0	1	0	
POLALA_Ellychnia_californica	0	0	0	1	0	
POLALA_Photinus_pyralis	0	0	0	1	0	
N11	3.20725e-15	2.33777e-09	0.000382067	0.999593	2.44691e-05	
POLALA_Aspisoma_sp	0	0	0	1	0	
N12	2.80994e-16	1.87319e-10	4.01637e-05	0.999932	2.81766e-05	
POLALA_Pyractomena_borealis	0	0	0	1	0	
POLALA_Pyractomena_angulata	0	0	0	1	0	
