NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	
N1	8.05286e-08	1.91333e-07	6.91388e-07	2.81401e-06	1.13836e-05	4.34679e-05	0.000152917	0.00048932	0.00141395	0.00367362	0.00855828	0.0178451	0.0332609	0.0553631	0.0822362	0.108947	0.128671	0.135429	0.126997	0.106083	0.0789259	0.0523001	0.0308678	0.0162281	0.00760081	0.00317231	0.00118014	0.000391458	0.000115823	3.05815e-05	7.20923e-06	1.51818e-06	2.8577e-07	4.81111e-08	7.24938e-09	9.78347e-10	1.18344e-10	1.2841e-11	1.25085e-12	1.27279e-16	3.5708e-17	9.50414e-18	2.40102e-18	5.75991e-19	1.31273e-19	2.84371e-20	5.85805e-21	1.14813e-21	2.14196e-22	3.80565e-23	6.44259e-24	1.03973e-24	1.6004e-25	2.35069e-26	3.29642e-27	4.41553e-28	5.65241e-29	6.91862e-30	8.10214e-31	9.08681e-32	9.78852e-33	1.02495e-33	1.10461e-34	1.71984e-35	
N2	3.67397e-05	5.4231e-05	9.94951e-05	0.000203914	0.000432649	0.000908752	0.00184448	0.00357177	0.00655425	0.0113546	0.0185309	0.0284529	0.0410672	0.0556868	0.0709121	0.0847755	0.0951278	0.100176	0.0989896	0.0917816	0.0798446	0.0651714	0.0499114	0.0358669	0.0241864	0.0153064	0.00909174	0.00506937	0.00265376	0.0013045	0.000602258	0.000261198	0.00010644	4.07648e-05	1.46767e-05	4.96873e-06	1.5822e-06	4.74027e-07	1.3366e-07	3.54812e-08	8.87015e-09	2.08904e-09	4.63658e-10	9.70143e-11	1.91434e-11	3.56374e-12	6.26126e-13	1.03861e-13	1.6272e-14	2.40882e-15	3.37064e-16	4.46001e-17	5.58281e-18	6.61361e-19	7.41774e-20	7.8801e-21	7.93241e-22	7.57008e-23	6.85356e-24	5.89567e-25	4.84561e-26	3.89931e-27	3.46228e-28	5.81852e-29	
N3	0.000122871	0.000175285	0.000300106	0.000559191	0.00106525	0.00200456	0.00365792	0.00640716	0.0107087	0.017017	0.025651	0.0366221	0.0494712	0.0631861	0.0762664	0.0869624	0.0936498	0.0952319	0.0914338	0.0828797	0.0709233	0.0572964	0.0436988	0.0314656	0.021392	0.0137327	0.00832503	0.00476647	0.00257778	0.00131703	0.0006358	0.000290064	0.000125084	5.09954e-05	1.96597e-05	7.16868e-06	2.47299e-06	8.073e-07	2.49455e-07	7.29811e-08	2.02215e-08	5.30797e-09	1.32033e-09	3.11324e-10	6.96066e-11	1.47618e-11	2.97042e-12	5.67327e-13	1.0288e-13	1.77198e-14	2.89981e-15	4.51041e-16	6.6704e-17	9.38291e-18	1.25586e-18	1.60009e-19	1.94173e-20	2.24618e-21	2.48112e-22	2.62764e-23	2.69767e-24	2.77619e-25	3.22005e-26	6.6539e-27	
N4	4.80613e-05	7.17135e-05	0.000132795	0.000272577	0.000575143	0.00119551	0.00239321	0.00455927	0.0082141	0.0139475	0.0222781	0.0334371	0.0471252	0.0623397	0.0773813	0.0901115	0.0984317	0.100846	0.0969001	0.0873209	0.0737974	0.0584928	0.0434836	0.0303209	0.0198333	0.0121713	0.00700862	0.00378749	0.00192121	0.000914943	0.000409173	0.000171878	6.7834e-05	2.516e-05	8.77283e-06	2.87653e-06	8.8724e-07	2.57515e-07	7.03573e-08	1.81016e-08	4.38725e-09	1.00208e-09	2.15782e-10	4.38239e-11	8.39786e-12	1.51904e-12	2.59477e-13	4.18739e-14	6.38698e-15	9.2118e-16	1.25685e-16	1.62297e-17	1.98435e-18	2.29828e-19	2.52269e-20	2.62542e-21	2.59184e-22	2.42832e-23	2.16057e-24	1.82804e-25	1.47819e-26	1.17006e-27	1.02367e-28	1.70669e-29	
N5	4.1364e-06	7.28633e-06	1.71931e-05	4.53955e-05	0.000121322	0.000313128	0.000764079	0.00174553	0.00371538	0.00734958	0.0134914	0.0229603	0.0362018	0.0528572	0.0714391	0.0893513	0.103396	0.110684	0.109597	0.100376	0.0850323	0.0666334	0.0483063	0.0324033	0.020116	0.0115603	0.00615183	0.00303244	0.00138515	0.000586539	0.00023035	8.39419e-05	2.83981e-05	8.92388e-06	2.60624e-06	7.07823e-07	1.78874e-07	4.20874e-08	9.22602e-09	1.88546e-09	3.59459e-10	6.39738e-11	1.06358e-11	1.65293e-12	2.40299e-13	3.27015e-14	4.16874e-15	4.98155e-16	5.5841e-17	5.87588e-18	5.80799e-19	5.39653e-20	4.71669e-21	3.88055e-22	3.0073e-23	2.19677e-24	1.51358e-25	9.84311e-27	6.04616e-28	3.51152e-29	1.93413e-30	1.02625e-31	5.78626e-33	6.17364e-34	
ADCACA_Carabus_nemoralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	1.20655e-09	5.10492e-09	3.23053e-08	2.08549e-07	1.24987e-06	6.75388e-06	3.24931e-05	0.000138214	0.000517396	0.00169849	0.00487508	0.0122024	0.0265736	0.0502481	0.0823596	0.116853	0.143372	0.152029	0.139298	0.110309	0.075544	0.044786	0.0230159	0.0102703	0.00398699	0.00134947	0.000399166	0.000103444	2.35478e-05	4.72115e-06	8.35945e-07	1.31077e-07	1.82505e-08	2.26256e-09	2.50413e-10	2.48073e-11	2.20537e-12	1.76377e-13	1.27209e-14	8.29334e-16	4.89858e-17	2.62724e-18	1.28217e-19	5.70565e-21	2.31978e-22	8.63391e-24	2.9471e-25	9.24247e-27	2.66773e-28	7.09877e-30	1.74427e-31	3.96378e-33	8.3431e-35	1.62892e-36	2.95419e-38	4.98348e-40	7.82991e-42	1.14727e-43	1.56964e-45	2.00789e-47	2.40646e-49	2.72201e-51	3.04757e-53	5.44848e-55	
N7	1.09409e-25	1.13225e-23	1.41329e-21	1.61533e-19	1.60399e-17	1.35008e-15	9.48098e-14	5.47698e-12	2.56347e-10	9.5519e-09	2.77466e-07	6.12427e-06	9.94921e-05	0.00114296	0.00883345	0.0433646	0.129079	0.235753	0.269684	0.194811	0.0881489	0.0244789	0.00412311	0.000441311	3.17945e-05	1.62081e-06	6.08567e-08	1.73759e-09	3.87086e-11	6.87089e-13	9.88879e-15	1.17109e-16	1.15564e-18	9.60667e-21	6.79169e-23	4.11807e-25	2.15762e-27	9.8342e-30	3.92305e-32	1.37729e-34	4.2769e-37	1.18016e-39	2.90613e-42	6.41149e-45	1.27193e-47	2.27671e-50	3.68871e-53	5.42576e-56	7.2658e-59	8.88155e-62	9.93474e-65	1.01932e-67	9.61421e-71	8.35388e-74	6.70046e-77	4.97041e-80	3.41618e-83	2.17924e-86	1.29243e-89	7.1373e-93	3.67601e-96	1.77012e-99	8.10076e-103	4.63455e-106	
ADCACA_Pamborus_alternans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACA_Carabus_auronitens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N8	2.72342e-13	2.86208e-12	4.66424e-11	7.19416e-10	9.6525e-09	1.10454e-07	1.06852e-06	8.67884e-06	5.88008e-05	0.000330153	0.0015263	0.0057729	0.0177557	0.0441605	0.0883777	0.141748	0.181674	0.18576	0.151486	0.0986344	0.0513989	0.0215126	0.00726455	0.00198976	0.00044463	8.15628e-05	1.23606e-05	1.55749e-06	1.64207e-07	1.45759e-08	1.09585e-09	7.01851e-11	3.85046e-12	1.81902e-13	7.43696e-15	2.64393e-16	8.21033e-18	2.2366e-19	5.36658e-21	1.13857e-22	2.14373e-24	3.59445e-26	5.38497e-28	7.23082e-30	8.72857e-32	9.4992e-34	9.34541e-36	8.33301e-38	6.75105e-40	4.9812e-42	3.35482e-44	2.0669e-46	1.16729e-48	6.05502e-51	2.89036e-53	1.27199e-55	5.16979e-58	1.9438e-60	6.77209e-63	2.18961e-65	6.5802e-68	1.8412e-70	4.85072e-73	1.75389e-75	
N9	4.8018e-22	2.95457e-20	2.44205e-18	1.77162e-16	1.07833e-14	5.42931e-13	2.23611e-11	7.44499e-10	1.9776e-08	4.12933e-07	6.66497e-06	8.15905e-05	0.000741507	0.0048865	0.0227821	0.0734387	0.160965	0.238221	0.237818	0.160241	0.0729045	0.0224403	0.00471011	0.000686099	7.1023e-05	5.35853e-06	3.01849e-07	1.2975e-08	4.33914e-10	1.14833e-11	2.44118e-13	4.22421e-15	6.02006e-17	7.14024e-19	7.11478e-21	6.00661e-23	4.32968e-25	2.68337e-27	1.4391e-29	6.71805e-32	2.7447e-34	9.86348e-37	3.13237e-39	8.82893e-42	2.21766e-44	4.98283e-47	1.00507e-49	1.826e-52	2.99747e-55	4.45906e-58	6.02811e-61	7.42531e-64	8.35474e-67	8.60731e-70	8.13765e-73	7.07555e-76	5.66942e-79	4.19451e-82	2.87076e-85	1.82077e-88	1.07201e-91	5.86872e-95	2.99934e-98	1.8194e-101	
ADCACA_Calosoma_inquistor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACA_Pamborus_tropicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACA_Pamborus_opacus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	7.77135e-08	2.06767e-07	7.81831e-07	3.12672e-06	1.20492e-05	4.33954e-05	0.000144176	0.000438736	0.00121722	0.00306882	0.00701347	0.0145012	0.0270825	0.0456257	0.0692611	0.0946544	0.116375	0.128657	0.127858	0.114208	0.0917013	0.066205	0.0429975	0.0251369	0.0132389	0.00628746	0.00269567	0.00104461	0.000366368	0.000116459	3.36022e-05	8.81407e-06	2.10518e-06	4.58578e-07	9.12556e-08	1.66166e-08	2.77318e-09	4.2489e-10	5.98603e-11	7.76713e-12	9.29657e-13	1.028e-13	1.05179e-14	9.97175e-16	8.77285e-17	7.17211e-18	5.4561e-19	3.86744e-20	2.55758e-21	1.57995e-22	9.1284e-24	4.93851e-25	2.50463e-26	1.19213e-27	5.33089e-29	2.24198e-30	8.87699e-32	3.31246e-33	1.16625e-34	3.88107e-36	1.2261e-37	3.73534e-39	1.18163e-40	6.48596e-42	
ADCACA_Carabus_punctatoauratus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACA_Carabus_granulatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACA_Cychrus_caraboides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
