NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	
N1	0.228335	0.210837	0.179184	0.139762	0.099787	0.0650577	0.0386424	0.0208655	0.0102212	0.00453378	0.00181775	0.000657689	0.000214431	6.29177e-05	1.65951e-05	3.93085e-06	8.35477e-07	1.59232e-07	2.71984e-08	4.16199e-09	5.70407e-10	7.00049e-11	7.69331e-12	7.5712e-13	7.52532e-17	2.11464e-17	5.62517e-18	1.4168e-18	3.37953e-19	7.63643e-20	1.63507e-20	3.31843e-21	6.38593e-22	1.16565e-22	2.01895e-23	3.3195e-24	5.18353e-25	7.69612e-26	1.09349e-26	1.56478e-27	3.25279e-28	
N2	0.217368	0.196408	0.1677	0.134894	0.10189	0.072039	0.0475334	0.0291916	0.0166469	0.0087979	0.00430229	0.0019442	0.000811086	0.000312146	0.000110761	3.62249e-05	1.09182e-05	3.0326e-06	7.76338e-07	1.83215e-07	3.98743e-08	8.00633e-09	1.48389e-09	2.54007e-10	4.01826e-11	5.87862e-12	7.95914e-13	9.98002e-14	1.15984e-14	1.25026e-15	1.25102e-16	1.16287e-17	1.005e-18	8.08366e-20	6.06015e-21	4.24471e-22	2.79059e-23	1.73783e-24	1.04538e-25	6.44072e-27	5.99839e-28	
ADCASC_Dyschirius_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N3	0.202352	0.184994	0.16162	0.134335	0.105676	0.0782516	0.0542576	0.0350613	0.0210297	0.0116685	0.00597298	0.00281475	0.00121912	0.000484709	0.000176751	5.90795e-05	1.80947e-05	5.07739e-06	1.30531e-06	3.07495e-07	6.6395e-08	1.31452e-08	2.38746e-09	3.97992e-10	6.09318e-11	8.5729e-12	1.10926e-12	1.32092e-13	1.44877e-14	1.46469e-15	1.3661e-16	1.17644e-17	9.36245e-19	6.89158e-20	4.69618e-21	2.96529e-22	1.73679e-23	9.45644e-25	4.83802e-26	2.51485e-27	2.28443e-28	
N4	0.104738	0.109763	0.120034	0.128674	0.129527	0.119606	0.100107	0.0754574	0.0510282	0.0308822	0.016697	0.00805494	0.00346429	0.00132762	0.000453267	0.000137874	3.73759e-05	9.03458e-06	1.94867e-06	3.75369e-07	6.46404e-08	9.96228e-09	1.37578e-09	1.70462e-10	1.89748e-11	1.90021e-12	1.71441e-13	1.39553e-14	1.02637e-15	6.83037e-17	4.11898e-18	2.25408e-19	1.12101e-20	5.07383e-22	2.09296e-23	7.87971e-25	2.71188e-26	8.55387e-28	2.49693e-29	7.18727e-31	3.35757e-32	
N5	0.0838724	0.0919659	0.107339	0.122762	0.130956	0.127246	0.11136	0.0872576	0.0609975	0.0379488	0.0209758	0.0102886	0.00447496	0.00172533	0.000589667	0.000178705	4.80536e-05	1.14747e-05	2.43578e-06	4.60202e-07	7.74926e-08	1.16469e-08	1.56486e-09	1.88258e-10	2.03127e-11	1.96901e-12	1.71765e-13	1.35074e-14	9.59178e-16	6.16105e-17	3.58566e-18	1.89395e-19	9.09453e-21	3.97689e-22	1.5866e-23	5.78854e-25	1.93854e-26	6.00552e-28	1.75376e-29	5.10274e-31	2.16973e-32	
N6	0.0125139	0.0173814	0.0299435	0.0536924	0.089683	0.131344	0.163068	0.168235	0.142485	0.0983714	0.0551754	0.0251272	0.00930517	0.00281073	0.000695404	0.00014161	2.38609e-05	3.34497e-06	3.92288e-07	3.86971e-08	3.22774e-09	2.28807e-10	1.38514e-11	7.19412e-13	3.21976e-14	1.24692e-15	4.19508e-17	1.23069e-18	3.15946e-20	7.12191e-22	1.41416e-23	2.48114e-25	3.85774e-27	5.33074e-29	6.56547e-31	7.23027e-33	7.15073e-35	6.40302e-37	5.29571e-39	4.30231e-41	4.69789e-43	
N7	0.0121982	0.0169923	0.0294554	0.0533051	0.0899556	0.132891	0.165749	0.170762	0.143373	0.0973293	0.0532157	0.0234146	0.00830246	0.00237983	0.000553805	0.000105153	1.63801e-05	2.10525e-06	2.24522e-07	1.99812e-08	1.49196e-09	9.396e-11	5.01593e-12	2.28061e-13	8.87169e-15	2.96534e-16	8.55108e-18	2.13558e-19	4.63602e-21	8.7784e-23	1.45466e-24	2.1162e-26	2.71097e-28	3.06747e-30	3.07546e-32	2.74285e-34	2.18912e-36	1.5825e-38	1.06608e-40	7.21767e-43	6.89239e-45	
N8	0.0113776	0.0164309	0.0298751	0.0564175	0.0980806	0.146511	0.180392	0.178254	0.13891	0.0844206	0.0397516	0.0144606	0.00406333	0.000883698	0.000149283	1.96815e-05	2.03637e-06	1.66353e-07	1.07977e-08	5.60479e-10	2.34159e-11	7.9239e-13	2.18541e-14	4.94195e-16	9.21608e-18	1.42526e-19	1.83764e-21	1.98549e-23	1.80655e-25	1.39075e-27	9.09953e-30	5.08206e-32	2.43284e-34	1.00224e-36	3.56691e-39	1.10078e-41	2.9568e-44	6.94004e-47	1.43141e-49	2.65897e-52	6.28986e-55	
N9	0.0105928	0.0158328	0.0300199	0.0586271	0.104037	0.1562	0.189881	0.181524	0.133775	0.0749692	0.0316639	0.0100244	0.00237248	0.000419542	5.55008e-05	5.50672e-06	4.11283e-07	2.32271e-08	9.96996e-10	3.27106e-11	8.25264e-13	1.61113e-14	2.44961e-16	2.91964e-18	2.74587e-20	2.05111e-22	1.22483e-24	5.88456e-27	2.28894e-29	7.25274e-32	1.88329e-34	4.03098e-37	7.15213e-40	1.05772e-42	1.31073e-45	1.36801e-48	1.20848e-51	9.0788e-55	5.82722e-58	3.21559e-61	1.89746e-64	
N10	0.00842271	0.012918	0.0249345	0.0490232	0.0878078	0.135172	0.172819	0.179515	0.149327	0.0985709	0.0513751	0.0211038	0.00683713	0.00175155	0.000356257	5.78213e-05	7.53166e-06	7.92222e-07	6.77224e-08	4.73537e-09	2.72586e-10	1.29995e-11	5.16775e-13	1.72272e-14	4.84357e-16	1.15491e-17	2.3478e-19	4.08978e-21	6.13422e-23	7.95869e-25	8.97128e-27	8.823e-29	7.60084e-31	5.75763e-33	3.84893e-35	2.27854e-37	1.1985e-39	5.62042e-42	2.36309e-44	9.1908e-47	4.84158e-49	
N11	0.000780866	0.00186809	0.00534777	0.014315	0.0336425	0.0673878	0.112974	0.156658	0.178288	0.165674	0.125294	0.0769758	0.0383911	0.0155481	0.00511888	0.00137247	0.000300406	5.38344e-05	7.9252e-06	9.61973e-07	9.66585e-08	8.07337e-09	5.62969e-10	3.2919e-11	1.62137e-12	6.75676e-14	2.39303e-15	7.23482e-17	1.87526e-18	4.18498e-20	8.07471e-22	1.35243e-23	1.97405e-25	2.52061e-27	2.82587e-29	2.79147e-31	2.43804e-33	1.88918e-35	1.30523e-37	8.25435e-40	7.18161e-42	
N12	0.000183079	0.000403828	0.00128324	0.0042071	0.0124422	0.031444	0.0661697	0.114317	0.1608	0.183248	0.168711	0.125316	0.0750758	0.0362971	0.0141796	0.00448399	0.00115046	0.000240134	4.08994e-05	5.70271e-06	6.53213e-07	6.16897e-08	4.82144e-09	3.13041e-10	1.69496e-11	7.68291e-13	2.92669e-14	9.4053e-16	2.55951e-17	5.92038e-19	1.16826e-20	1.97375e-22	2.86504e-24	3.58553e-26	3.88173e-28	3.64762e-30	2.98554e-32	2.13749e-34	1.34915e-36	7.77473e-39	6.22424e-41	
N13	0.000184377	0.000358662	0.00101002	0.00306984	0.00872749	0.021818	0.0466487	0.0841571	0.127208	0.160515	0.168805	0.147919	0.108089	0.0659724	0.0337108	0.0144617	0.00522524	0.00159571	0.000413397	9.12034e-05	1.72018e-05	2.78454e-06	3.88353e-07	4.68438e-08	4.90516e-09	4.47516e-10	3.56988e-11	2.49848e-12	1.53926e-13	8.37436e-15	4.03582e-16	1.72801e-17	6.59238e-19	2.24716e-20	6.86312e-22	1.88363e-23	4.66406e-25	1.0502e-26	2.20209e-28	4.68119e-30	1.41451e-31	
