NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	
N1	0.168415	0.165315	0.157358	0.142525	0.120479	0.0935307	0.0659024	0.041813	0.0237697	0.0120716	0.00546826	0.00220783	0.000794411	0.000254779	7.28612e-05	1.859e-05	4.23444e-06	8.61693e-07	1.56777e-07	2.55235e-08	3.72129e-09	4.86323e-10	5.70209e-11	6.004e-12	5.68312e-13	6.93285e-17	1.92075e-17	5.05515e-18	1.2651e-18	3.01478e-19	6.85652e-20	1.49384e-20	3.13821e-21	6.42794e-22	1.30751e-22	2.73803e-23	7.26167e-24	
N2	0.00267897	0.00385614	0.00636909	0.0106779	0.0173262	0.0267673	0.0391091	0.0538444	0.0696799	0.0845985	0.096222	0.102413	0.101913	0.0947591	0.0822841	0.0667065	0.0504751	0.035644	0.0234895	0.0144459	0.00829167	0.00444248	0.00222222	0.0010381	0.00045303	0.000184768	7.04624e-05	2.51429e-05	8.40257e-06	2.6338e-06	7.76222e-07	2.16049e-07	5.72939e-08	1.47585e-08	3.87172e-09	1.17202e-09	5.48722e-10	
ADCANE_Nebria_brevicollis	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N3	3.21334e-07	1.03036e-06	4.32818e-06	1.80206e-05	6.95968e-05	0.000244195	0.000771993	0.00218948	0.00555441	0.0125738	0.0253465	0.0454122	0.0721949	0.101692	0.126757	0.139675	0.13595	0.116818	0.0885864	0.0592794	0.0350085	0.0182525	0.00840598	0.00342212	0.00123267	0.000393302	0.000111297	2.7973e-05	6.25448e-06	1.24634e-06	2.21845e-07	3.5386e-08	5.08821e-09	6.68943e-10	8.3645e-11	1.12232e-11	2.45224e-12	
N4	2.20004e-07	5.32823e-07	1.83812e-06	6.86418e-06	2.5015e-05	8.53954e-05	0.000268332	0.000769863	0.00200873	0.00475597	0.010204	0.0198197	0.0348257	0.0553246	0.0794221	0.102991	0.120602	0.127501	0.121679	0.104819	0.0815083	0.0572205	0.0362729	0.0207692	0.0107457	0.00502608	0.00212646	0.000814363	0.000282543	8.89079e-05	2.54159e-05	6.62015e-06	1.58156e-06	3.52606e-07	7.71493e-08	1.918e-08	7.75432e-09	
N5	5.52726e-10	4.39052e-09	4.93569e-08	5.21756e-07	4.79566e-06	3.71643e-05	0.000238277	0.00124577	0.00524581	0.0175972	0.0465851	0.0966056	0.156122	0.196038	0.191075	0.144688	0.0853617	0.0394339	0.0143673	0.00416569	0.000970998	0.000183909	2.86066e-05	3.69207e-06	3.99232e-07	3.64971e-08	2.84445e-09	1.90462e-10	1.10363e-11	5.57235e-13	2.4687e-14	9.67061e-16	3.383e-17	1.07271e-18	3.16033e-20	9.08213e-22	3.6039e-23	
ADCATR_Trechus_quadristriatus	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Trechus_obtusus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	1.01261e-09	3.05738e-09	1.44735e-08	7.48532e-08	3.73792e-07	1.73352e-06	7.3665e-06	2.85237e-05	0.000100348	0.000320152	0.000924954	0.00241699	0.00570628	0.0121601	0.0233695	0.0404714	0.0631149	0.088581	0.111829	0.12694	0.129521	0.118767	0.0978667	0.0724717	0.0482353	0.0288633	0.0155344	0.00752439	0.00328287	0.00129187	0.000459583	0.000148456	4.39513e-05	1.21812e-05	3.32407e-06	1.0116e-06	4.61678e-07	
ADCATR_Perileptus_areolatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_ruficorne	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N7	1.25522e-08	4.71069e-08	2.49642e-07	1.37714e-06	7.19187e-06	3.41157e-05	0.000144149	0.000537199	0.001756	0.00501694	0.0124955	0.0270753	0.0509504	0.0831471	0.117529	0.143751	0.152026	0.138946	0.109717	0.074847	0.0441201	0.0224825	0.00991022	0.00378218	0.00125116	0.000359248	8.96842e-05	1.95057e-05	3.70536e-06	6.16787e-07	9.03604e-08	1.17229e-08	1.35897e-09	1.42733e-10	1.39234e-11	1.35506e-12	1.95234e-13	
N8	2.7216e-09	1.09068e-08	6.59912e-08	4.23644e-07	2.57663e-06	1.41595e-05	6.87428e-05	0.000291456	0.00107219	0.00340857	0.00933818	0.0220002	0.0444971	0.0771573	0.114568	0.145541	0.158061	0.146675	0.116261	0.0787057	0.0455098	0.0224829	0.00949419	0.00342942	0.00106055	0.000281102	6.39455e-05	1.25045e-05	2.10612e-06	3.06272e-07	3.85732e-08	4.22519e-09	4.05086e-10	3.4395e-11	2.6698e-12	2.15332e-13	3.19961e-14	
N9	6.91019e-06	1.4392e-05	4.04766e-05	0.0001222	0.000360906	0.00100101	0.00255635	0.00595081	0.0125599	0.023963	0.0412516	0.0639965	0.0893947	0.112365	0.127033	0.12913	0.118001	0.0969345	0.0715873	0.0475392	0.028397	0.015265	0.00738885	0.00322263	0.00126748	0.000449941	0.000144306	4.1859e-05	1.09947e-05	2.61843e-06	5.66335e-07	1.11519e-07	2.00919e-08	3.35533e-09	5.4084e-10	9.6423e-11	2.9043e-11	
ADCATR_Bembidion_aenulum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	2.93464e-06	8.71668e-06	3.79055e-05	0.00016817	0.000677776	0.00238735	0.00723058	0.0186652	0.0408302	0.0753702	0.117043	0.152585	0.16681	0.15291	0.117637	0.0760901	0.0414882	0.0191319	0.0074899	0.00249969	0.000714324	0.000175577	3.72889e-05	6.87365e-06	1.10462e-06	1.55425e-07	1.92271e-08	2.09956e-09	2.03162e-10	1.74862e-11	1.34387e-12	9.2624e-14	5.75986e-15	3.26703e-16	1.73263e-17	9.27775e-19	7.93782e-20	
ADCATR_Bembidion_insulatum	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_umbratum	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	8.02681e-10	3.49909e-09	2.34704e-08	1.64251e-07	1.07553e-06	6.32947e-06	3.28562e-05	0.000148964	0.000586458	0.00199728	0.00586811	0.014842	0.0322605	0.0601747	0.0962085	0.131725	0.154339	0.154683	0.132578	0.0971802	0.0609365	0.0327032	0.0150328	0.00592445	0.00200418	0.000582807	0.000145929	3.15229e-05	5.88822e-06	9.53777e-07	1.34475e-07	1.65924e-08	1.80678e-09	1.76124e-10	1.57919e-11	1.40495e-12	1.87148e-13	
ADCATR_Bembidion_coxendix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N12	4.78758e-12	3.17576e-11	3.43911e-10	3.67457e-09	3.49186e-08	2.88641e-07	2.06118e-06	1.26683e-05	6.68215e-05	0.000301732	0.00116375	0.00382617	0.0107044	0.0254442	0.0513205	0.0877447	0.127072	0.155798	0.161681	0.142022	0.105629	0.0665538	0.0355529	0.0161189	0.00621006	0.00203609	0.000569077	0.000135845	2.77556e-05	4.86602e-06	7.34235e-07	9.57486e-08	1.08624e-08	1.08536e-09	9.82013e-11	8.77988e-12	1.22887e-12	
N13	1.71707e-10	1.01301e-09	9.60173e-09	8.92543e-08	7.31069e-07	5.15015e-06	3.09625e-05	0.000158203	0.000684887	0.00250561	0.00772847	0.0200576	0.0437228	0.0799356	0.122424	0.15693	0.168276	0.150909	0.113195	0.0710454	0.0373392	0.0164499	0.00608287	0.00189102	0.000495145	0.000109426	2.04577e-05	3.24348e-06	4.37247e-07	5.02579e-08	4.93962e-09	4.16391e-10	3.02033e-11	1.89396e-12	1.04117e-13	5.4606e-15	4.88249e-16	
N14	2.96966e-08	1.20246e-07	7.17481e-07	4.29375e-06	2.33396e-05	0.000111661	0.000464031	0.00166367	0.0051241	0.013517	0.0304661	0.0585573	0.0958253	0.133342	0.157632	0.15822	0.13481	0.0975177	0.0599183	0.0312976	0.0139138	0.0052723	0.00170585	0.000472219	0.000112094	2.28725e-05	4.02225e-06	6.11277e-07	8.05103e-08	9.21669e-09	9.19816e-10	8.02705e-11	6.146e-12	4.14963e-13	2.51076e-14	1.49301e-15	1.54957e-16	
N15	8.37376e-16	6.75101e-14	5.97184e-12	4.44696e-10	2.61188e-08	1.15016e-06	3.60784e-05	0.000756856	0.00972555	0.0671872	0.209935	0.326079	0.261427	0.104163	0.0187618	0.00181516	0.000107399	4.23696e-06	1.18326e-07	2.44337e-09	3.85597e-11	4.77273e-13	4.73099e-15	3.82081e-17	2.55056e-19	1.4247e-21	6.7301e-24	2.71356e-26	9.415e-29	2.83157e-31	7.43094e-34	1.71252e-36	3.49024e-39	6.35651e-42	1.05748e-44	1.69752e-47	3.23942e-50	
ADCATR_Bembidion_tibiale	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_tetracolum	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N16	2.15318e-09	1.2727e-08	1.17488e-07	1.0441e-06	8.02081e-06	5.19064e-05	0.000280408	0.00125758	0.00466108	0.014219	0.0355715	0.0727452	0.121296	0.164579	0.181489	0.162575	0.118335	0.0700616	0.0338011	0.0133207	0.00430125	0.00114201	0.000250302	4.54811e-05	6.88199e-06	8.71213e-07	9.27055e-08	8.33128e-09	6.35312e-10	4.13001e-11	2.29925e-12	1.10112e-13	4.5564e-15	1.63729e-16	5.16338e-18	1.52144e-19	7.33603e-21	
N17	1.47091e-11	2.16984e-10	4.63073e-09	8.69177e-08	1.32194e-06	1.58726e-05	0.000147809	0.00104987	0.0055973	0.0220816	0.0637674	0.133929	0.203965	0.224985	0.179701	0.103991	0.0437092	0.0134235	0.00304344	0.000516503	6.66437e-05	6.64234e-06	5.19268e-07	3.2296e-08	1.61902e-09	6.61978e-11	2.23144e-12	6.26195e-14	1.47591e-15	2.94538e-17	5.01376e-19	7.32949e-21	9.25993e-23	1.01734e-24	9.8083e-27	8.63471e-29	1.09422e-30	
ADCATR_Bembidion_planatum	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_decorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N18	1.08314e-10	8.49238e-10	1.07056e-08	1.26181e-07	1.26359e-06	1.05452e-05	7.27357e-05	0.000411913	0.00190322	0.00713121	0.0215439	0.052201	0.100974	0.155337	0.189528	0.183113	0.140052	0.0848855	0.0408646	0.0156795	0.00481629	0.00119056	0.000238215	3.88192e-05	5.18524e-06	5.71422e-07	5.22912e-08	3.99904e-09	2.57186e-10	1.39935e-11	6.47918e-13	2.56717e-14	8.75106e-16	2.58022e-17	6.6339e-19	1.56319e-20	5.96674e-22	
ADCATR_Bembidion_mexicanum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N19	6.49513e-34	9.63052e-34	1.64925e-33	2.86634e-33	5.75722e-58	1.90414e-51	1.78035e-45	7.50331e-40	1.6875e-34	2.20555e-29	1.7364e-24	8.30848e-20	2.3787e-15	3.88077e-11	3.28329e-07	0.00117457	0.997963	0.000862009	1.76929e-07	1.53712e-11	6.93567e-16	1.78683e-20	2.761e-25	2.60015e-30	1.47963e-35	4.90992e-41	8.72602e-47	7.01575e-53	1.59936e-59	2.20169e-34	1.04265e-34	4.73651e-35	2.06601e-35	8.66477e-36	3.51048e-36	1.41668e-36	6.93904e-37	
ADCATR_Bembidion_transversale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_sejunctum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N20	4.32152e-10	2.37691e-09	1.97415e-08	1.62278e-07	1.20261e-06	7.7992e-06	4.36712e-05	0.000209579	0.000857968	0.00298618	0.00881344	0.0220103	0.0464274	0.082592	0.123763	0.156076	0.165541	0.147627	0.110694	0.0698092	0.0370517	0.0165657	0.00624665	0.00198958	0.000536177	0.0001225	2.37785e-05	3.93071e-06	5.54732e-07	6.70148e-08	6.94958e-09	6.20599e-10	4.7919e-11	3.2242e-12	1.93764e-13	1.16807e-14	1.29138e-15	
ADCATR_Bembidion_punctulatum	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N21	3.16098e-10	1.54546e-09	1.25515e-08	1.04723e-07	7.90441e-07	5.21663e-06	2.975e-05	0.00014576	0.000611193	0.00218686	0.00666025	0.0172294	0.0377896	0.0701691	0.11017	0.146128	0.163645	0.154688	0.12343	0.0831692	0.0473575	0.0228106	0.00930622	0.00322091	0.000947424	0.000237333	5.07451e-05	9.28329e-06	1.4568e-06	1.96638e-07	2.28972e-08	2.30803e-09	2.02423e-10	1.56193e-11	1.09595e-12	7.81483e-14	8.75242e-15	
ADCATR_Bembidion_articulatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N22	4.93109e-20	1.37456e-18	5.26015e-17	1.8951e-15	6.06611e-14	1.68658e-12	4.02321e-11	8.15837e-10	1.39421e-08	1.98972e-07	2.348e-06	2.26622e-05	0.000176745	0.00109908	0.00536969	0.0202852	0.0582602	0.125051	0.197406	0.22625	0.186896	0.111293	0.0481407	0.0153278	0.00365155	0.000662345	9.30626e-05	1.02946e-05	9.10121e-07	6.51873e-08	3.82973e-09	1.86638e-10	7.62569e-12	2.6431e-13	7.93262e-15	2.21229e-16	9.40407e-18	
ADCATR_Bembidion_tairuense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_quadrimaculatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N23	8.40995e-20	1.22085e-18	2.64395e-17	5.70338e-16	1.1218e-14	1.96539e-13	3.04358e-12	4.14947e-11	4.96501e-10	5.19881e-09	4.74996e-08	3.77591e-07	2.60397e-06	1.55334e-05	7.99172e-05	0.000353581	0.00134137	0.00435082	0.0120316	0.028288	0.0563967	0.0951004	0.135323	0.162147	0.163314	0.138072	0.0978936	0.0581853	0.0290022	0.0121379	0.00427592	0.00127372	0.00032366	7.14998e-05	1.4393e-05	3.01831e-06	9.82556e-07	
N24	9.47451e-29	4.52855e-27	3.16589e-25	2.03934e-23	1.15474e-21	5.6985e-20	2.44009e-18	9.03059e-17	2.87731e-15	7.86097e-14	1.83401e-12	3.63863e-11	6.11246e-10	8.65618e-09	1.02879e-07	1.02152e-06	8.43507e-06	5.76566e-05	0.00032473	0.00150012	0.00565868	0.0173548	0.0430988	0.0863429	0.139081	0.179634	0.185654	0.153353	0.101229	0.0534669	0.0226677	0.00776098	0.00217007	0.000506226	0.00010313	2.07635e-05	6.22648e-06	
N25	8.95651e-34	8.69582e-32	1.15001e-29	1.36154e-27	1.39916e-25	1.23995e-23	9.43264e-22	6.13136e-20	3.38937e-18	1.58561e-16	6.24611e-15	2.06116e-13	5.66777e-12	1.29172e-10	2.42667e-09	3.73714e-08	4.69191e-07	4.77578e-06	3.91976e-05	0.000258036	0.00135544	0.0056538	0.0186422	0.0483918	0.0985426	0.156962	0.195149	0.189159	0.142946	0.0843361	0.0389799	0.0142061	0.00413236	0.000983383	0.000202745	4.22128e-05	1.3598e-05	
N26	5.70846e-37	7.64602e-35	1.37998e-32	2.2676e-30	3.2964e-28	4.21008e-26	4.69901e-24	4.55806e-22	3.81961e-20	2.74728e-18	1.6841e-16	8.73079e-15	3.79563e-13	1.3709e-11	4.07137e-10	9.82929e-09	1.90473e-07	2.92103e-06	3.4899e-05	0.000319255	0.00219445	0.0111099	0.040606	0.1052	0.190497	0.239304	0.208494	0.126747	0.0543574	0.0166911	0.00373423	0.000620539	7.82417e-05	7.68295e-06	6.11642e-07	4.33178e-08	4.22015e-09	
N27	1.71482e-47	1.17856e-44	9.33376e-42	6.47756e-39	3.90415e-36	2.03097e-33	9.05785e-31	3.43798e-28	1.10163e-25	2.95365e-23	6.56138e-21	1.19446e-18	1.76008e-16	2.0703e-14	1.91334e-12	1.36428e-10	7.34855e-09	2.91709e-07	8.28741e-06	0.000162687	0.002115	0.0172972	0.0837409	0.224668	0.316796	0.234072	0.0950037	0.0225085	0.00329382	0.000312392	1.99926e-05	8.93376e-07	2.87086e-08	6.81454e-10	1.23046e-11	1.80335e-13	3.46882e-15	
ADCATR_Bembidion_confusum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_lapponicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_balli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N28	7.59077e-36	8.49005e-34	1.28113e-31	1.73355e-29	2.04834e-27	2.10063e-25	1.86092e-23	1.41729e-21	9.23384e-20	5.11984e-18	2.40298e-16	9.49418e-15	3.13975e-13	8.64004e-12	1.96661e-10	3.68011e-09	5.62711e-08	6.98769e-07	7.00451e-06	5.63446e-05	0.00036165	0.00184228	0.00741134	0.0234415	0.0580719	0.112331	0.169292	0.198546	0.181217	0.128931	0.0717742	0.0314878	0.0110311	0.00316533	0.000783291	0.000187565	6.11067e-05	
