NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	
N1	0.104721	0.107818	0.112831	0.117332	0.118191	0.11269	0.0998403	0.081074	0.0597494	0.0396842	0.0236352	0.0125771	0.00596385	0.00251498	0.000941818	0.000312864	9.21234e-05	2.4032e-05	5.55253e-06	1.13615e-06	2.05896e-07	3.30545e-08	4.70256e-09	5.93144e-10	6.63682e-11	6.59207e-12	5.81663e-13	7.50763e-17	1.98366e-17	4.94656e-18	1.16474e-18	2.591e-19	5.44824e-20	1.08352e-20	2.0392e-21	3.63402e-22	6.13636e-23	9.82697e-24	1.495e-24	2.1703e-25	3.05055e-26	4.37939e-27	8.4869e-28	
N2	0.1462	0.138299	0.129323	0.118801	0.106399	0.0921685	0.0766637	0.0608461	0.0458431	0.0326529	0.0219158	0.013825	0.00818026	0.00453285	0.00234927	0.00113769	0.000514406	0.000217031	8.54036e-05	3.13346e-05	1.07169e-05	3.41628e-06	1.01496e-06	2.81037e-07	7.25318e-08	1.74501e-08	3.91429e-09	8.18815e-10	1.59776e-10	2.90913e-11	4.94402e-12	7.84555e-13	1.16295e-13	1.61091e-14	2.08617e-15	2.52692e-16	2.86433e-17	3.0404e-18	3.02613e-19	2.83703e-20	2.55878e-21	2.47189e-22	4.18264e-23	
N3	0.103079	0.10173	0.102657	0.10383	0.103167	0.0991144	0.0910581	0.0794228	0.0654617	0.0508283	0.0371002	0.0254171	0.0163244	0.00981975	0.0055281	0.0029106	0.00143247	0.000658711	0.000282912	0.000113458	4.24775e-05	1.48443e-05	4.84184e-06	1.47402e-06	4.18849e-07	1.11101e-07	2.75133e-08	6.36234e-09	1.37417e-09	2.77288e-10	5.22899e-11	9.21824e-12	1.51977e-12	2.34414e-13	3.38413e-14	4.57494e-15	5.79524e-16	6.88594e-17	7.693e-18	8.1385e-19	8.36224e-20	9.27425e-21	1.7438e-21	
N4	0.0613303	0.0641778	0.0714048	0.0808694	0.0900672	0.0965724	0.0985246	0.0950292	0.086335	0.0737085	0.059038	0.0443074	0.0311246	0.0204474	0.0125535	0.00719812	0.00385288	0.00192437	0.000896593	0.000389588	0.000157853	5.96356e-05	2.10066e-05	6.89955e-06	2.11323e-06	6.0367e-07	1.60865e-07	3.99982e-08	9.28223e-09	2.01111e-09	4.06951e-10	7.69363e-11	1.35951e-11	2.24636e-12	3.47237e-13	5.02401e-14	6.80832e-15	8.65109e-16	1.03337e-16	1.1695e-17	1.2895e-18	1.54575e-19	3.10899e-20	
N5	7.75679e-08	3.03891e-07	1.68528e-06	8.94394e-06	4.24742e-05	0.000178273	0.000658197	0.00212987	0.00602005	0.0148141	0.0316403	0.0584855	0.0933216	0.128255	0.151541	0.153728	0.133774	0.0998221	0.0638851	0.0350908	0.0165626	0.00672846	0.00235747	0.000714098	0.000187503	4.28007e-05	8.51947e-06	1.48343e-06	2.26682e-07	3.04985e-08	3.62463e-09	3.81743e-10	3.57421e-11	2.98426e-12	2.22872e-13	1.4932e-14	9.0008e-16	4.89585e-17	2.4114e-18	1.08179e-19	4.49227e-21	1.85172e-22	1.21695e-23	
N6	3.31867e-11	2.227e-10	2.45252e-09	2.66698e-08	2.56758e-07	2.12639e-06	1.49789e-05	8.91233e-05	0.000445265	0.00185771	0.00643876	0.0184488	0.0435054	0.08411	0.132891	0.171176	0.179472	0.153055	0.106182	0.0599852	0.0276462	0.0104228	0.00322538	0.000822636	0.000173733	3.05354e-05	4.49049e-06	5.55575e-07	5.81513e-08	5.17772e-09	3.94303e-10	2.58178e-11	1.46088e-12	7.17852e-14	3.0776e-15	1.15633e-16	3.82379e-18	1.11739e-19	2.89658e-21	6.68658e-23	1.38273e-24	2.66564e-26	8.01595e-28	
ADCACA_Calosoma_inquistor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACA_Carabus_auronitens	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	7.48507e-19	3.75729e-17	2.41832e-15	1.39483e-13	6.72715e-12	2.62893e-10	8.15683e-09	1.97393e-07	3.65819e-06	5.08942e-05	0.000520007	0.00381	0.0195216	0.0682411	0.159268	0.244486	0.245466	0.161829	0.0708743	0.0209702	0.0042766	0.000614264	6.3511e-05	4.82783e-06	2.75224e-07	1.19842e-08	4.05295e-10	1.08081e-11	2.30406e-13	3.97533e-15	5.61369e-17	6.55429e-19	6.38575e-21	5.23551e-23	3.64005e-25	2.16133e-27	1.10311e-29	4.86865e-32	1.8686e-34	6.27099e-37	1.85496e-39	5.00327e-42	1.75452e-44	
N8	8.08824e-21	7.2714e-19	8.78107e-17	8.72185e-15	6.85592e-13	4.18785e-11	1.95339e-09	6.82876e-08	1.75272e-06	3.22847e-05	0.00041616	0.00365292	0.021218	0.0793063	0.186241	0.270651	0.242651	0.13535	0.0477613	0.0108931	0.00164438	0.000168354	1.19739e-05	6.05331e-07	2.22236e-08	6.04384e-10	1.23991e-11	1.95094e-13	2.39023e-15	2.31175e-17	1.78723e-19	1.11715e-21	5.70506e-24	2.40309e-26	8.42254e-29	2.47618e-31	6.15199e-34	1.30056e-36	2.3545e-39	3.67193e-42	4.96071e-45	5.85456e-48	7.90307e-51	
N9	2.47037e-24	5.86759e-22	1.6409e-19	3.68435e-17	6.47828e-15	8.75041e-13	8.88145e-11	6.60066e-09	3.4832e-07	1.2576e-05	0.000296826	0.00432703	0.0362589	0.159596	0.332502	0.303725	0.130367	0.0289896	0.00363565	0.00027528	1.32905e-05	4.27813e-07	9.52916e-09	1.5157e-10	1.76876e-12	1.55024e-14	1.0416e-16	5.46277e-19	2.27234e-21	7.60432e-24	2.0735e-26	4.65983e-29	8.72055e-32	1.3718e-34	1.82936e-37	2.08424e-40	2.04325e-43	1.73482e-46	1.2834e-49	8.31861e-53	4.74861e-56	2.4025e-59	1.33289e-62	
ADCACA_Pamborus_opacus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
