NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	
N1	0.305636	0.260851	0.191555	0.121713	0.0671836	0.0323109	0.0135691	0.0049843	0.00160355	0.00045232	0.000111964	2.43397e-05	4.65007e-06	7.81271e-07	1.15514e-07	1.50401e-08	1.7257e-09	1.74625e-10	1.55965e-11	1.23055e-12	7.49054e-17	1.86125e-17	4.35308e-18	9.58779e-19	1.9898e-19	3.89327e-20	7.186e-21	1.25195e-21	2.06007e-22	3.20361e-23	4.71121e-24	6.55599e-25	8.63845e-26	1.07846e-26	1.27655e-27	1.43367e-28	1.52936e-29	1.55392e-30	1.52074e-31	1.51404e-32	2.14848e-33	
N2	0.183854	0.182165	0.166895	0.141711	0.111653	0.0816686	0.0554622	0.0349653	0.0204591	0.0111085	0.00559618	0.00261556	0.00113421	0.000456382	0.000170434	5.90872e-05	1.9023e-05	5.68949e-06	1.58146e-06	4.08717e-07	9.82593e-08	2.19849e-08	4.58035e-09	8.89044e-10	1.60854e-10	2.71435e-11	4.27432e-12	6.28464e-13	8.63289e-14	1.10852e-14	1.33138e-15	1.49651e-16	1.5752e-17	1.55357e-18	1.43659e-19	1.24641e-20	1.01592e-21	7.81216e-23	5.78774e-24	4.63819e-25	7.06185e-26	
N3	0.150954	0.15358	0.147938	0.134788	0.115917	0.0938642	0.0714018	0.0509243	0.0340008	0.0212287	0.0123853	0.00674903	0.00343425	0.00163175	0.000724004	0.00030003	0.000116154	4.20222e-05	1.42118e-05	4.4948e-06	1.32996e-06	3.68317e-07	9.55112e-08	2.32026e-08	5.28296e-09	1.12795e-09	2.25936e-10	4.24804e-11	7.50104e-12	1.24455e-12	1.94128e-13	2.84833e-14	3.93345e-15	5.11614e-16	6.27375e-17	7.26672e-18	7.98538e-19	8.42744e-20	8.85977e-21	1.04458e-21	2.12928e-22	
N4	0.0607414	0.0680209	0.077802	0.0886354	0.09829	0.104252	0.104485	0.0981595	0.0859936	0.0700211	0.0528841	0.0370006	0.0239643	0.0143624	0.00796413	0.00408613	0.00194006	0.000852614	0.000346945	0.000130767	4.56718e-05	1.47877e-05	4.44091e-06	1.2376e-06	3.20231e-07	7.69776e-08	1.72003e-08	3.57468e-09	6.91417e-10	1.24543e-10	2.0905e-11	3.27207e-12	4.77888e-13	6.51718e-14	8.30516e-15	9.89949e-16	1.1059e-16	1.16564e-17	1.19341e-18	1.35633e-19	2.88419e-20	
N5	0.0198917	0.0248135	0.0339153	0.0475774	0.0651767	0.0845425	0.102049	0.113549	0.115862	0.108094	0.0920462	0.071464	0.0505551	0.0325749	0.0191153	0.0102158	0.00497323	0.00220604	0.000892037	0.000328985	0.000110728	3.40356e-05	9.56158e-06	2.457e-06	5.78012e-07	1.24602e-07	2.46365e-08	4.47228e-09	7.46126e-10	1.14518e-10	1.61871e-11	2.10939e-12	2.53685e-13	2.81875e-14	2.89683e-15	2.75708e-16	2.43506e-17	2.00685e-18	1.57982e-19	1.33448e-20	2.09051e-21	
ADCACA_Carabus_nemoralis	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	0.00169363	0.00350122	0.00842495	0.019264	0.0395461	0.0710752	0.110121	0.145569	0.163039	0.154015	0.122367	0.0816558	0.0457525	0.0215406	0.00853486	0.00285247	0.000806474	0.000193538	3.95706e-05	6.92055e-06	1.03961e-06	1.34709e-07	1.512e-08	1.47623e-09	1.25887e-10	9.41376e-12	6.19694e-13	3.60443e-14	1.85904e-15	8.53145e-17	3.49507e-18	1.28217e-19	4.22466e-21	1.2538e-22	3.36083e-24	8.1582e-26	1.79835e-27	3.6141e-29	6.69579e-31	1.21187e-32	3.53332e-34	
N7	0.000416526	0.00315362	0.023865	0.110635	0.264286	0.323155	0.200571	0.0620798	0.0106411	0.00111574	7.71234e-05	3.71455e-06	1.29988e-07	3.4142e-09	6.90736e-11	1.09935e-12	1.4008e-14	1.45034e-16	1.23576e-18	8.76124e-21	5.21893e-23	2.63464e-25	1.13588e-27	4.21149e-30	1.35137e-32	3.77448e-35	9.22543e-38	1.98284e-40	3.76472e-43	6.34093e-46	9.51175e-49	1.27543e-51	1.53406e-54	1.66049e-57	1.62245e-60	1.43517e-63	1.1525e-66	8.4262e-70	5.63737e-73	3.54698e-76	2.79565e-79	
ADCACA_Pamborus_alternans	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
