NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	
N1	0.0931006	0.100809	0.113263	0.125311	0.1308	0.125152	0.10784	0.0827925	0.0562645	0.0337063	0.017752	0.00820516	0.00332488	0.00118062	0.00036738	0.00010024	2.40099e-05	5.05765e-06	9.39418e-07	1.54426e-07	2.25807e-08	2.95722e-09	3.50031e-10	3.78838e-11	3.80324e-12	3.61106e-13	6.33851e-17	2.40553e-17	
N2	6.97899e-06	1.80479e-05	5.85275e-05	0.000188218	0.000565559	0.00155517	0.00387851	0.0087347	0.0177211	0.0323409	0.0530386	0.0781111	0.103259	0.122509	0.130456	0.124733	0.107149	0.0827727	0.0575696	0.036104	0.0204533	0.0104911	0.0048882	0.00208078	0.000819423	0.000308647	0.000122448	6.61644e-05	
ADCANE_Nebria_brevicollis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
N3	7.80709e-08	2.81635e-07	1.46137e-06	7.72831e-06	3.77468e-05	0.000164319	0.000627323	0.00208277	0.00598529	0.0148466	0.0317381	0.0584248	0.0925938	0.126371	0.148625	0.15079	0.132161	0.100241	0.065933	0.0377005	0.0187953	0.00819978	0.00314633	0.00107031	0.000327437	9.27082e-05	2.60312e-05	9.47483e-06	
N4	3.0213e-07	1.08772e-06	5.48748e-06	2.75356e-05	0.000125792	0.000507603	0.00178293	0.00540438	0.0140603	0.0312865	0.0594127	0.0961621	0.132582	0.155712	0.155864	0.133098	0.0970946	0.0606176	0.0324609	0.0149527	0.00594721	0.00205343	0.000620709	0.000166626	4.07359e-05	9.48116e-06	2.28506e-06	7.50276e-07	
N5	9.23617e-07	3.38392e-06	1.74299e-05	8.74674e-05	0.000391019	0.00151322	0.00499831	0.0139702	0.0328515	0.0647461	0.10668	0.146726	0.168343	0.161132	0.128761	0.086015	0.048125	0.0226055	0.00894074	0.00298803	0.000847528	0.00020521	4.27768e-05	7.7862e-06	1.27055e-06	1.95904e-07	3.18663e-08	7.61776e-09	
N6	4.18576e-08	3.39626e-07	3.5836e-06	3.34115e-05	0.000257372	0.00158552	0.00761283	0.0278421	0.0759263	0.151464	0.217673	0.223334	0.163469	0.0860102	0.032992	0.00939117	0.0020219	0.000335505	4.3677e-05	4.53475e-06	3.81233e-07	2.63258e-08	1.51477e-09	7.37894e-11	3.10579e-12	1.16331e-13	4.09034e-15	1.9438e-16	
ADCATR_Bembidion_aenulum	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	3.07624e-16	3.09816e-14	3.59274e-12	3.30495e-10	2.25817e-08	1.10175e-06	3.68227e-05	0.000800446	0.0105615	0.0767881	0.267595	0.374585	0.21445	0.0493746	0.005461	0.00033386	1.24346e-05	3.02405e-07	5.05625e-09	6.04871e-11	5.34448e-13	3.57986e-15	1.85779e-17	7.60924e-20	2.49972e-22	6.68867e-25	1.50396e-27	4.06168e-30	
