NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	
N1	0.226389	0.20932	0.178387	0.139739	0.10037	0.0659522	0.0395622	0.021622	0.0107465	0.00484897	0.0019831	0.000734037	0.000245579	7.41736e-05	2.0204e-05	4.95862e-06	1.09568e-06	2.17835e-07	3.89465e-08	6.25945e-09	9.04084e-10	1.17331e-10	1.36808e-11	1.43325e-12	1.34923e-13	3.1271e-17	8.62422e-18	2.25552e-18	5.59512e-19	1.31676e-19	2.94069e-20	6.23389e-21	1.25478e-21	2.39889e-22	4.35755e-23	7.52351e-24	1.23525e-24	1.93096e-25	2.89459e-26	4.3922e-27	9.71278e-28	
N2	0.216012	0.195307	0.166993	0.134638	0.102054	0.0725112	0.0481613	0.0298286	0.0171902	0.00920144	0.00456786	0.00210054	0.000893925	0.000351815	0.000127982	4.30187e-05	1.33587e-05	3.8322e-06	1.01566e-06	2.48741e-07	5.63079e-08	1.17863e-08	2.28225e-09	4.09026e-10	6.78871e-11	1.0441e-11	1.48901e-12	1.97043e-13	2.42127e-14	2.76484e-15	2.93615e-16	2.90219e-17	2.67244e-18	2.29514e-19	1.84129e-20	1.38351e-21	9.78284e-23	6.57067e-24	4.27452e-25	2.85812e-26	2.90064e-27	
ADCASC_Dyschirius_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N3	0.2025	0.184984	0.1614	0.133971	0.10531	0.0780161	0.0542147	0.0351889	0.0212532	0.0119071	0.00617203	0.00295389	0.00130319	0.000529338	0.00019778	6.79339e-05	2.14423e-05	6.21797e-06	1.65653e-06	4.05477e-07	9.12094e-08	1.88605e-08	3.58657e-09	6.27509e-10	1.01066e-10	1.49929e-11	2.04993e-12	2.58497e-13	3.00843e-14	3.23379e-15	3.21293e-16	2.95289e-17	2.51244e-18	1.98062e-19	1.44785e-20	9.82279e-22	6.19144e-23	3.63414e-24	2.00989e-25	1.13717e-26	1.12895e-27	
N4	0.109809	0.11354	0.121833	0.128369	0.127577	0.116864	0.097466	0.0735141	0.049947	0.0304897	0.0166928	0.00818628	0.00359296	0.00141055	0.0004952	0.000155464	4.36546e-05	1.0969e-05	2.46775e-06	4.97464e-07	8.99356e-08	1.45964e-08	2.12901e-09	2.79403e-10	3.30325e-11	3.52256e-12	3.39274e-13	2.95527e-14	2.33122e-15	1.66763e-16	1.08327e-17	6.39862e-19	3.44142e-20	1.68763e-21	7.55596e-23	3.09295e-24	1.15931e-25	3.9898e-27	1.27415e-28	4.03686e-30	2.0902e-31	
N5	0.0892945	0.0962119	0.109712	0.122958	0.12922	0.124333	0.10825	0.084752	0.0594466	0.0372633	0.0208381	0.0103832	0.00460643	0.0018188	0.000639086	0.00019989	5.56788e-05	1.3822e-05	3.06079e-06	6.05264e-07	1.07013e-07	1.69387e-08	2.40378e-09	3.06281e-10	3.5093e-11	3.62139e-12	3.37111e-13	2.83535e-14	2.15808e-15	1.48885e-16	9.32494e-18	5.31055e-19	2.75437e-20	1.30319e-21	5.63488e-23	2.23194e-24	8.12979e-26	2.74506e-27	8.75791e-29	2.7916e-30	1.30744e-31	
N6	0.0154656	0.020743	0.0340238	0.0581813	0.0933165	0.132292	0.160316	0.162798	0.136853	0.0945464	0.0534841	0.0247486	0.009377	0.00291652	0.000747351	0.000158466	2.79375e-05	4.11592e-06	5.09333e-07	5.32107e-08	4.71648e-09	3.5641e-10	2.30675e-11	1.28437e-12	6.17801e-14	2.57759e-15	9.3636e-17	2.9724e-18	8.27373e-20	2.02605e-21	4.37833e-23	8.37478e-25	1.42197e-26	2.14921e-28	2.89985e-30	3.5041e-32	3.80928e-34	3.75718e-36	3.43209e-38	3.08998e-40	3.74725e-42	
N7	0.0151331	0.020359	0.0335938	0.0579298	0.0937663	0.133935	0.162907	0.165104	0.137562	0.0934659	0.0515699	0.0230762	0.00838199	0.00247768	0.000598225	0.000118509	1.93583e-05	2.62105e-06	2.95719e-07	2.79491e-08	2.22421e-09	1.49784e-10	8.57645e-12	4.19457e-13	1.75991e-14	6.36078e-16	1.98815e-17	5.39419e-19	1.2749e-20	2.63368e-22	4.77068e-24	7.6009e-26	1.06835e-27	1.32868e-29	1.4668e-31	1.44309e-33	1.27323e-35	1.02014e-37	7.64177e-40	5.77324e-42	6.16803e-44	
N8	0.0142833	0.0198935	0.0343572	0.0616395	0.102425	0.14746	0.17664	0.171522	0.132695	0.0808757	0.0385711	0.0143461	0.00415855	0.00094078	0.000166595	2.31875e-05	2.54924e-06	2.22596e-07	1.55276e-08	8.70497e-10	3.94569e-11	1.45466e-12	4.38762e-14	1.08893e-15	2.23597e-17	3.81895e-19	5.45328e-21	6.54251e-23	6.62608e-25	5.69067e-27	4.16251e-29	2.60405e-31	1.39891e-33	6.47825e-36	2.59587e-38	9.03347e-41	2.7401e-43	7.27333e-46	1.69951e-48	3.59001e-51	9.77893e-54	
N9	0.0133785	0.0192691	0.0346613	0.0642009	0.108688	0.157012	0.185491	0.174198	0.127522	0.0717891	0.0307963	0.0100096	0.00245741	0.00045526	6.36892e-05	6.74189e-06	5.41695e-07	3.31664e-08	1.55458e-09	5.60688e-11	1.56462e-12	3.39769e-14	5.77613e-16	7.73411e-18	8.20671e-20	6.94359e-22	4.71313e-24	2.5821e-26	1.14858e-28	4.17268e-31	1.24512e-33	3.06882e-36	6.28132e-39	1.07333e-41	1.539e-44	1.86084e-47	1.90643e-50	1.66256e-53	1.23973e-56	7.95557e-60	5.51856e-63	
N10	0.0106151	0.0156806	0.028754	0.0537648	0.0921517	0.13684	0.170273	0.173761	0.143357	0.0947458	0.0498961	0.0208912	0.0069554	0.0018451	0.000391332	6.66557e-05	9.1651e-06	1.02304e-06	9.32518e-08	6.98312e-09	4.32199e-10	2.22406e-11	9.57126e-13	3.46429e-14	1.06039e-15	2.75938e-17	6.13563e-19	1.17144e-20	1.92936e-22	2.75343e-24	3.41938e-26	3.7102e-28	3.53108e-30	2.95859e-32	2.1901e-34	1.4372e-36	8.38791e-39	4.36869e-41	2.04252e-43	8.86297e-46	5.253e-48	
N11	0.00102917	0.00233093	0.00632339	0.0161268	0.0363292	0.0702468	0.114543	0.155673	0.174965	0.161775	0.122639	0.0760759	0.0385826	0.0159991	0.0054292	0.00151001	0.000344941	6.48887e-05	1.00824e-05	1.29835e-06	1.3907e-07	1.24381e-08	9.32598e-10	5.88625e-11	3.14049e-12	1.42231e-13	5.49094e-15	1.81453e-16	5.15378e-18	1.26324e-19	2.6826e-21	4.95464e-23	7.98878e-25	1.12861e-26	1.40193e-28	1.53646e-30	1.49059e-32	1.28442e-34	9.88071e-37	6.97802e-39	6.85361e-41	
N12	0.000258231	0.000539388	0.00160544	0.00496074	0.0139417	0.033761	0.0686418	0.115515	0.159548	0.179939	0.165207	0.12329	0.0747498	0.0368317	0.014764	0.00482208	0.00128586	0.000280627	5.02601e-05	7.40922e-06	9.01906e-07	9.09581e-08	7.62636e-09	5.33491e-10	3.12487e-11	1.53816e-12	6.38576e-14	2.24402e-15	6.69884e-17	1.70476e-18	3.7113e-20	6.93546e-22	1.11627e-23	1.5525e-25	1.87187e-27	1.96294e-29	1.79647e-31	1.44103e-33	1.02164e-35	6.64656e-38	6.08479e-40	
N13	0.000257345	0.00047662	0.0012613	0.00362204	0.00981158	0.0235596	0.0487456	0.0857039	0.127117	0.158442	0.165656	0.145219	0.106799	0.0659839	0.0343165	0.015061	0.00559444	0.0017644	0.000474084	0.000108911	2.14697e-05	3.64499e-06	5.34896e-07	6.80938e-08	7.54654e-09	7.30623e-10	6.20021e-11	4.6271e-12	3.04633e-13	1.77477e-14	9.17687e-16	4.22353e-17	1.73497e-18	6.37848e-20	2.10439e-21	6.24882e-23	1.67685e-24	4.10061e-26	9.36808e-28	2.17882e-29	7.18704e-31	
N14	5.88855e-05	0.000120129	0.000353213	0.00110815	0.00327285	0.00867382	0.0202047	0.0409335	0.0716889	0.108122	0.14009	0.155693	0.148313	0.121085	0.0847665	0.0509359	0.0263119	0.0117072	0.00449704	0.00149522	0.000431539	0.000108437	2.37976e-05	4.5759e-06	7.73415e-07	1.15277e-07	1.52003e-08	1.77876e-09	1.853e-10	1.72361e-11	1.43574e-12	1.07405e-13	7.23573e-15	4.40148e-16	2.42378e-17	1.21129e-18	5.50767e-20	2.2862e-21	8.7506e-23	3.2975e-24	2.07787e-25	
ADCAHA_Platyderus_lusitanicus	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCAHA_Platyderus_varians	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N15	8.76616e-12	6.10403e-11	6.10095e-10	5.87262e-09	5.15793e-08	4.0611e-07	2.83032e-06	1.72782e-05	9.15723e-05	0.00041807	0.00163268	0.00541869	0.015191	0.0357695	0.0703722	0.115144	0.156077	0.174732	0.161235	0.122514	0.0766695	0.0395658	0.016877	0.00597018	0.00175869	0.000433497	8.98802e-05	1.57631e-05	2.3518e-06	3.00211e-07	3.29738e-08	3.13339e-09	2.58977e-10	1.87116e-11	1.18757e-12	6.65144e-14	3.30278e-15	1.46214e-16	5.84743e-18	2.26235e-19	1.41559e-20	
ADCAHA_Amara_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCAHA_Zabrus_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N16	0.000126854	0.000268285	0.000840056	0.00279304	0.00848045	0.0221754	0.0487721	0.0892562	0.135149	0.168764	0.173476	0.146666	0.101986	0.0583672	0.0275289	0.0107203	0.00345499	0.000924075	0.000205751	3.8267e-05	5.96666e-06	7.82902e-07	8.67863e-08	8.16008e-09	6.53408e-10	4.47372e-11	2.62958e-12	1.33216e-13	5.83941e-15	2.22322e-16	7.37924e-18	2.14307e-19	5.46495e-21	1.22785e-22	2.43869e-24	4.29542e-26	6.73045e-28	9.41096e-30	1.18004e-31	1.36981e-33	2.34672e-35	
