NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	
N1	1.32739e-07	3.00578e-07	9.90637e-07	3.5924e-06	1.29087e-05	4.4187e-05	0.000141417	0.000418563	0.0011376	0.00282556	0.00639235	0.0131414	0.0245084	0.0414139	0.0633479	0.0876526	0.109649	0.123956	0.126593	0.116768	0.0972589	0.0731445	0.0496658	0.0304481	0.0168545	0.00842506	0.00380369	0.00155133	0.000571724	0.000190452	5.73659e-05	1.56302e-05	3.854e-06	8.60398e-07	1.74002e-07	3.18942e-08	5.30189e-09	7.99791e-10	1.09554e-10	1.36358e-11	1.54323e-12	1.58329e-16	4.84853e-17	1.41739e-17	3.95705e-18	1.05541e-18	2.69041e-19	6.55745e-20	1.5288e-20	3.41073e-21	7.28454e-22	1.49005e-22	2.92028e-23	5.48601e-24	9.88286e-25	1.708e-25	2.83317e-26	4.51295e-27	6.9088e-28	1.01829e-28	1.45261e-29	2.04152e-30	3.01933e-31	6.44875e-32	
N2	6.12387e-05	9.23062e-05	0.000171409	0.000348608	0.00072369	0.00147663	0.00290177	0.0054306	0.00961739	0.0160578	0.0252222	0.0372193	0.0515561	0.0670025	0.0816688	0.0933436	0.100029	0.100498	0.094665	0.0836072	0.0692418	0.053781	0.0391838	0.0267856	0.017184	0.0103492	0.00585312	0.00310972	0.00155265	0.000728819	0.000321769	0.000133672	5.22768e-05	1.92557e-05	6.68347e-06	2.18704e-06	6.75067e-07	1.96651e-07	5.40922e-08	1.4057e-08	3.45304e-09	8.02227e-10	1.76364e-10	3.67095e-11	7.23825e-12	1.35273e-12	2.39739e-13	4.03138e-14	6.43551e-15	9.7579e-16	1.40605e-16	1.92638e-17	2.51077e-18	3.11474e-19	3.67981e-20	4.14267e-21	4.44754e-22	4.55893e-23	4.47216e-24	4.22089e-25	3.88546e-26	3.61986e-27	3.80267e-28	6.72142e-29	
ADCANE_Nebria_brevicollis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N3	2.18418e-07	5.79127e-07	2.21092e-06	9.16134e-06	3.70369e-05	0.000139434	0.000477527	0.00146859	0.00402467	0.00978065	0.0210082	0.0397927	0.0663596	0.0973159	0.125397	0.141898	0.140968	0.122935	0.0941187	0.0632757	0.0373713	0.019401	0.00885942	0.00356156	0.00126167	0.00039426	0.000108807	2.65527e-05	5.73745e-06	1.09924e-06	1.87009e-07	2.82931e-08	3.8126e-09	4.58319e-10	4.92286e-11	4.73231e-12	4.07796e-13	3.15529e-14	2.19569e-15	1.37642e-16	7.78537e-18	3.97978e-19	1.84155e-20	7.72572e-22	2.94308e-23	1.01962e-24	3.21744e-26	9.26109e-28	2.43517e-29	5.85781e-31	1.2909e-32	2.60979e-34	4.84686e-36	8.28006e-38	1.30284e-39	1.89053e-41	2.53312e-43	3.13796e-45	3.59847e-47	3.82632e-49	3.78599e-51	3.53362e-53	3.33579e-55	4.87861e-57	
N4	1.74865e-06	3.532e-06	1.00544e-05	3.19307e-05	0.000100717	0.000300221	0.00082807	0.00209375	0.00483163	0.0101526	0.0194004	0.0336843	0.0531104	0.0760119	0.0987181	0.116313	0.124311	0.120506	0.105956	0.0845058	0.0611438	0.040143	0.0239206	0.0129415	0.0063594	0.00283962	0.00115275	0.000425674	0.000143072	4.37971e-05	1.22194e-05	3.10946e-06	7.22243e-07	1.53246e-07	2.97279e-08	5.27686e-09	8.57837e-10	1.27832e-10	1.74773e-11	2.19438e-12	2.53256e-13	2.68923e-14	2.62986e-15	2.37076e-16	1.97203e-17	1.51504e-18	1.07607e-19	7.07267e-21	4.3059e-22	2.43051e-23	1.2732e-24	6.1954e-26	2.80299e-27	1.1802e-28	4.62884e-30	1.69263e-31	5.77583e-33	1.84085e-34	5.48474e-36	1.52914e-37	3.99556e-39	9.85344e-41	2.43157e-42	1.0605e-43	
N5	1.90581e-06	3.69728e-06	9.98757e-06	3.0261e-05	9.18549e-05	0.000265526	0.000715003	0.00177602	0.00405077	0.00846408	0.0161813	0.0282807	0.0451617	0.065868	0.0877145	0.106626	0.118301	0.119788	0.110694	0.0933576	0.0718686	0.0505092	0.0324152	0.0190022	0.0101786	0.00498413	0.00223205	0.000914654	0.000343158	0.000117945	3.71615e-05	1.07408e-05	2.84984e-06	6.94661e-07	1.5568e-07	3.21034e-08	6.09659e-09	1.06711e-09	1.72304e-10	2.56878e-11	3.53907e-12	4.50998e-13	5.32081e-14	5.81695e-15	5.89827e-16	5.55219e-17	4.85638e-18	3.95065e-19	2.99176e-20	2.11098e-21	1.38909e-22	8.53209e-24	4.89605e-25	2.62715e-26	1.31933e-27	6.20612e-29	2.73692e-30	1.13253e-31	4.40131e-33	1.60854e-34	5.54847e-36	1.83669e-37	6.3804e-39	3.8783e-40	
ADCATR_Perileptus_areolatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_ruficorne	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	1.25585e-08	4.67399e-08	2.56645e-07	1.43836e-06	7.49665e-06	3.53017e-05	0.000148217	0.000550467	0.00179834	0.00514546	0.0128468	0.0278991	0.0525535	0.0856631	0.120594	0.146413	0.153167	0.138024	0.107171	0.0717633	0.0414996	0.0207645	0.00901021	0.00339962	0.00111858	0.00032195	8.1318e-05	1.80837e-05	3.55244e-06	6.18486e-07	9.57425e-08	1.32199e-08	1.63322e-09	1.81074e-10	1.80682e-11	1.62719e-12	1.32614e-13	9.80586e-15	6.59482e-16	4.04362e-17	2.26556e-18	1.16241e-19	5.47311e-21	2.36954e-22	9.45106e-24	3.47923e-25	1.18423e-26	3.73315e-28	1.0917e-29	2.96622e-31	7.49931e-33	1.7668e-34	3.8842e-36	7.97898e-38	1.5335e-39	2.76091e-41	4.662e-43	7.39178e-45	1.10175e-46	1.54571e-48	2.04574e-50	2.57535e-52	3.24111e-54	6.59004e-56	
