NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	
N1	0.278093	0.244049	0.189191	0.130114	0.0796049	0.0433992	0.021104	0.00915779	0.00354665	0.00122583	0.000378062	0.00010403	2.55366e-05	5.59187e-06	1.09235e-06	1.90391e-07	2.96153e-08	4.11281e-09	5.10173e-10	5.65601e-11	5.6082e-12	4.97779e-13	5.33654e-17	1.42612e-17	3.61724e-18	8.74094e-19	2.03115e-19	4.65181e-20	1.13036e-20	3.86277e-21	
N2	0.172723	0.172889	0.161435	0.140694	0.114365	0.0865858	0.0609565	0.0398382	0.0241348	0.0135369	0.00702287	0.00336771	0.0014921	0.000610695	0.000230896	8.06602e-05	2.60435e-05	7.77579e-06	2.14813e-06	5.49512e-07	1.30286e-07	2.86655e-08	5.86291e-09	1.11772e-09	1.99545e-10	3.36528e-11	5.45669e-12	8.8452e-13	1.58723e-13	4.47309e-14	
ADCANE_Nebria_brevicollis	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N3	0.205573	0.201529	0.180328	0.146959	0.108602	0.0723952	0.0433056	0.0231382	0.0110008	0.00464062	0.00173348	0.000572688	0.000167233	4.31637e-05	9.85111e-06	1.98955e-06	3.55949e-07	5.64851e-08	7.96203e-09	9.98494e-10	1.11592e-10	1.11341e-11	9.93625e-13	7.94687e-14	5.70915e-15	3.69657e-16	2.1734e-17	1.18993e-18	6.72567e-20	6.41487e-21	
N4	0.217544	0.211678	0.186365	0.147778	0.104796	0.0659553	0.0365832	0.0177789	0.00753633	0.00277742	0.000888032	0.000246046	5.90529e-05	1.22804e-05	2.21446e-06	3.4667e-07	4.71859e-08	5.59388e-09	5.7871e-10	5.23551e-11	4.15105e-12	2.89096e-13	1.7727e-14	9.59464e-16	4.5972e-17	1.95831e-18	7.48024e-20	2.62195e-21	9.13164e-23	4.97199e-24	
ADCATR_Pogonus_chalceus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	0.21281	0.208929	0.186572	0.150104	0.107541	0.0678594	0.0373699	0.0178344	0.00733866	0.00259481	0.000786716	0.000204322	4.54497e-05	8.66354e-06	1.41668e-06	1.99026e-07	2.40658e-08	2.50981e-09	2.26264e-10	1.76751e-11	1.19941e-12	7.08846e-14	3.65811e-15	1.65301e-16	6.56062e-18	2.29651e-19	7.14627e-21	2.0186e-22	5.56107e-24	2.37138e-25	
N6	0.015947	0.0335794	0.0764333	0.143737	0.205285	0.215895	0.165307	0.0920395	0.0374703	0.0112695	0.00253786	0.000434479	5.74412e-05	5.95565e-06	4.91413e-07	3.27108e-08	1.77869e-09	7.9915e-11	2.99766e-12	9.47662e-14	2.54658e-15	5.86244e-17	1.16441e-18	2.00863e-20	3.02818e-22	4.01662e-24	4.73227e-26	5.05603e-28	5.21107e-30	7.50072e-32	
ADCATR_Bembidion_aenulum	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.00331892	0.0101578	0.0354499	0.0977891	0.190748	0.251657	0.220291	0.12719	0.0485698	0.0123944	0.00215091	0.000259529	2.23002e-05	1.39708e-06	6.52377e-08	2.31678e-09	6.37166e-11	1.3793e-12	2.38463e-14	3.33579e-16	3.82015e-18	3.61956e-20	2.86466e-22	1.91031e-24	1.08188e-26	5.24139e-29	2.1867e-31	7.90559e-34	2.5101e-36	1.02622e-38	
ADCATR_Bembidion_insulatum	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_umbratum	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N8	0.192292	0.196113	0.185654	0.158337	0.118539	0.0764811	0.0420252	0.0195239	0.00763621	0.00250885	0.000691832	0.000160158	3.11565e-05	5.10149e-06	7.04528e-07	8.22664e-08	8.14457e-09	6.85699e-10	4.92482e-11	3.02735e-12	1.59812e-13	7.26951e-15	2.85918e-16	9.75705e-18	2.89934e-19	7.53383e-21	1.72367e-22	3.53425e-24	6.93639e-26	2.0399e-27	
ADCATR_Bembidion_coxendix	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N9	0.163487	0.174793	0.178353	0.165186	0.133518	0.0918321	0.0529496	0.0253805	0.0100684	0.00329849	0.000891854	0.000199092	3.67335e-05	5.61087e-06	7.10971e-07	7.49163e-08	6.58231e-09	4.83653e-10	2.98127e-11	1.54669e-12	6.77658e-14	2.51608e-15	7.94462e-17	2.14087e-18	4.94098e-20	9.80153e-22	1.67772e-23	2.49546e-25	3.3621e-27	6.83129e-29	
N10	0.16522	0.174514	0.175689	0.161828	0.131598	0.0921531	0.0547269	0.0273287	0.0114265	0.00399372	0.00116682	0.000285267	5.84639e-05	1.00673e-05	1.46048e-06	1.79036e-07	1.86057e-08	1.64472e-09	1.2411e-10	8.02345e-12	4.46005e-13	2.13961e-14	8.8907e-16	3.21156e-17	1.01211e-18	2.79275e-20	6.77477e-22	1.45836e-23	2.95517e-25	9.64238e-27	
N11	0.0198057	0.0394794	0.0797146	0.134391	0.181918	0.194621	0.162794	0.105687	0.0530505	0.0205837	0.00619167	0.001452	0.000267448	3.90279e-05	4.55391e-06	4.28887e-07	3.29054e-08	2.07509e-09	1.08479e-10	4.73893e-12	1.7431e-13	5.43675e-15	1.44746e-16	3.30985e-18	6.53819e-20	1.12181e-21	1.68097e-23	2.21933e-25	2.71154e-27	5.07398e-29	
N12	0.0361008	0.0915247	0.207461	0.293696	0.234893	0.104716	0.0269164	0.00422929	0.000430591	2.98588e-05	1.46916e-06	5.30358e-08	1.4438e-09	3.03265e-11	5.01062e-13	6.62025e-15	7.09504e-17	6.24503e-19	4.56434e-21	2.7972e-23	1.45e-25	6.40824e-28	2.43192e-30	7.97696e-33	2.27517e-35	5.67417e-38	1.24436e-40	2.4208e-43	4.33144e-46	9.93525e-49	
