NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
N1	0.306561	0.261558	0.191865	0.121581	0.066747	0.0317992	0.0131585	0.00473144	0.00147867	0.000401705	9.48818e-05	1.94908e-05	3.48369e-06	5.42094e-07	7.34959e-08	8.68959e-09	8.96882e-10	8.09051e-11	6.38663e-12	4.41786e-13	4.17204e-17	9.63628e-18	2.08817e-18	4.2488e-19	8.1243e-20	1.46134e-20	2.47604e-21	3.96223e-22	6.02807e-23	8.89205e-24	1.35631e-24	2.8836e-25	
N2	0.188112	0.186063	0.169805	0.143184	0.11156	0.0802482	0.0532285	0.0325123	0.0182639	0.00942568	0.00446523	0.00194063	0.000773537	0.000282771	9.48152e-05	2.91717e-05	8.23974e-06	2.13804e-06	5.10041e-07	1.11958e-07	2.26347e-08	4.21894e-09	7.25788e-10	1.15373e-10	1.69699e-11	2.31375e-12	2.93267e-13	3.47554e-14	3.904e-15	4.31119e-16	5.23651e-17	1.06654e-17	
ADCANE_Nebria_brevicollis	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N3	0.184366	0.188784	0.180673	0.15734	0.121634	0.0819068	0.0474057	0.023369	0.00975308	0.00343327	0.00101726	0.000253492	5.31347e-05	9.37742e-06	1.39557e-06	1.7549e-07	1.86906e-08	1.69049e-09	1.30216e-10	8.56802e-12	4.83073e-13	2.34119e-14	9.78457e-16	3.5377e-17	1.1101e-18	3.03282e-20	7.23724e-22	1.51389e-23	2.79186e-25	4.62093e-27	7.46929e-29	1.83655e-30	
N4	0.0602613	0.0723512	0.0913572	0.113244	0.130876	0.136676	0.126775	0.103495	0.074006	0.046235	0.0252046	0.0119829	0.00496826	0.001797	0.000567359	0.000156497	3.77531e-05	7.975e-06	1.47722e-06	2.40299e-07	3.43845e-08	4.33536e-09	4.82526e-10	4.74966e-11	4.14274e-12	3.20824e-13	2.21085e-14	1.35962e-15	7.50514e-17	3.79041e-18	1.91947e-19	1.69252e-20	
N5	0.0538871	0.0647885	0.0822245	0.103204	0.12202	0.131837	0.127902	0.110306	0.0840835	0.0564671	0.0333481	0.0173047	0.00788823	0.00315948	0.00111257	0.00034474	9.40971e-05	2.26534e-05	4.81707e-06	9.06141e-07	1.5104e-07	2.23474e-08	2.94028e-09	3.44657e-10	3.60635e-11	3.37539e-12	2.83279e-13	2.13975e-14	1.46741e-15	9.39684e-17	6.24927e-18	6.92895e-19	
ADCATR_Perileptus_areolatus	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_ruficorne	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	5.51639e-05	0.000181696	0.000770156	0.00297172	0.00970437	0.0263219	0.0587115	0.106797	0.15724	0.186199	0.176503	0.133574	0.0806739	0.0389604	0.0151053	0.00472822	0.00120304	0.000250689	4.31186e-05	6.17011e-06	7.40253e-07	7.50184e-08	6.46763e-09	4.77567e-10	3.03937e-11	1.67717e-12	8.06974e-14	3.40444e-15	1.26791e-16	4.23273e-18	1.36182e-19	7.28343e-21	
