NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	
N1	0.254827	0.229764	0.187079	0.137212	0.0902394	0.0529341	0.0275545	0.0126713	0.00512892	0.00182201	0.000566822	0.00015418	3.66283e-05	7.59472e-06	1.37388e-06	2.16814e-07	2.9852e-08	3.58713e-09	3.76367e-10	3.4501e-11	2.76522e-12	1.93942e-13	3.00972e-17	6.98506e-18	1.5188e-18	3.09578e-19	5.91895e-20	1.06219e-20	1.79037e-21	2.83661e-22	4.22868e-23	5.94075e-24	7.89086e-25	9.98961e-26	1.23111e-26	1.56302e-27	2.63101e-28	
N2	0.247145	0.231271	0.190421	0.139215	0.0908104	0.0529095	0.0275037	0.0127301	0.00523519	0.00190929	0.000616581	0.000176118	4.44622e-05	9.91719e-06	1.95418e-06	3.40256e-07	5.23729e-08	7.13098e-09	8.59595e-10	9.18253e-11	8.70151e-12	7.31967e-13	5.46254e-14	3.60668e-15	2.09718e-16	1.06881e-17	4.76098e-19	1.85877e-20	6.47945e-22	2.16332e-23	8.41525e-25	4.81192e-26	3.73023e-27	3.1529e-28	2.70284e-29	2.56589e-30	4.21429e-31	
N3	0.232311	0.221202	0.187598	0.142321	0.0968724	0.059272	0.0326325	0.016171	0.00721186	0.00289346	0.0010439	0.000338541	9.86706e-05	2.58453e-05	6.08517e-06	1.28835e-06	2.45425e-07	4.20976e-08	6.50792e-09	9.07672e-10	1.14346e-10	1.30278e-11	1.34421e-12	1.25788e-13	1.06921e-14	8.26911e-16	5.82936e-17	3.7536e-18	2.21314e-19	1.19851e-20	5.98559e-22	2.77208e-23	1.19955e-24	4.89898e-26	1.91295e-27	7.34366e-29	3.87344e-30	
ADCASC_Dyschirius_sp	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N4	0.237049	0.22487	0.189271	0.141906	0.0950072	0.0568861	0.0304872	0.0146307	0.00628788	0.00241995	0.000833903	0.000257253	7.10377e-05	1.75579e-05	3.88442e-06	7.6932e-07	1.36434e-07	2.16736e-08	3.08558e-09	3.93906e-10	4.51228e-11	4.64177e-12	4.29168e-13	3.56971e-14	2.67382e-15	1.80544e-16	1.10019e-17	6.05738e-19	3.0168e-20	1.36076e-21	5.56588e-23	2.06708e-24	6.97991e-26	2.14713e-27	6.06004e-29	1.66573e-30	7.96402e-32	
N5	0.190589	0.188299	0.171394	0.143857	0.111286	0.0792445	0.0518583	0.0311362	0.0171258	0.00861835	0.00396423	0.00166557	0.000638948	0.000223777	7.15576e-05	2.08987e-05	5.57708e-06	1.36078e-06	3.03791e-07	6.21056e-08	1.16372e-08	2.00056e-09	3.15861e-10	4.58519e-11	6.12694e-12	7.54567e-13	8.57669e-14	9.01149e-15	8.76933e-16	7.9236e-17	6.67104e-18	5.26045e-19	3.91539e-20	2.78274e-21	1.92291e-22	1.35906e-23	1.46309e-24	
ADCALO_Loricera_pilicornis	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	0.178141	0.179871	0.169782	0.14842	0.118841	0.0862666	0.0562898	0.0328033	0.0169932	0.00780028	0.00316619	0.00113517	0.00035932	0.000100425	2.47948e-05	5.41262e-06	1.04582e-06	1.79092e-07	2.72208e-08	3.67803e-09	4.42536e-10	4.74958e-11	4.55523e-12	3.91113e-13	3.01181e-14	2.08393e-15	1.29798e-16	7.29088e-18	3.70019e-19	1.69993e-20	7.08479e-22	2.68604e-23	9.30678e-25	2.97724e-26	9.03765e-28	2.84138e-29	1.39029e-30	
N7	0.17335	0.176296	0.168439	0.149339	0.121182	0.0888812	0.0583355	0.0340056	0.0175126	0.00793921	0.00316113	0.00110407	0.000338074	9.07648e-05	2.13762e-05	4.41993e-06	8.0325e-07	1.28471e-07	1.81097e-08	2.2535e-09	2.47954e-10	2.41659e-11	2.08991e-12	1.60669e-13	1.10003e-14	6.71972e-16	3.66917e-17	1.7942e-18	7.8724e-20	3.10605e-21	1.10491e-22	3.55764e-24	1.04408e-25	2.83254e-27	7.32658e-29	1.95196e-30	8.06284e-32	
ADCABR_Aptinus_displosor	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N8	0.161958	0.167099	0.163749	0.149851	0.125724	0.0951429	0.0641178	0.0381236	0.0198731	0.00904509	0.00358572	0.00123657	0.000370835	9.6736e-05	2.19667e-05	4.34697e-06	7.50671e-07	1.133e-07	1.49714e-08	1.73516e-09	1.76718e-10	1.58461e-11	1.2535e-12	8.76489e-14	5.42823e-15	2.98348e-16	1.45815e-17	6.3498e-19	2.46867e-20	8.58664e-22	2.67833e-23	7.51526e-25	1.90692e-26	4.42296e-28	9.61454e-30	2.08818e-31	6.70045e-33	
N9	0.0319074	0.0377997	0.047331	0.0598487	0.0739207	0.0873891	0.097732	0.102696	0.100981	0.0926862	0.0792843	0.0631422	0.0467881	0.0322454	0.0206647	0.0123136	0.00682259	0.00351536	0.00168471	0.000751129	0.000311649	0.000120371	4.32957e-05	1.45083e-05	4.53136e-06	1.31976e-06	3.58629e-07	9.09772e-08	2.15605e-08	4.7777e-09	9.91396e-10	1.93182e-10	3.55777e-11	6.29578e-12	1.12043e-12	2.29183e-13	7.86387e-14	
ADCACA_Carabus_problematicus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCAHA_Demetrias_atricapillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	0.148982	0.157682	0.160982	0.153875	0.133692	0.103063	0.0692637	0.0400952	0.0198378	0.00834975	0.00298219	0.000902927	0.000231776	5.04862e-05	9.34553e-06	1.47294e-06	1.98095e-07	2.27893e-08	2.24845e-09	1.90772e-10	1.39584e-11	8.83252e-13	4.84738e-14	2.31392e-15	9.63508e-17	3.5096e-18	1.12144e-19	3.15215e-21	7.81512e-23	1.71364e-24	3.33194e-26	5.75963e-28	8.87557e-30	1.22387e-31	1.52564e-33	1.81283e-35	3.25972e-37	
N11	0.154549	0.164378	0.168262	0.159557	0.135265	0.099736	0.0627375	0.0332361	0.0147062	0.0054073	0.00164736	0.000415274	8.66003e-05	1.49485e-05	2.13848e-06	2.53976e-07	2.50945e-08	2.06787e-09	1.42493e-10	8.23462e-12	4.00308e-13	1.64217e-14	5.70325e-16	1.68246e-17	4.22991e-19	9.09364e-21	1.67732e-22	2.66324e-24	3.65215e-26	4.33955e-28	4.48215e-30	4.03682e-32	3.18011e-34	2.19793e-36	1.33734e-38	7.28644e-41	5.51739e-43	
N12	0.134707	0.146357	0.155773	0.155731	0.140723	0.11164	0.0762212	0.0442088	0.0216088	0.00885919	0.00303902	0.00087149	0.00020897	4.19429e-05	7.05856e-06	9.98146e-07	1.18902e-07	1.19652e-08	1.02023e-09	7.39439e-11	4.57042e-12	2.41721e-13	1.09761e-14	4.29375e-16	1.45193e-17	4.25829e-19	1.08678e-20	2.42147e-22	4.72535e-24	8.10146e-26	1.22406e-27	1.63491e-29	1.93707e-31	2.04705e-33	1.95792e-35	1.79521e-37	2.35379e-39	
N13	0.0106208	0.0148992	0.0240313	0.0394584	0.0613743	0.0873815	0.11217	0.128968	0.132406	0.121197	0.0988291	0.0717623	0.046392	0.026701	0.0136844	0.00624713	0.00254156	0.000922057	0.000298523	8.63256e-05	2.23189e-05	5.16474e-06	1.07097e-06	1.99254e-07	3.33049e-08	5.00824e-09	6.78513e-10	8.29404e-11	9.1614e-12	9.1582e-13	8.29823e-14	6.82645e-15	5.1085e-16	3.49161e-17	2.21696e-18	1.44743e-19	1.73989e-20	
N14	0.00132838	0.00226473	0.00481711	0.010641	0.0222769	0.0423026	0.0712538	0.105173	0.1351	0.150415	0.144803	0.12037	0.0863439	0.0534371	0.0285398	0.0131613	0.0052449	0.00180814	0.000539934	0.00013986	3.1478e-05	6.16662e-06	1.05352e-06	1.57279e-07	2.05605e-08	2.35873e-09	2.37993e-10	2.11676e-11	1.66338e-12	1.1575e-13	7.14923e-15	3.92839e-16	1.92523e-17	8.44818e-19	3.36442e-20	1.31981e-21	8.99714e-23	
ADCAHA_Stenolophus_teutonus	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N15	0.000884946	0.00152215	0.0033365	0.00772377	0.0170697	0.034269	0.060956	0.0948134	0.12803	0.149461	0.150473	0.130469	0.0973588	0.0625171	0.0345528	0.0164467	0.0067479	0.00238913	0.000730937	0.000193539	4.44283e-05	8.85882e-06	1.53744e-06	2.32732e-07	3.07978e-08	3.57101e-09	3.63661e-10	3.26047e-11	2.57985e-12	1.80592e-13	1.12113e-14	6.188e-16	3.04504e-17	1.34205e-18	5.38018e-20	2.13541e-21	1.45168e-22	
ADCAHA_Stenolophus_mixtus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCAHA_Stenolophus_lecontei	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N16	0.000631812	0.00110548	0.00244312	0.0056092	0.0122227	0.0243626	0.0437075	0.0699978	0.0995808	0.125439	0.139603	0.137063	0.118603	0.0904072	0.0606995	0.0359029	0.0187176	0.00860755	0.00349501	0.00125453	0.000398645	0.000112315	2.81038e-05	6.2569e-06	1.24176e-06	2.2012e-07	3.49218e-08	4.96869e-09	6.35326e-10	7.31583e-11	7.60234e-12	7.14445e-13	6.08656e-14	4.72161e-15	3.39705e-16	2.52887e-17	3.50333e-18	
ADCAHA_Amphasia_sericea	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCAHA_Egadroma_marginatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N17	0.122781	0.135432	0.147647	0.151912	0.141996	0.117415	0.0843876	0.0521094	0.0274372	0.0122584	0.00463373	0.00147975	0.000399075	9.0942e-05	1.75331e-05	2.86498e-06	3.97673e-07	4.70106e-08	4.74641e-09	4.10537e-10	3.05162e-11	1.95574e-12	1.08423e-13	5.2168e-15	2.18567e-16	7.99984e-18	2.5662e-19	7.23737e-21	1.80009e-22	3.96039e-24	7.73012e-26	1.34238e-27	2.07983e-29	2.88377e-31	3.59974e-33	4.20686e-35	7.59478e-37	
N18	0.140103	0.14554	0.145313	0.138113	0.123492	0.102651	0.0784863	0.0547134	0.0345333	0.0196307	0.0100117	0.00456851	0.00186191	0.000677008	0.000219513	6.34654e-05	1.63666e-05	3.7669e-06	7.7441e-07	1.42351e-07	2.34236e-08	3.45468e-09	4.57313e-10	5.44125e-11	5.82791e-12	5.62761e-13	4.90695e-14	3.86959e-15	2.76424e-16	1.7916e-17	1.05524e-18	5.65737e-20	2.76569e-21	1.23653e-22	5.1156e-24	2.12049e-25	1.57904e-26	
N19	0.139468	0.144362	0.143359	0.135636	0.121177	0.101282	0.0785232	0.0560582	0.0366337	0.0218131	0.0117936	0.00577547	0.00255743	0.00102291	0.000369364	0.000120393	3.54295e-05	9.41772e-06	2.26276e-06	4.91828e-07	9.6804e-08	1.72725e-08	2.79712e-09	4.11626e-10	5.51182e-11	6.72466e-12	7.48555e-13	7.61307e-14	7.08415e-15	6.03976e-16	4.7247e-17	3.3962e-18	2.24735e-19	1.37449e-20	7.90474e-22	4.72466e-23	5.19192e-24	
ADCAHA_Platymetopus_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCAHA_Amblystomus_sp	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N20	0.0588221	0.0701872	0.0876173	0.10739	0.123613	0.130169	0.123577	0.104913	0.0792915	0.053217	0.0316783	0.0167171	0.00782138	0.00324592	0.00119583	0.000391497	0.000114041	2.95991e-05	6.8559e-06	1.41953e-06	2.63198e-07	4.37804e-08	6.54561e-09	8.8131e-10	1.07067e-10	1.17592e-11	1.16987e-12	1.05627e-13	8.67195e-15	6.48609e-16	4.42773e-17	2.76384e-18	1.58061e-19	8.30712e-21	4.06206e-22	2.0168e-23	1.85396e-24	
ADCAHA_Anisodactylus_virens	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCAHA_Anisodactylus_hispanus	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N21	0.0620318	0.0796417	0.107613	0.137354	0.156077	0.153035	0.127106	0.0883465	0.0509629	0.0242622	0.00949959	0.0030535	0.000805442	0.000174475	3.10899e-05	4.56821e-06	5.55168e-07	5.59976e-08	4.70593e-09	3.30848e-10	1.95418e-11	9.73959e-13	4.11401e-14	1.47925e-15	4.5473e-17	1.20021e-18	2.73126e-20	5.38076e-22	9.21329e-24	1.37638e-25	1.80063e-27	2.07034e-29	2.09984e-31	1.8875e-33	1.52043e-35	1.15609e-37	1.26685e-39	
N22	0.0703875	0.0799001	0.0928564	0.106435	0.116653	0.119614	0.113097	0.0976688	0.0765505	0.0542246	0.0346181	0.0198846	0.0102663	0.00476238	0.00198495	0.000743621	0.000250552	7.59893e-05	2.07658e-05	5.11897e-06	1.13971e-06	2.29489e-07	4.18501e-08	6.922e-09	1.03996e-09	1.4214e-10	1.7701e-11	2.01161e-12	2.08944e-13	1.98671e-14	1.73196e-15	1.38658e-16	1.02144e-17	6.95289e-19	4.45228e-20	2.97766e-21	3.70573e-22	
