NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	
N1	7.02551e-08	1.6526e-07	5.84353e-07	2.31712e-06	9.1588e-06	3.43901e-05	0.000119818	0.00038227	0.00110794	0.0029025	0.00685036	0.0145337	0.027675	0.0472449	0.0722458	0.0988955	0.121123	0.132676	0.12994	0.113758	0.0890118	0.0622452	0.0389002	0.0217273	0.0108472	0.00484124	0.00193206	0.000689653	0.000220256	6.29619e-05	1.61163e-05	3.69569e-06	7.59613e-07	1.40023e-07	2.31621e-08	3.44035e-09	4.59161e-10	5.51026e-11	5.95037e-12	5.78643e-13	8.72957e-17	2.45438e-17	6.55645e-18	1.66479e-18	4.01977e-19	9.23399e-20	2.01892e-20	4.20328e-21	8.33676e-22	1.57597e-22	2.84083e-23	4.88531e-24	8.01852e-25	1.25678e-25	1.88187e-26	2.69338e-27	3.68638e-28	4.82773e-29	6.05452e-30	7.28388e-31	8.44848e-32	9.60835e-33	1.13804e-33	1.89383e-34	
N2	1.58991e-05	2.45858e-05	4.80949e-05	0.000105027	0.000236306	0.000524244	0.00112072	0.00228116	0.00439284	0.0079753	0.0136236	0.0218705	0.0329696	0.0466482	0.0619249	0.0771065	0.0900384	0.0985852	0.101204	0.0973995	0.0878754	0.0743229	0.0589284	0.0438013	0.0305232	0.0199427	0.0122176	0.00701914	0.00378209	0.00191158	0.000906424	0.0004033	0.000168409	6.60136e-05	2.42956e-05	8.39749e-06	2.72653e-06	8.31808e-07	2.38511e-07	6.42969e-08	1.63005e-08	3.88753e-09	8.72469e-10	1.8432e-10	3.66684e-11	6.87162e-12	1.21347e-12	2.02005e-13	3.17117e-14	4.69643e-15	6.56407e-16	8.66179e-17	1.07955e-17	1.27132e-18	1.41519e-19	1.48974e-20	1.4836e-21	1.39839e-22	1.24823e-23	1.05642e-24	8.51563e-26	6.68739e-27	5.7704e-28	9.5282e-29	
N3	5.18308e-05	7.68491e-05	0.000140581	0.000283719	0.00058734	0.0011986	0.00236179	0.00444407	0.00793574	0.0133983	0.0213385	0.0320095	0.0451814	0.0599668	0.0748048	0.0876743	0.0965253	0.0998087	0.0969192	0.0883768	0.0756732	0.0608445	0.0459395	0.032573	0.0216903	0.0135658	0.00796974	0.00439861	0.00228097	0.00111154	0.000509102	0.0002192	8.87406e-05	3.37865e-05	1.21005e-05	4.07763e-06	1.29322e-06	3.86109e-07	1.08554e-07	2.87479e-08	7.17337e-09	1.68707e-09	3.74093e-10	7.82356e-11	1.54368e-11	2.87468e-12	5.05424e-13	8.39297e-14	1.31683e-14	1.95281e-15	2.73826e-16	3.63196e-17	4.55858e-18	5.41641e-19	6.09487e-20	6.49791e-21	6.5667e-22	6.29455e-23	5.72957e-24	4.96602e-25	4.13157e-26	3.39158e-27	3.07203e-28	5.07962e-29	
N4	5.25398e-05	7.63387e-05	0.000136851	0.000273863	0.000568169	0.00116832	0.00232266	0.0044055	0.00791668	0.0134273	0.02145	0.0322354	0.0455392	0.0604477	0.0753664	0.0882437	0.0970129	0.100131	0.0970213	0.088249	0.0753512	0.0603966	0.0454457	0.0321037	0.0212928	0.0132607	0.00775547	0.00426006	0.00219814	0.00106562	0.000485442	0.000207849	8.36621e-05	3.16653e-05	1.12725e-05	3.77529e-06	1.18987e-06	3.53011e-07	9.86166e-08	2.59491e-08	6.43346e-09	1.50336e-09	3.31228e-10	6.88322e-11	1.34963e-11	2.49777e-12	4.36492e-13	7.20524e-14	1.12394e-14	1.6574e-15	2.31141e-16	3.04981e-17	3.80881e-18	4.50409e-19	5.04554e-20	5.35642e-21	5.39131e-22	5.14718e-23	4.66413e-24	4.01704e-25	3.30562e-26	2.66391e-27	2.37569e-28	4.02202e-29	
N5	1.10535e-09	4.37436e-09	2.48103e-08	1.42106e-07	7.62793e-07	3.75774e-06	1.68183e-05	6.79297e-05	0.000246371	0.000799244	0.00231182	0.0059465	0.0135713	0.0274274	0.0490032	0.0772913	0.107499	0.131726	0.142124	0.134976	0.11283	0.0830395	0.0538345	0.0307676	0.0155179	0.00691542	0.002727	0.000953099	0.000295767	8.16484e-05	2.00909e-05	4.4158e-06	8.68764e-07	1.53328e-07	2.43284e-08	3.47801e-09	4.48972e-10	5.24466e-11	5.55584e-12	5.3484e-13	4.68847e-14	3.75009e-15	2.74223e-16	1.83673e-17	1.12893e-18	6.37899e-20	3.31935e-21	1.59332e-22	7.06668e-24	2.90051e-25	1.10343e-26	3.89645e-28	1.279e-29	3.90798e-31	1.113e-32	2.95847e-34	7.34882e-36	1.70807e-37	3.72012e-39	7.60879e-41	1.46887e-42	2.72038e-44	5.14897e-46	1.5576e-47	
N6	4.07614e-14	3.1763e-13	3.9561e-12	4.89754e-11	5.50877e-10	5.50923e-09	4.85902e-08	3.76078e-07	2.54382e-06	1.49787e-05	7.6482e-05	0.00033734	0.00128037	0.00416607	0.0115784	0.027389	0.054966	0.0933092	0.133648	0.161184	0.163443	0.139232	0.0996287	0.0599168	0.0303233	0.0129386	0.00466601	0.00142634	0.000370816	8.22834e-05	1.56437e-05	2.55827e-06	3.61302e-07	4.42434e-08	4.7164e-09	4.39393e-10	3.59119e-11	2.58453e-12	1.64379e-13	9.27136e-15	4.65298e-16	2.08453e-17	8.36218e-19	3.0127e-20	9.77585e-22	2.86485e-23	7.6021e-25	1.83122e-26	4.01387e-28	8.02427e-30	1.46631e-31	2.45437e-33	3.77082e-35	5.32793e-37	6.93618e-39	8.33495e-41	9.261e-43	9.5303e-45	9.09796e-47	8.06937e-49	6.6596e-51	5.12509e-53	3.75363e-55	4.23034e-57	
ADCACA_Calosoma_inquistor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACA_Carabus_auronitens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	2.00698e-18	7.12422e-17	3.36213e-15	1.44148e-13	5.2346e-12	1.57178e-10	3.84741e-09	7.58331e-08	1.18856e-06	1.4618e-05	0.000139108	0.00100928	0.00549967	0.0221773	0.0652821	0.13868	0.210867	0.228563	0.176653	0.097778	0.0390607	0.0113801	0.00244802	0.000394109	4.81567e-05	4.52945e-06	3.3245e-07	1.92913e-08	8.95916e-10	3.36813e-11	1.03585e-12	2.63153e-14	5.5718e-16	9.91343e-18	1.4934e-19	1.91812e-21	2.11406e-23	2.01134e-25	1.66102e-27	1.19678e-29	7.55923e-32	4.20435e-34	2.06771e-36	9.02706e-39	3.51127e-41	1.22108e-43	3.80886e-46	1.06895e-48	2.70702e-51	6.20289e-54	1.28943e-56	2.43772e-59	4.20121e-62	6.61525e-65	9.53742e-68	1.26158e-70	1.53409e-73	1.71809e-76	1.77534e-79	1.69552e-82	1.49924e-85	1.23103e-88	9.57695e-92	9.72928e-95	
