NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
N1	0.287164	0.250354	0.191323	0.128415	0.0756778	0.0390953	0.0176652	0.0069652	0.00239131	0.000713586	0.000184826	4.15113e-05	8.07998e-06	1.36269e-06	1.99145e-07	2.52275e-08	2.77185e-09	2.64356e-10	2.19051e-11	1.57873e-12	9.90846e-14	1.93046e-17	4.22026e-18	8.62863e-19	1.65158e-19	2.96383e-20	5.00115e-21	7.99322e-22	1.23531e-22	1.96818e-23	4.32469e-24	
N2	0.176302	0.17636	0.164327	0.142496	0.114741	0.0855655	0.0589468	0.0374371	0.0218851	0.0117633	0.00580952	0.00263525	0.00109776	0.000419964	0.000147572	4.76421e-05	1.41357e-05	3.8561e-06	9.67547e-07	2.23404e-07	4.74924e-08	9.30045e-09	1.67872e-09	2.79453e-10	4.2934e-11	6.09374e-12	8.00784e-13	9.81767e-14	1.1598e-14	1.51857e-15	3.65229e-16	
N3	0.119595	0.12712	0.131831	0.131051	0.122935	0.107619	0.0873112	0.0653864	0.0451028	0.0286246	0.016706	0.00896448	0.00442275	0.00200642	0.000837124	0.000321288	0.000113463	3.68809e-05	1.1038e-05	3.04296e-06	7.73046e-07	1.81068e-07	3.91263e-08	7.80626e-09	1.43986e-09	2.46126e-10	3.92038e-11	5.90157e-12	8.74616e-13	1.45545e-13	4.15907e-14	
N4	0.0681215	0.0784204	0.0923725	0.106205	0.115595	0.117231	0.109963	0.0950812	0.075671	0.0553896	0.0372754	0.0230578	0.0131089	0.0068493	0.00328908	0.00145174	0.000589062	0.000219779	7.54199e-05	2.38131e-05	6.92087e-06	1.85249e-06	4.56993e-07	1.04011e-07	2.18792e-08	4.26796e-09	7.77564e-10	1.345e-10	2.30292e-11	4.39887e-12	1.36805e-12	
N5	4.30098e-08	2.1794e-07	1.45455e-06	8.9082e-06	4.76442e-05	0.000220575	0.000880074	0.00301402	0.00882446	0.0219993	0.0465177	0.0831241	0.125109	0.158145	0.167503	0.148414	0.109906	0.068017	0.0352014	0.0152576	0.00555058	0.00169954	0.000439453	9.632e-05	1.79703e-05	2.8674e-06	3.93695e-07	4.70213e-08	5.03661e-09	5.46022e-10	1.01109e-10	
N6	9.55515e-12	8.84645e-11	1.23951e-09	1.63645e-08	1.8661e-07	1.79631e-06	1.44436e-05	9.62533e-05	0.000527778	0.0023643	0.00859344	0.025176	0.0590943	0.110552	0.164134	0.192785	0.178787	0.130809	0.0755321	0.0344723	0.0124683	0.0035875	0.000825172	0.000152613	2.28442e-05	2.78734e-06	2.79356e-07	2.32178e-08	1.63434e-09	1.07711e-10	1.19564e-11	
ADCACA_Calosoma_inquistor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
ADCACA_Carabus_auronitens	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	9.55377e-20	6.79682e-18	5.8039e-16	4.32574e-14	2.64848e-12	1.29462e-10	4.95151e-09	1.45365e-07	3.20863e-06	5.20191e-05	0.000603163	0.00485397	0.0262324	0.0920229	0.203184	0.276463	0.230408	0.118589	0.038378	0.00799736	0.00110264	0.000103493	6.80052e-06	3.21195e-07	1.11703e-08	2.92332e-10	5.87185e-12	9.22722e-14	1.16393e-15	1.26899e-17	1.85661e-19	
N8	6.79959e-22	9.08146e-20	1.48884e-17	1.97039e-15	2.03819e-13	1.61706e-11	9.65336e-10	4.24584e-08	1.34363e-06	2.97793e-05	0.000448278	0.0044276	0.0276256	0.104707	0.232718	0.296445	0.215786	0.0910748	0.0228561	0.00351526	0.000342114	2.17525e-05	9.31657e-07	2.76568e-08	5.84095e-10	8.98613e-12	1.02882e-13	8.93803e-16	6.00701e-18	3.23727e-20	2.22714e-22	
N9	9.30689e-26	3.27742e-23	1.26984e-20	3.91655e-18	9.39752e-16	1.71889e-13	2.34076e-11	2.30799e-09	1.59357e-07	7.39729e-06	0.000219438	0.0038995	0.0381463	0.183583	0.376359	0.288553	0.0933472	0.014596	0.00122704	6.01394e-05	1.8306e-06	3.64109e-08	4.93453e-10	4.71921e-12	3.28129e-14	1.70168e-16	6.72962e-19	2.06907e-21	5.03117e-24	9.8828e-27	2.19586e-29	
ADCACA_Pamborus_opacus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACA_Pamborus_tropicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACA_Carabus_nemoralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACA_Pamborus_alternans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
N10	0.110808	0.120267	0.129108	0.133408	0.129459	0.115805	0.0942721	0.0692441	0.0456384	0.0268997	0.0141515	0.00663942	0.0027779	0.00103705	0.000345789	0.000103116	2.75437e-05	6.60172e-06	1.42246e-06	2.76069e-07	4.83568e-08	7.66025e-09	1.09968e-09	1.43368e-10	1.70136e-11	1.8431e-12	1.83109e-13	1.68521e-14	1.47866e-15	1.37748e-16	2.2389e-17	
ADCACA_Carabus_punctatoauratus	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACA_Carabus_granulatus	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACA_Cychrus_caraboides	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	0.190318	0.187634	0.170264	0.142579	0.110346	0.0789823	0.0522937	0.0320215	0.0181278	0.00948322	0.00458213	0.00204402	0.000841478	0.000319607	0.000111975	3.61846e-05	1.07852e-05	2.96538e-06	7.52268e-07	1.76128e-07	3.80723e-08	7.60186e-09	1.40287e-09	2.39471e-10	3.78595e-11	5.55645e-12	7.60844e-13	9.8395e-14	1.24385e-14	1.72984e-15	4.15072e-16	
ADCANE_Notiophilus_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N12	0.197214	0.19355	0.174025	0.143669	0.109013	0.0760402	0.048747	0.028707	0.0155214	0.00770122	0.00350507	0.00146289	0.000559795	0.000196391	6.31701e-05	1.86323e-05	5.04075e-06	1.25123e-06	2.85079e-07	5.96464e-08	1.14662e-08	2.02637e-09	3.29429e-10	4.9301e-11	6.79805e-12	8.64839e-13	1.01806e-13	1.11846e-14	1.18267e-15	1.36469e-16	2.83067e-17	
N13	0.030439	0.0473729	0.0814117	0.12764	0.168229	0.180572	0.155953	0.107993	0.0600159	0.0268691	0.00974673	0.00288508	0.000702365	0.000141791	2.39331e-05	3.40513e-06	4.1155e-07	4.25662e-08	3.79376e-09	2.93258e-10	1.97799e-11	1.17067e-12	6.11159e-14	2.8282e-15	1.16557e-16	4.29846e-18	1.42676e-19	4.30378e-21	1.20661e-22	3.36898e-24	1.45839e-25	
ADCASC_Clivina_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCAPA_Penetretus_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N14	0.212749	0.205946	0.18038	0.143485	0.10393	0.0686761	0.0414547	0.0228808	0.0115562	0.00534382	0.00226357	0.000878667	0.000312695	0.000102062	3.0566e-05	8.40326e-06	2.12182e-06	4.92333e-07	1.05039e-07	2.06183e-08	3.72611e-09	6.20391e-10	9.52362e-11	1.34897e-11	1.76454e-12	2.13371e-13	2.38964e-14	2.49378e-15	2.49211e-16	2.72001e-17	5.53642e-18	
ADCABR_Promecoderus_sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N15	0.306224	0.279297	0.209194	0.123514	0.0560212	0.0193711	0.00513127	0.00105321	0.00016988	2.185e-05	2.27278e-06	1.93713e-07	1.36916e-08	8.11248e-10	4.06917e-11	1.74318e-12	6.42867e-14	2.05576e-15	5.73763e-17	1.406e-18	3.04148e-20	5.83706e-22	9.98383e-24	1.52838e-25	2.10247e-27	2.60921e-29	2.93477e-31	3.01489e-33	2.88329e-35	2.72144e-37	3.62431e-39	
ADCAPS_Mecyclothorax_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCAPS_Amblytelus_curtus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N16	0.251102	0.235076	0.192962	0.139542	0.0890852	0.0502063	0.0249473	0.0109114	0.00419427	0.00141522	0.000418833	0.00010868	2.47258e-05	4.93383e-06	8.63996e-07	1.3289e-07	1.79708e-08	2.13922e-09	2.24453e-10	2.07875e-11	1.7019e-12	1.2335e-13	7.92358e-15	4.51422e-16	2.28158e-17	1.0232e-18	4.07646e-20	1.45067e-21	4.71868e-23	1.56596e-24	9.74868e-26	
N17	0.214937	0.207675	0.181232	0.143395	0.103156	0.0676113	0.040439	0.0220999	0.011047	0.00505527	0.00211949	0.000814726	0.000287328	9.3028e-05	2.76693e-05	7.56513e-06	1.90265e-06	4.40484e-07	9.39389e-08	1.84689e-08	3.35035e-09	5.61318e-10	8.69591e-11	1.24768e-11	1.66193e-12	2.06335e-13	2.4046e-14	2.66539e-15	2.89019e-16	3.34763e-17	6.34489e-18	
ADCANE_Nebria_brevicollis	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
