NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	
N1	0.232213	0.21287	0.179337	0.138801	0.0984745	0.0638391	0.0376839	0.0201856	0.00978137	0.00427629	0.00168298	0.000595193	0.000188882	5.37286e-05	1.36886e-05	3.12179e-06	6.37075e-07	1.16315e-07	1.8999e-08	2.77659e-09	3.63138e-10	4.25155e-11	4.45768e-12	4.18758e-13	5.44516e-17	1.49659e-17	3.89703e-18	9.61755e-19	2.25039e-19	4.99443e-20	1.0518e-20	2.10278e-21	3.99266e-22	7.20398e-23	1.23619e-23	2.02251e-24	3.19418e-25	5.23295e-26	1.30242e-26	
N2	0.122158	0.128193	0.130546	0.127817	0.119099	0.104644	0.0860531	0.065859	0.0467157	0.0306212	0.0185089	0.0103014	0.00527378	0.00248175	0.00107303	0.000426156	0.000155448	5.20804e-05	1.60283e-05	4.53233e-06	1.1779e-06	2.81462e-07	6.18649e-08	1.25144e-08	2.33114e-09	4.00126e-10	6.33275e-11	9.24867e-12	1.24739e-12	1.55498e-13	1.79323e-14	1.91494e-15	1.89562e-16	1.74205e-17	1.49014e-18	1.19492e-19	9.21285e-21	7.62844e-22	1.14504e-22	
N3	0.0969761	0.104598	0.111708	0.116106	0.115606	0.108961	0.0964062	0.0796227	0.0611489	0.0435492	0.0287047	0.0174854	0.00983266	0.00510032	0.00243901	0.00107489	0.000436497	0.000163327	5.6319e-05	1.79017e-05	5.24751e-06	1.41926e-06	3.54411e-07	8.1775e-08	1.74498e-08	3.44715e-09	6.31132e-10	1.0723e-10	1.69294e-11	2.4874e-12	3.40656e-13	4.35586e-14	5.20912e-15	5.83629e-16	6.13669e-17	6.06679e-18	5.66408e-19	5.18506e-20	6.90245e-21	
ADCANE_Nebria_brevicollis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N4	0.12094	0.126547	0.128425	0.125603	0.117427	0.104055	0.0867018	0.0674586	0.0487236	0.0325119	0.0199643	0.0112467	0.00579796	0.00272999	0.00117226	0.000458517	0.000163224	5.2849e-05	1.55575e-05	4.16286e-06	1.01242e-06	2.2381e-07	4.498e-08	8.22064e-09	1.36679e-09	2.06827e-10	2.85006e-11	3.57854e-12	4.09694e-13	4.28001e-14	4.08352e-15	3.56169e-16	2.84329e-17	2.08064e-18	1.39897e-19	8.68827e-21	5.08341e-22	3.11714e-23	3.59826e-24	
N5	0.124917	0.12931	0.128847	0.123375	0.113183	0.0991091	0.082506	0.0650418	0.0483783	0.0338408	0.0221988	0.0136228	0.00780512	0.00416818	0.00207203	0.000957802	0.000411386	0.000164087	6.07565e-05	2.08794e-05	6.65923e-06	1.97126e-06	5.41697e-07	1.38222e-07	3.27609e-08	7.21574e-09	1.47762e-09	2.81475e-10	4.99104e-11	8.24396e-12	1.26964e-12	1.82556e-13	2.45569e-14	3.10182e-15	3.70572e-16	4.25246e-17	4.85832e-18	6.09563e-19	1.22454e-19	
ADCATR_Bembidion_ruficorne	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	0.116409	0.120755	0.120901	0.116771	0.108635	0.0971406	0.0832865	0.0682959	0.053432	0.0397939	0.0281551	0.0188911	0.012002	0.00721099	0.00409275	0.00219252	0.00110784	0.000527696	0.00023686	0.000100155	3.98891e-05	1.49619e-05	5.28528e-06	1.75839e-06	5.5103e-07	1.62674e-07	4.52512e-08	1.18637e-08	2.9323e-09	6.83511e-10	1.50318e-10	3.12084e-11	6.12331e-12	1.1381e-12	2.01581e-13	3.459e-14	6.0281e-15	1.22388e-15	4.21514e-16	
N7	0.0333104	0.0408907	0.0539009	0.0714404	0.0909117	0.108109	0.118363	0.11836	0.107641	0.0888308	0.0664508	0.0450427	0.0276671	0.0154055	0.00778067	0.00356711	0.00148582	0.000562866	0.000194142	6.10417e-05	1.75176e-05	4.59447e-06	1.1028e-06	2.42581e-07	4.89698e-08	9.08504e-09	1.5512e-09	2.44102e-10	3.54524e-11	4.75889e-12	5.91239e-13	6.80852e-14	7.27916e-15	7.24094e-16	6.728e-17	5.89405e-18	5.00851e-19	4.60381e-20	7.53141e-21	
ADCATR_Trechus_quadristriatus	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Trechus_obtusus	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Perileptus_areolatus	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N8	0.118548	0.124067	0.126028	0.123576	0.11611	0.103707	0.0873765	0.0689611	0.0506804	0.0345102	0.021686	0.0125356	0.00664895	0.00322969	0.00143459	0.000582075	0.000215566	7.28296e-05	2.24407e-05	6.30548e-06	1.61575e-06	3.77644e-07	8.05331e-08	1.56756e-08	2.7864e-09	4.52572e-10	6.72112e-11	9.1335e-12	1.13673e-12	1.29707e-13	1.35877e-14	1.30925e-15	1.16365e-16	9.58282e-18	7.36647e-19	5.35176e-20	3.75568e-21	2.70471e-22	2.99027e-23	
ADCATR_Pogonus_chalceus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N9	0.108631	0.11479	0.118641	0.118986	0.114709	0.105318	0.0913239	0.0742625	0.0563036	0.0396144	0.0257692	0.0154528	0.00852273	0.00431572	0.00200383	0.000852281	0.000331845	0.000118233	3.85397e-05	1.14929e-05	3.13586e-06	7.83063e-07	1.79022e-07	3.74868e-08	7.19355e-09	1.26579e-09	2.04369e-10	3.0298e-11	4.12746e-12	5.17094e-13	5.96263e-14	6.33418e-15	6.20597e-16	5.61699e-17	4.71156e-18	3.69293e-19	2.77572e-20	2.2164e-21	3.11388e-22	
N10	0.0725202	0.0808353	0.0915674	0.102652	0.111076	0.11375	0.108697	0.0959798	0.0777918	0.0576067	0.0388496	0.0238047	0.0132303	0.00666165	0.00303613	0.0012518	0.000466742	0.000157354	4.79675e-05	1.32238e-05	3.29792e-06	7.44346e-07	1.5212e-07	2.81672e-08	4.72872e-09	7.20313e-10	9.96416e-11	1.25284e-11	1.43322e-12	1.49336e-13	1.41909e-14	1.23183e-15	9.79008e-17	7.15058e-18	4.83185e-19	3.05934e-20	1.8633e-21	1.17376e-22	1.1417e-23	
N11	0.0693926	0.0782174	0.0900781	0.102619	0.112432	0.116043	0.111238	0.0980951	0.079061	0.0579711	0.0385452	0.0231843	0.0125924	0.00616798	0.00272195	0.00108151	0.000386726	0.000124423	3.60161e-05	9.38068e-06	2.19893e-06	4.64068e-07	8.82146e-08	1.51122e-08	2.33461e-09	3.25469e-10	4.09779e-11	4.66335e-12	4.80113e-13	4.4761e-14	3.78283e-15	2.90123e-16	2.0219e-17	1.28247e-18	7.42079e-20	3.93573e-21	1.94613e-22	9.90054e-24	9.5055e-25	
N12	0.115097	0.121504	0.125241	0.124863	0.119037	0.107272	0.0904413	0.0707296	0.0509635	0.0336614	0.0203055	0.0111578	0.00557547	0.0025308	0.00104297	0.000390174	0.000132518	4.08775e-05	1.14586e-05	2.92091e-06	6.7764e-07	1.43208e-07	2.75962e-08	4.8539e-09	7.80118e-10	1.14695e-10	1.54431e-11	1.90649e-12	2.16052e-13	2.25019e-14	2.1564e-15	1.90375e-16	1.55017e-17	1.16567e-18	8.10731e-20	5.23407e-21	3.18967e-22	2.03278e-23	2.4216e-24	
N13	0.0515289	0.0729271	0.109881	0.150778	0.17536	0.167468	0.129365	0.0802545	0.0398729	0.0158667	0.00506824	0.00130445	0.000271853	4.61376e-05	6.41627e-06	7.35907e-07	7.00675e-08	5.5742e-09	3.72887e-10	2.11042e-11	1.01654e-12	4.19069e-14	1.48659e-15	4.56092e-17	1.2161e-18	2.83092e-20	5.77843e-22	1.03848e-23	1.64959e-25	2.32457e-27	2.91615e-29	3.26748e-31	3.28034e-33	2.95964e-35	2.40713e-37	1.77191e-39	1.19259e-41	7.70287e-44	7.179e-46	
