NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
N1	0.280058	0.245542	0.18987	0.129921	0.0787951	0.0423794	0.0202122	0.00854472	0.00320016	0.00106123	0.000311474	8.08874e-05	1.85833e-05	3.77706e-06	6.79259e-07	1.08116e-07	1.52368e-08	1.90221e-09	2.10496e-10	2.06603e-11	1.79995e-12	1.39306e-13	2.60977e-17	6.4589e-18	1.50905e-18	3.33139e-19	6.95903e-20	1.37925e-20	2.60798e-21	4.76009e-22	8.59649e-23	1.62601e-23	4.13476e-24	
N2	0.0337407	0.0446462	0.0631838	0.0861685	0.108388	0.123861	0.127935	0.119221	0.100167	0.0758612	0.051792	0.031884	0.0177071	0.00887671	0.00401999	0.00164613	0.000610135	0.000204935	6.24579e-05	1.72952e-05	4.3576e-06	1.00045e-06	2.09622e-07	4.01461e-08	7.03924e-09	1.13199e-09	1.67308e-10	2.27998e-11	2.88298e-12	3.43593e-13	4.026e-14	5.21852e-15	1.10618e-15	
ADCANE_Nebria_brevicollis	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N3	0.00409937	0.00724757	0.0153895	0.0318615	0.0591403	0.0953752	0.131959	0.155762	0.15644	0.133529	0.09682	0.0596443	0.0312314	0.0139111	0.0052759	0.00170568	0.000470688	0.000111027	2.2422e-05	3.8834e-06	5.77893e-07	7.40393e-08	8.18516e-09	7.82779e-10	6.49497e-11	4.69249e-12	2.96595e-13	1.65116e-14	8.18492e-16	3.6869e-17	1.57716e-18	7.18054e-20	5.34515e-21	
N4	0.000659067	0.0011106	0.00237252	0.00535731	0.0116177	0.0231665	0.0416543	0.0669124	0.0955926	0.12118	0.136171	0.135597	0.119673	0.0936567	0.0650408	0.0401171	0.0219999	0.0107389	0.00467187	0.00181378	0.000629285	0.000195399	5.43878e-05	1.35942e-05	3.05771e-06	6.20661e-07	1.14171e-07	1.91675e-08	2.97454e-09	4.36808e-10	6.32773e-11	9.71228e-12	2.01295e-12	
N5	1.26699e-11	9.21612e-11	9.11641e-10	8.51805e-09	7.19789e-08	5.43337e-07	3.63045e-06	2.12957e-05	0.00010883	0.000481067	0.00182678	0.00591978	0.0162655	0.0376589	0.0730368	0.118012	0.158105	0.174956	0.159476	0.119578	0.0737609	0.0374871	0.0157419	0.00548373	0.00159238	0.000387578	7.95486e-05	1.386e-05	2.06698e-06	2.67442e-07	3.10598e-08	3.66143e-09	7.27949e-10	
ADCATR_Perileptus_areolatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_ruficorne	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	8.00952e-11	4.3228e-10	3.23325e-09	2.35115e-08	1.57202e-07	9.5284e-07	5.19348e-06	2.52897e-05	0.000109401	0.000418344	0.00140782	0.00415264	0.0106975	0.0239872	0.0466798	0.0786287	0.114379	0.143415	0.154764	0.143581	0.11444	0.0783427	0.0460709	0.0232875	0.0101285	0.00379655	0.00122939	0.000345242	8.47001e-05	1.84673e-05	3.74853e-06	8.13405e-07	2.81025e-07	
ADCATR_Trechus_quadristriatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
ADCATR_Trechus_obtusus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.00443373	0.00776136	0.0163523	0.0336507	0.0620346	0.0991712	0.135706	0.158037	0.156195	0.130844	0.0928549	0.0558265	0.0284468	0.0122936	0.00450987	0.0014059	0.000372889	8.42633e-05	1.62475e-05	2.67761e-06	3.77852e-07	4.57511e-08	4.7644e-09	4.27888e-10	3.32514e-11	2.24528e-12	1.32481e-13	6.88677e-15	3.19585e-16	1.35623e-17	5.53324e-19	2.45539e-20	1.91412e-21	
N8	0.0558795	0.0784852	0.113556	0.147378	0.16418	0.154935	0.123215	0.0823316	0.0461295	0.0216424	0.00849587	0.00278988	0.000766571	0.000176369	3.40155e-05	5.50744e-06	7.49907e-07	8.60446e-08	8.33817e-09	6.84067e-10	4.76349e-11	2.82308e-12	1.42794e-13	6.18205e-15	2.29759e-16	7.35656e-18	2.05189e-19	5.51644e-21	2.74456e-22	4.16893e-23	8.34069e-24	1.7272e-24	5.14196e-25	
N9	0.0585611	0.0813926	0.11635	0.149306	0.164516	0.153549	0.120731	0.0797185	0.0441095	0.0204222	0.00790487	0.00255732	0.000691619	0.000156471	2.96454e-05	4.71037e-06	6.2876e-07	7.065e-08	6.69731e-09	5.36901e-10	3.64926e-11	2.10862e-12	1.0387e-13	4.3744e-15	1.57966e-16	4.90588e-18	1.31432e-19	3.04722e-21	6.13669e-23	1.07994e-24	1.69027e-26	2.58001e-28	7.63965e-30	
N10	0.180068	0.1894	0.187818	0.167095	0.127652	0.0810762	0.0418919	0.0173737	0.00574133	0.00150768	0.000314811	5.24253e-05	6.9954e-06	7.5227e-07	6.5619e-08	4.67458e-09	2.73866e-10	1.32869e-11	5.37473e-13	1.82472e-14	5.23237e-16	1.27495e-17	2.65513e-19	4.75185e-21	7.34646e-23	9.8599e-25	1.15418e-26	1.18359e-28	1.06792e-30	8.52142e-33	6.08922e-35	4.17252e-37	4.26439e-39	
ADCATR_Bembidion_rapidum	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	0.176738	0.18905	0.191345	0.17208	0.130504	0.0804222	0.0392839	0.0149703	0.00440848	0.000998294	0.000173571	2.31928e-05	2.38826e-06	1.90294e-07	1.17908e-08	5.71319e-10	2.17794e-11	6.57317e-13	1.58067e-14	3.04814e-16	4.7438e-18	5.99571e-20	6.1922e-22	5.25699e-24	3.69008e-26	2.15366e-28	1.05078e-30	4.3083e-33	1.49193e-35	4.38544e-38	1.10073e-40	2.4048e-43	6.76233e-46	
N12	0.167642	0.181786	0.188102	0.173623	0.13543	0.0860177	0.0434309	0.0171745	0.0052742	0.00125287	0.000230069	3.27188e-05	3.61633e-06	3.12158e-07	2.11644e-08	1.13427e-09	4.8376e-11	1.65331e-12	4.55969e-14	1.02191e-15	1.87403e-17	2.83116e-19	3.5467e-21	3.7078e-23	3.25461e-25	2.41283e-27	1.51933e-29	8.16996e-32	3.77122e-34	1.50205e-36	5.19993e-39	1.61851e-41	6.78116e-44	
N13	0.0729502	0.0997022	0.1408	0.17632	0.182396	0.150984	0.0984924	0.050265	0.0200155	0.00622165	0.00151379	0.000289573	4.37952e-05	5.271e-06	5.0842e-07	3.95934e-08	2.50818e-09	1.30224e-10	5.58247e-12	1.99017e-13	5.94155e-15	1.49539e-16	3.19315e-18	5.82018e-20	9.10778e-22	1.23034e-23	1.44223e-25	1.47424e-27	1.32024e-29	1.04041e-31	7.24882e-34	4.55268e-36	4.06789e-38	
N14	0.0103166	0.0356783	0.121217	0.2574	0.302129	0.191214	0.066831	0.0134461	0.00163391	0.000125828	6.41897e-06	2.25517e-07	5.64207e-09	1.03432e-10	1.42382e-12	1.50308e-14	1.23925e-16	8.10788e-19	4.26893e-21	1.83143e-23	6.47343e-26	1.90402e-28	4.70221e-31	9.83013e-34	1.75253e-36	2.68267e-39	3.54786e-42	4.07714e-45	4.09295e-48	3.60714e-51	2.80592e-54	1.96268e-57	1.69033e-60	
N15	0.00918006	0.0382343	0.147848	0.313674	0.313217	0.142885	0.0312333	0.00350412	0.000215876	7.76265e-06	1.71893e-07	2.45502e-09	2.35332e-11	1.56666e-13	7.4597e-16	2.60608e-18	6.82998e-21	1.3692e-23	2.13595e-26	2.63273e-29	2.59909e-32	2.08034e-35	1.36498e-38	7.41515e-42	3.36554e-45	1.28684e-48	4.17653e-52	1.15866e-55	2.76526e-59	5.71126e-63	1.02644e-66	1.61449e-70	2.61905e-74	
N16	0.0025669	0.0180748	0.114145	0.336811	0.367087	0.138978	0.0208562	0.0014301	5.03118e-05	9.94779e-07	1.18817e-08	9.08463e-11	4.66167e-13	1.66936e-15	4.31052e-18	8.25086e-21	1.19875e-23	1.34924e-26	1.19752e-29	8.51302e-33	4.91424e-36	2.33189e-39	9.19558e-43	3.04319e-46	8.5271e-50	2.03931e-53	4.1932e-57	7.46262e-61	1.15659e-64	1.56984e-68	1.87576e-72	1.98322e-76	2.13587e-80	
N17	3.83849e-05	0.00171129	0.0498371	0.449717	0.448468	0.0486788	0.00152969	1.95791e-05	1.23122e-07	4.29831e-10	9.08684e-13	1.24153e-15	1.1532e-18	7.58235e-22	3.64736e-25	1.31923e-28	3.6716e-32	8.01925e-36	1.39809e-39	1.97465e-43	2.28897e-47	2.2028e-51	1.77805e-55	1.21487e-59	7.08458e-64	3.55258e-68	1.54229e-72	5.8327e-77	1.9325e-81	5.63869e-86	1.4559e-90	3.34166e-95	7.48337e-100	
ADCATR_Bembidion_obtusum	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_properans	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_inaequale	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_levettei_carrianum	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_levettei	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N18	0.00426729	0.0118003	0.0358539	0.0884406	0.163648	0.220872	0.214804	0.14982	0.0749438	0.0269783	0.00702919	0.00133545	0.000186597	1.93568e-05	1.50589e-06	8.87923e-08	4.01167e-09	1.40432e-10	3.85147e-12	8.36689e-14	1.45513e-15	2.04684e-17	2.35143e-19	2.22658e-21	1.75292e-23	1.15668e-25	6.4459e-28	3.05521e-30	1.23979e-32	4.33397e-35	1.31287e-37	3.49115e-40	1.17599e-42	
N19	0.000432342	0.00172883	0.007616	0.0276792	0.0760511	0.152061	0.217974	0.223199	0.163521	0.0860354	0.0326482	0.00897167	0.00179165	0.000260861	2.77901e-05	2.17681e-06	1.26288e-07	5.48186e-09	1.803e-10	4.55675e-12	8.97782e-14	1.39855e-15	1.74577e-17	1.76813e-19	1.46973e-21	1.01326e-23	5.84972e-26	2.85288e-28	1.18481e-30	4.22113e-33	1.29929e-35	3.51288e-38	1.21228e-40	
