NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
N1	0.213549	0.200291	0.175643	0.142862	0.106705	0.0724643	0.0443564	0.0242984	0.0118455	0.00511706	0.00195243	0.000656417	0.000194121	5.04324e-05	1.15007e-05	2.30082e-06	4.03707e-07	6.21227e-08	8.38484e-09	9.9297e-10	1.03227e-10	9.42696e-12	7.57041e-13	6.81727e-17	1.70348e-17	4.00775e-18	8.91089e-19	1.88551e-19	3.84731e-20	7.76459e-21	1.64268e-21	4.70156e-22	
N2	0.0312948	0.0367024	0.0453383	0.0566928	0.0696002	0.0822597	0.0925022	0.0982862	0.0982685	0.0922223	0.0811146	0.0668049	0.051491	0.0371316	0.0250491	0.015808	0.00933313	0.00515599	0.00266576	0.00129026	0.000584848	0.000248392	9.89182e-05	3.69775e-05	1.29984e-05	4.3096e-06	1.35487e-06	4.08039e-07	1.2024e-07	3.63998e-08	1.27582e-08	6.71526e-09	
N3	2.70007e-10	1.37728e-09	1.10946e-08	9.06859e-08	6.71431e-07	4.36207e-06	2.4588e-05	0.000119607	0.000500394	0.00179578	0.00551582	0.0144717	0.0323743	0.0616516	0.099799	0.137153	0.159856	0.15789	0.132078	0.0935484	0.0561003	0.0284947	0.0122679	0.00448321	0.0013941	0.000370536	8.49099e-05	1.70772e-05	3.13309e-06	5.71682e-07	1.25804e-07	4.89932e-08	
N4	2.17384e-10	9.96882e-10	7.86732e-09	6.591e-08	5.06418e-07	3.41991e-06	2.00033e-05	0.000100685	0.000434505	0.00160342	0.00504893	0.0135406	0.0308773	0.0597791	0.0981281	0.136418	0.160459	0.159568	0.134088	0.0951853	0.0570793	0.0289234	0.0123937	0.0044971	0.00138524	0.000363911	8.22841e-05	1.63198e-05	2.95759e-06	5.36109e-07	1.18538e-07	4.68567e-08	
ADCACA_Calosoma_inquistor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N5	2.28484e-10	1.07081e-09	8.42698e-09	6.9836e-08	5.31198e-07	3.55739e-06	2.06613e-05	0.000103365	0.000443685	0.0016296	0.00511019	0.013656	0.0310457	0.0599545	0.0982203	0.136346	0.160227	0.159278	0.13387	0.095105	0.0571114	0.0289993	0.0124603	0.00453678	0.00140319	0.000370338	8.41394e-05	1.67554e-05	3.04079e-06	5.4883e-07	1.19946e-07	4.68462e-08	
ADCACA_Cychrus_caraboides	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	1.7615e-27	1.20126e-25	1.01561e-23	8.05927e-22	5.72694e-20	3.56428e-18	1.91866e-16	8.8519e-15	3.47117e-13	1.14711e-11	3.16518e-10	7.21765e-09	1.34464e-07	2.02021e-06	2.41209e-05	0.000225094	0.00161101	0.0086562	0.0340979	0.0959662	0.187949	0.250023	0.222004	0.130855	0.0516419	0.0139178	0.00262891	0.00035827	3.63954e-05	2.88352e-06	1.97316e-07	1.92649e-08	
N7	7.1836e-56	2.91796e-52	1.25819e-48	4.6285e-45	1.43247e-41	3.69805e-38	7.88999e-35	1.37685e-31	1.94228e-28	2.18551e-25	1.93181e-22	1.31775e-19	6.7938e-17	2.5824e-14	7.02225e-12	1.31579e-09	1.61902e-07	1.2267e-05	0.000522784	0.0109582	0.0933748	0.310385	0.385494	0.169575	0.0279469	0.00168447	4.58576e-05	6.59587e-07	5.57732e-09	3.00052e-11	1.12199e-13	4.42681e-16	
