NODE	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	
N1	0.283655	0.247608	0.191061	0.130228	0.0779358	0.0406635	0.0183823	0.00716522	0.00239992	0.000689159	0.000169441	3.56478e-05	6.41729e-06	9.88914e-07	1.30556e-07	1.47821e-08	1.43736e-09	1.20217e-10	8.664e-12	5.39136e-13	4.47714e-17	9.67885e-18	1.9528e-18	3.68759e-19	6.55323e-20	1.10978e-20	1.84884e-21	3.31229e-22	8.89571e-23	
N2	0.168307	0.188385	0.185867	0.161593	0.12343	0.0825785	0.0482586	0.0245766	0.0108859	0.00418752	0.00139759	0.000404519	0.000101544	2.21175e-05	4.18379e-06	6.88165e-07	9.85784e-08	1.23211e-08	1.34659e-09	1.29009e-10	1.0865e-11	8.0697e-13	5.30539e-14	3.10178e-15	1.62364e-16	7.71459e-18	3.45811e-19	1.67258e-20	1.52222e-21	
N3	0.102618	0.124291	0.140834	0.146929	0.139228	0.118747	0.0906856	0.0618554	0.0376486	0.0204493	0.00991825	0.00429971	0.0016681	0.000579964	0.000181009	5.08093e-05	1.28557e-05	2.93951e-06	6.09257e-07	1.14873e-07	1.97844e-08	3.12734e-09	4.56111e-10	6.17299e-11	7.80199e-12	9.29046e-13	1.06393e-13	1.2592e-14	2.19901e-15	
N4	0.0333516	0.0483323	0.0703668	0.0955307	0.117644	0.13042	0.129981	0.11649	0.0939243	0.06816	0.0445341	0.0262057	0.0138923	0.00663714	0.00285886	0.00111077	0.000389527	0.000123377	3.53237e-05	9.15077e-06	2.14742e-06	4.572e-07	8.85112e-08	1.56428e-08	2.54548e-09	3.89644e-10	5.94711e-11	1.06594e-11	3.52757e-12	
N5	0.000658349	0.00132815	0.00311623	0.00719637	0.0153454	0.0294984	0.0506465	0.0773922	0.105129	0.126919	0.136208	0.129996	0.110394	0.0834694	0.0562341	0.0337862	0.0181213	0.00868733	0.00372816	0.0014351	0.000496856	0.000155334	4.41215e-05	1.15003e-05	2.79788e-06	6.54949e-07	1.56367e-07	4.33198e-08	1.95637e-08	
N6	0.000411924	0.000808076	0.001899	0.00453132	0.0101605	0.0207173	0.0378886	0.061793	0.0896633	0.115662	0.132628	0.135233	0.122678	0.099081	0.071304	0.0457681	0.0262322	0.0134434	0.00616996	0.00254095	0.000941265	0.000314651	9.53453e-05	2.63679e-05	6.73105e-06	1.62041e-06	3.85383e-07	1.0196e-07	4.27911e-08	
N7	0.00051219	0.000917391	0.00194421	0.00427618	0.00906398	0.0178524	0.0321136	0.0523259	0.0769171	0.101794	0.121162	0.129641	0.124679	0.107782	0.0837773	0.0585767	0.036866	0.0209037	0.010692	0.00494212	0.00206977	0.000788558	0.000275069	8.87904e-05	2.701e-05	7.99894e-06	2.45357e-06	8.89239e-07	5.08813e-07	
POCHCH_Chrysolina_curvilinea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
N8	0.000392945	0.000698133	0.00145745	0.00315737	0.0066341	0.0130791	0.0238072	0.039688	0.0603357	0.08345	0.104863	0.119623	0.123825	0.116283	0.0990685	0.0765854	0.0537429	0.0342567	0.0198545	0.0104793	0.00504877	0.00222844	0.000906322	0.000342855	0.000122578	4.26463e-05	1.53231e-05	6.48752e-06	4.20812e-06	
