NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	
N1	6.27642e-08	1.57198e-07	5.76868e-07	2.28862e-06	8.88018e-06	3.25388e-05	0.000110725	0.000346361	0.000989156	0.0025667	0.00603098	0.0128012	0.0245015	0.042232	0.0654886	0.0912919	0.114336	0.128593	0.129832	0.117643	0.0956526	0.0697798	0.0456725	0.0268219	0.0141346	0.0066851	0.00283835	0.00108214	0.000370603	0.000114057	3.15586e-05	7.85445e-06	1.75937e-06	3.54897e-07	6.45103e-08	1.05738e-08	1.56396e-09	2.08897e-10	2.52171e-11	2.75338e-12	2.72149e-13	6.1076e-17	1.74051e-17	4.72546e-18	1.22283e-18	3.01752e-19	7.10389e-20	1.59629e-20	3.42532e-21	7.02224e-22	1.37608e-22	2.57878e-23	4.62378e-24	7.93602e-25	1.30449e-25	2.05458e-26	3.10223e-27	4.49324e-28	6.24862e-29	8.36051e-30	1.08249e-30	1.38143e-31	1.84931e-32	3.49739e-33	
N2	9.12848e-05	0.000132208	0.000232601	0.00044901	0.00088963	0.00174158	0.00329845	0.00597348	0.010276	0.0167284	0.0257131	0.0372689	0.0508955	0.0654535	0.0792446	0.0903033	0.0968469	0.0977446	0.0928373	0.0829833	0.0698119	0.055282	0.0412111	0.0289262	0.0191206	0.0119052	0.00698406	0.00386127	0.00201247	0.0009891	0.000458572	0.000200624	8.2856e-05	3.23144e-05	1.19061e-05	4.1459e-06	1.36498e-06	4.25084e-07	1.25272e-07	3.49505e-08	9.23567e-09	2.31256e-09	5.48941e-10	1.23585e-10	2.64005e-11	5.35385e-12	1.03117e-12	1.88713e-13	3.28311e-14	5.43226e-15	8.55242e-16	1.28177e-16	1.82956e-17	2.4883e-18	3.22623e-19	3.98996e-20	4.71022e-21	5.31402e-22	5.74278e-23	5.97687e-24	6.07349e-25	6.25517e-26	7.29782e-27	1.4485e-27	
ADCANE_Nebria_brevicollis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N3	1.31145e-06	3.02907e-06	9.58447e-06	3.24881e-05	0.00010753	0.000334116	0.000956149	0.00249472	0.00590033	0.0126053	0.0242681	0.0420364	0.0654356	0.0914603	0.114715	0.129063	0.130222	0.117827	0.0956145	0.0696024	0.0454683	0.0266681	0.0140521	0.00665684	0.00283744	0.0010892	0.000376911	0.0001177	3.32045e-05	8.4724e-06	1.95759e-06	4.10091e-07	7.79874e-08	1.34806e-08	2.12075e-09	3.04041e-10	3.97739e-11	4.75389e-12	5.19811e-13	5.20647e-14	4.78293e-15	4.03499e-16	3.12988e-17	2.23502e-18	1.47105e-19	8.93469e-21	5.01356e-22	2.6021e-23	1.25055e-24	5.57135e-26	2.3034e-27	8.84684e-29	3.15989e-30	1.05066e-31	3.2553e-33	9.40776e-35	2.53843e-36	6.40099e-38	1.51001e-39	3.33731e-41	6.93557e-43	1.37601e-44	2.81777e-46	9.53701e-48	
N4	3.48276e-06	6.66921e-06	1.75117e-05	5.09811e-05	0.000147795	0.000407117	0.00104455	0.00247475	0.00539262	0.0107863	0.0197821	0.0332419	0.0511564	0.0720692	0.0929204	0.109619	0.118307	0.116799	0.105478	0.0871334	0.0658486	0.0455312	0.0288109	0.0166879	0.00885072	0.00429974	0.00191413	0.000781209	0.000292448	0.000100474	3.16987e-05	9.18929e-06	2.44942e-06	6.00742e-07	1.35666e-07	2.82319e-08	5.4179e-09	9.59598e-10	1.56989e-10	2.37429e-11	3.32237e-12	4.30511e-13	5.17034e-14	5.7601e-15	5.95798e-16	5.72675e-17	5.11965e-18	4.26067e-19	3.30372e-20	2.38891e-21	1.61229e-22	1.01651e-23	5.99212e-25	3.30537e-26	1.70765e-27	8.26957e-29	3.7569e-30	1.6025e-31	6.42309e-33	2.42137e-34	8.59937e-36	2.90134e-37	9.98088e-39	6.34042e-40	
N5	6.04352e-12	5.25767e-11	6.35281e-10	7.28964e-09	7.51724e-08	6.81631e-07	5.3539e-06	3.59962e-05	0.000205025	0.000979719	0.00389059	0.0127191	0.0339162	0.0731229	0.12647	0.174371	0.190859	0.165607	0.114075	0.0626366	0.0275879	0.00982288	0.00285204	0.000681391	0.000135173	2.24625e-05	3.15316e-06	3.76869e-07	3.86373e-08	3.42125e-09	2.63328e-10	1.7722e-11	1.04861e-12	5.48274e-14	2.54512e-15	1.05352e-16	3.90444e-18	1.30047e-19	3.90653e-21	1.06185e-22	2.61973e-24	5.88329e-26	1.20596e-27	2.26208e-29	3.89209e-31	6.15671e-33	8.97298e-35	1.20734e-36	1.50269e-38	1.7332e-40	1.85578e-42	1.84767e-44	1.71329e-46	1.48184e-48	1.1972e-50	9.04745e-53	6.40411e-55	4.25131e-57	2.65017e-59	1.55368e-61	8.5904e-64	4.52448e-66	2.38086e-68	1.82319e-70	
ADCATR_Trechus_quadristriatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Trechus_obtusus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	4.52517e-07	9.49106e-07	2.8615e-06	9.65873e-06	3.23242e-05	0.000102171	0.000299402	0.000807436	0.0019974	0.0045246	0.00937508	0.0177541	0.0307094	0.0484903	0.0698637	0.0918116	0.110018	0.120184	0.119671	0.108607	0.0898359	0.0677334	0.0465569	0.0291805	0.0166825	0.00870259	0.00414429	0.00180253	0.000716467	0.000260411	8.66104e-05	2.63781e-05	7.36235e-06	1.88471e-06	4.42889e-07	9.56218e-08	1.89856e-08	3.46982e-09	5.8428e-10	9.0738e-11	1.3009e-11	1.72352e-12	2.11226e-13	2.39703e-14	2.52138e-15	2.46083e-16	2.23071e-17	1.88001e-18	1.47457e-19	1.07745e-20	7.34138e-22	4.66911e-23	2.7745e-24	1.54186e-25	8.02091e-27	3.90952e-28	1.78707e-29	7.6678e-31	3.09101e-32	1.17178e-33	4.18431e-35	1.4191e-36	4.90728e-38	3.14145e-39	
