NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
N1	0.200591	0.190538	0.171042	0.143572	0.111286	0.0787059	0.0502734	0.0287678	0.0146558	0.00661651	0.00263792	0.000926429	0.000286079	7.75753e-05	1.84566e-05	3.85079e-06	7.04392e-07	1.12966e-07	1.58871e-08	1.96004e-09	2.1225e-10	2.01872e-11	1.6877e-12	1.05781e-16	2.69218e-17	6.43318e-18	1.44419e-18	3.04764e-19	6.05004e-20	1.13109e-20	1.99766e-21	3.37952e-22	5.90038e-23	1.54629e-23	
N2	0.0920066	0.100563	0.109833	0.117147	0.119429	0.114444	0.101851	0.0834873	0.0626755	0.0429239	0.0267453	0.0151329	0.00776524	0.00361049	0.00152025	0.000579533	0.000199995	6.24864e-05	1.76804e-05	4.53223e-06	1.0531e-06	2.21943e-07	4.24554e-08	7.37723e-09	1.16547e-09	1.67559e-10	2.19452e-11	2.62139e-12	2.86049e-13	2.85993e-14	2.64048e-15	2.31338e-16	2.15575e-17	3.5709e-18	
N3	0.0688662	0.0775201	0.0889776	0.100881	0.11005	0.11341	0.109065	0.0970802	0.0795309	0.0597244	0.0409934	0.025663	0.0146312	0.00758912	0.00357906	0.00153418	0.000597719	0.000211696	6.81851e-05	1.99833e-05	5.33273e-06	1.29687e-06	2.87681e-07	5.82704e-08	1.07892e-08	1.82831e-09	2.83905e-10	4.04507e-11	5.29533e-12	6.37802e-13	7.08013e-14	7.27766e-15	7.20609e-16	1.02193e-16	
ADCANE_Nebria_brevicollis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
N4	0.0872998	0.0952433	0.1041	0.111895	0.115958	0.113804	0.104236	0.0880892	0.0680927	0.0478315	0.0303828	0.0173875	0.00894007	0.00412143	0.00170102	0.000627877	0.000207133	6.10483e-05	1.60728e-05	3.78049e-06	7.94623e-07	1.49322e-07	2.51013e-08	3.77737e-09	5.09318e-10	6.15952e-11	6.68976e-12	6.53536e-13	5.75505e-14	4.58345e-15	3.32478e-16	2.24979e-17	1.59542e-18	2.12114e-19	
N5	0.0991424	0.10564	0.110885	0.113584	0.112315	0.106087	0.0948294	0.0795942	0.0623321	0.0453127	0.0304546	0.0188644	0.0107433	0.00561502	0.0026897	0.00117977	0.000473572	0.000173917	5.84312e-05	1.79622e-05	5.05385e-06	1.30208e-06	3.07374e-07	6.65319e-08	1.32164e-08	2.4122e-09	4.05134e-10	6.27615e-11	9.00427e-12	1.20556e-12	1.53044e-13	1.91049e-14	2.59029e-15	5.56184e-16	
ADCATR_Bembidion_ruficorne	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	0.10158	0.107037	0.110287	0.110659	0.107522	0.100555	0.0899691	0.0765917	0.0617443	0.0469458	0.0335551	0.0224875	0.014101	0.00826021	0.00451482	0.00230045	0.00109203	0.000482763	0.000198703	7.61397e-05	2.71625e-05	9.0228e-06	2.79143e-06	8.04562e-07	2.16129e-07	5.41384e-08	1.26546e-08	2.76357e-09	5.65291e-10	1.08987e-10	2.01436e-11	3.74526e-12	8.04649e-13	2.89359e-13	
N7	0.0225509	0.0297108	0.0433022	0.0633105	0.0875088	0.110916	0.126988	0.130352	0.119519	0.0977079	0.0711645	0.046173	0.026696	0.0137634	0.0063333	0.00260414	0.000958109	0.00031589	9.34846e-05	2.48762e-05	5.96295e-06	1.29e-06	2.52349e-07	4.47246e-08	7.19573e-09	1.05305e-09	1.4046e-10	1.71143e-11	1.91025e-12	1.96226e-13	1.87421e-14	1.71444e-15	1.67689e-16	2.87159e-17	
