NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	
N1	0.322591	0.270254	0.191422	0.115384	0.0594774	0.0263184	0.0100271	0.00329741	0.000937852	0.000231109	4.94169e-05	9.18105e-06	1.48387e-06	2.08869e-07	2.56326e-08	2.74539e-09	2.56891e-10	2.10217e-11	1.50594e-12	9.454e-14	1.79417e-17	3.94579e-18	8.13661e-19	1.57413e-19	2.85876e-20	4.87655e-21	7.81824e-22	1.17878e-22	1.67248e-23	2.23443e-24	2.81275e-25	3.33844e-26	3.73855e-27	3.95323e-28	3.95155e-29	3.74191e-30	3.37649e-31	2.95607e-32	2.65772e-33	3.17912e-34	
N2	0.183643	0.181852	0.16647	0.141268	0.111334	0.0815768	0.055609	0.0352782	0.0208309	0.0114488	0.00585674	0.00278856	0.00123575	0.000509719	0.000195712	6.99614e-05	2.32887e-05	7.22098e-06	2.08618e-06	5.61791e-07	1.41075e-07	3.30503e-08	7.22723e-09	1.47594e-09	2.81652e-10	5.02526e-11	8.38822e-12	1.31075e-12	1.91863e-13	2.63251e-14	3.38812e-15	4.0934e-16	4.64653e-17	4.96162e-18	4.99461e-19	4.76218e-20	4.35264e-21	3.94587e-22	3.95657e-23	6.76396e-24	
ADCANE_Nebria_brevicollis	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N3	0.184867	0.183416	0.16835	0.143074	0.11252	0.0817718	0.0548176	0.0338367	0.0191989	0.00999887	0.00477412	0.00208785	0.000835742	0.000306063	0.000102517	3.14044e-05	8.79861e-06	2.25499e-06	5.28821e-07	1.13521e-07	2.23176e-08	4.02033e-09	6.64022e-10	1.00623e-10	1.39993e-11	1.78954e-12	2.10347e-13	2.27533e-14	2.26684e-15	2.0818e-16	1.7639e-17	1.38008e-18	9.97968e-20	6.67595e-21	4.13562e-22	2.37614e-23	1.27144e-24	6.44952e-26	3.41194e-27	3.25959e-28	
N4	0.170771	0.171139	0.160196	0.140153	0.114528	0.0872953	0.0619595	0.0408821	0.0250381	0.014215	0.00747344	0.0036356	0.00163558	0.000680224	0.000261482	9.29023e-05	3.05108e-05	9.26434e-06	2.60163e-06	6.75957e-07	1.62568e-07	3.62096e-08	7.47372e-09	1.43036e-09	2.54002e-10	4.1881e-11	6.4165e-12	9.14126e-13	1.21192e-13	1.49639e-14	1.72212e-15	1.84874e-16	1.85286e-17	1.7351e-18	1.51957e-19	1.24633e-20	9.61273e-22	7.11509e-23	5.67169e-24	8.61021e-25	
N5	0.0828472	0.102697	0.12921	0.149632	0.152901	0.135865	0.104492	0.069465	0.0399156	0.0198373	0.00853628	0.0031854	0.00103276	0.000291577	7.18665e-05	1.55067e-05	2.93772e-06	4.9014e-07	7.22442e-08	9.43671e-09	1.0958e-09	1.13468e-10	1.0509e-11	8.73113e-13	6.52599e-14	4.40035e-15	2.6838e-16	1.48438e-17	7.46357e-19	3.41961e-20	1.43094e-21	5.48058e-23	1.92528e-24	6.21582e-26	1.84795e-27	5.06973e-29	1.28767e-30	3.0606e-32	7.25129e-34	2.91766e-35	
ADCATR_Perileptus_areolatus	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_ruficorne	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	0.161773	0.180691	0.193111	0.180159	0.13799	0.0842103	0.0405522	0.0154331	0.00467509	0.00113832	0.000225177	3.65797e-05	4.93079e-06	5.56913e-07	5.31843e-08	4.3304e-09	3.02934e-10	1.83355e-11	9.66398e-13	4.46171e-14	1.81419e-15	6.52939e-17	2.08963e-18	5.97204e-20	1.5302e-21	3.52809e-23	7.3448e-25	1.38502e-26	2.3728e-28	3.70351e-30	5.28024e-32	6.89378e-34	8.26115e-36	9.10701e-38	9.2562e-40	8.69654e-42	7.58839e-44	6.23607e-46	5.09722e-48	6.08873e-50	
ADCATR_Trechus_quadristriatus	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Trechus_obtusus	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.163894	0.166187	0.158721	0.142173	0.118714	0.0918061	0.065357	0.0426102	0.0253346	0.0136922	0.0067102	0.00297665	0.00119378	0.000432503	0.000141495	4.17948e-05	1.11475e-05	2.68554e-06	5.84623e-07	1.15068e-07	2.04908e-08	3.30384e-09	4.82713e-10	6.39668e-11	7.69521e-12	8.41215e-13	8.36468e-14	7.57344e-15	6.25018e-16	4.70661e-17	3.23747e-18	2.03637e-19	1.17255e-20	6.18736e-22	2.99558e-23	1.3324e-24	5.45837e-26	2.08174e-27	7.97543e-29	5.50985e-30	
N8	0.103568	0.11531	0.128776	0.138376	0.137923	0.124199	0.0993321	0.0698186	0.0428552	0.0228847	0.0106084	0.00426412	0.00148557	0.000448623	0.000117489	2.67043e-05	5.27323e-06	9.05776e-07	1.35525e-07	1.76906e-08	2.0179e-09	2.01488e-10	1.7643e-11	1.3573e-12	9.19148e-14	5.48951e-15	2.89709e-16	1.35368e-17	5.61096e-19	2.06713e-20	6.78178e-22	1.98518e-23	5.19492e-25	1.21773e-26	2.56265e-28	4.85624e-30	8.33217e-32	1.3147e-33	2.05737e-35	5.70242e-37	
N9	0.100193	0.111705	0.125106	0.135142	0.135928	0.124151	0.101327	0.0731751	0.0464859	0.0258901	0.0126184	0.00537729	0.00200332	0.000652691	0.000186101	4.64849e-05	1.01845e-05	1.96e-06	3.31863e-07	4.95213e-08	6.52453e-09	7.60424e-10	7.85529e-11	7.20668e-12	5.88375e-13	4.28356e-14	2.78658e-15	1.62308e-16	8.48173e-18	3.98456e-19	1.68612e-20	6.43987e-22	2.22447e-23	6.96472e-25	1.98217e-26	5.15213e-28	1.236e-29	2.81763e-31	6.68771e-33	2.34949e-34	
ADCATR_Bembidion_coxendix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	0.19699	0.197502	0.182634	0.153099	0.114458	0.0753971	0.0434274	0.021778	0.00949085	0.00359348	0.00118311	0.000339273	8.49248e-05	1.86034e-05	3.57639e-06	6.05168e-07	9.04095e-08	1.19618e-08	1.40594e-09	1.47244e-10	1.37818e-11	1.15621e-12	8.71872e-14	5.92571e-15	3.63952e-16	2.0252e-17	1.02347e-18	4.70849e-20	1.9764e-21	7.58571e-23	2.66779e-24	8.61417e-26	2.5587e-27	7.00451e-29	1.7705e-30	4.1407e-32	8.99163e-34	1.83396e-35	3.73393e-37	1.25926e-38	
ADCATR_Bembidion_umbratum	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_insulatum	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
