NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	
N1	0.160001	0.163479	0.164758	0.156239	0.133656	0.0999471	0.0639195	0.0344424	0.0154774	0.00575939	0.00176624	0.000445024	9.19705e-05	1.55816e-05	2.16511e-06	2.47107e-07	2.3222e-08	1.80371e-09	1.16462e-10	6.30845e-12	2.91111e-13	3.25766e-17	6.26619e-18	1.20598e-18	2.88965e-19	
N2	0.172443	0.176831	0.171772	0.154905	0.126264	0.0907664	0.0564546	0.0299609	0.013434	0.00505466	0.00158884	0.000416129	9.07063e-05	1.64565e-05	2.48764e-06	3.13917e-07	3.3156e-08	2.94071e-09	2.1988e-10	1.39243e-11	7.50868e-13	3.46909e-14	1.39476e-15	5.25437e-17	2.98982e-18	
N3	0.179806	0.182198	0.172891	0.15164	0.120919	0.0862209	0.054183	0.029664	0.0140279	0.00569619	0.00197878	0.00058696	0.000148609	3.2142e-05	5.95e-06	9.4543e-07	1.2944e-07	1.53431e-08	1.58381e-09	1.43376e-10	1.14756e-11	8.19586e-13	5.27962e-14	3.16116e-15	2.525e-16	
ADCASC_Dyschirius_sp	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
N4	0.195212	0.195215	0.180433	0.152194	0.115382	0.0774718	0.0454909	0.023125	0.0100989	0.00376775	0.00119632	0.000322511	7.37308e-05	1.42907e-05	2.34955e-06	3.2806e-07	3.89676e-08	3.94616e-09	3.41574e-10	2.53468e-11	1.61817e-12	8.93444e-14	4.33013e-15	2.00396e-16	1.59439e-17	
N5	0.143953	0.151512	0.153782	0.147223	0.130035	0.104064	0.0744586	0.0471958	0.0263413	0.0128968	0.00552769	0.00207235	0.000679688	0.00019521	4.91776e-05	1.08926e-05	2.12784e-06	3.68057e-07	5.6657e-08	7.81123e-09	9.72238e-10	1.10335e-10	1.15859e-11	1.1863e-12	1.76775e-13	
ADCALO_Loricera_pilicornis	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
N6	0.0815996	0.101321	0.129403	0.153551	0.160077	0.142583	0.106943	0.0670017	0.0349091	0.0150928	0.00541192	0.00161059	0.000398472	8.2156e-05	1.41586e-05	2.04672e-06	2.4914e-07	2.56479e-08	2.24401e-09	1.67892e-10	1.08386e-11	6.13783e-13	3.1665e-14	1.65756e-15	1.37737e-16	
N7	0.072542	0.0923865	0.122515	0.151219	0.163316	0.149621	0.114412	0.0723802	0.0377003	0.0161301	0.00566554	0.00163479	0.000388177	7.60344e-05	1.23235e-05	1.65865e-06	1.8614e-07	1.7499e-08	1.38594e-09	9.31891e-11	5.3836e-12	2.73008e-13	1.26875e-14	6.00212e-16	4.59938e-17	
ADCABR_Aptinus_displosor	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N8	0.0583087	0.0765138	0.107385	0.142243	0.164935	0.160975	0.129623	0.0852414	0.0455507	0.0197411	0.00693873	0.00198068	0.000460251	8.73322e-05	1.35818e-05	1.73845e-06	1.84001e-07	1.61895e-08	1.19167e-09	7.39903e-11	3.92227e-12	1.81001e-13	7.51896e-15	3.01969e-16	1.77739e-17	
N9	0.00875691	0.0122745	0.0195894	0.0317939	0.049445	0.0715931	0.0950938	0.114899	0.125645	0.123943	0.110066	0.0878782	0.0630405	0.0406248	0.0235245	0.01225	0.00574427	0.00243093	0.000931702	0.000325271	0.000104467	3.14536e-05	9.25629e-06	2.97022e-06	1.39204e-06	
