NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	
N1	0.103306	0.110002	0.120252	0.128897	0.13034	0.12107	0.101598	0.0762525	0.0508746	0.0300595	0.0156913	0.00722565	0.00293267	0.00104874	0.000330481	9.18274e-05	2.25243e-05	4.88615e-06	9.3984e-07	1.60877e-07	2.46288e-08	3.39465e-09	4.2494e-10	4.88427e-11	5.22411e-12	5.29675e-13	7.89141e-17	3.10718e-17	
N2	1.10033e-05	2.69677e-05	8.27436e-05	0.000252872	0.000724979	0.00190929	0.00457691	0.00994257	0.0195265	0.0346206	0.0553653	0.079814	0.103685	0.12137	0.128034	0.121767	0.10447	0.0809285	0.0566692	0.0359202	0.0206455	0.0107838	0.00513561	0.00224294	0.000910162	0.000355132	0.000146756	8.2217e-05	
ADCANE_Nebria_brevicollis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
N3	1.58019e-07	5.25931e-07	2.50046e-06	1.22036e-05	5.54081e-05	0.000225703	0.000811317	0.00255144	0.00698592	0.0166068	0.03422	0.0610737	0.0943869	0.126344	0.146574	0.147518	0.128971	0.0981077	0.0650622	0.0377028	0.0191449	0.00854901	0.003374	0.00118639	0.000377094	0.000111518	3.28958e-05	1.2613e-05	
N4	5.82997e-07	1.93151e-06	8.93857e-06	4.14969e-05	0.000176634	0.00066836	0.0022151	0.00637496	0.0158455	0.0338973	0.0622733	0.0981211	0.132524	0.153421	0.152313	0.129787	0.0950425	0.0599142	0.0325835	0.0153291	0.00626198	0.00223325	0.00070133	0.000196766	5.05722e-05	1.24347e-05	3.17471e-06	1.10165e-06	
N5	1.71435e-06	5.76517e-06	2.72091e-05	0.000126346	0.000526549	0.0019124	0.00596821	0.0158679	0.0357412	0.0679453	0.10875	0.146332	0.165427	0.157126	0.125471	0.0843361	0.0477979	0.0228925	0.00929095	0.00320607	0.000944696	0.000239073	5.24139e-05	1.01005e-05	1.75739e-06	2.90897e-07	5.09879e-08	1.30589e-08	
N6	7.36588e-08	5.4921e-07	5.34458e-06	4.61635e-05	0.000330913	0.00190778	0.00863128	0.0299856	0.0784211	0.151715	0.214145	0.21876	0.161619	0.086932	0.0344717	0.0102399	0.00231876	0.000407308	5.64334e-05	6.26421e-06	5.65241e-07	4.20416e-08	2.61408e-09	1.38044e-10	6.31774e-12	2.57928e-13	9.90079e-15	5.1659e-16	
ADCATR_Bembidion_aenulum	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	7.46254e-16	6.6929e-14	6.95791e-12	5.77123e-10	3.57109e-08	1.5843e-06	4.83681e-05	0.000965805	0.0117924	0.0802065	0.266404	0.368208	0.214004	0.0518098	0.00613716	0.000406053	1.648e-05	4.3893e-07	8.06888e-09	1.06466e-10	1.04033e-12	7.72396e-15	4.4518e-17	2.02861e-19	7.42584e-22	2.21773e-24	5.5839e-27	1.70645e-29	
ADCATR_Bembidion_insulatum	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_umbratum	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N8	1.00676e-06	3.97062e-06	2.30664e-05	0.000131294	0.000651875	0.00271386	0.00930497	0.0260099	0.0588893	0.107522	0.157846	0.185963	0.17566	0.133024	0.0808163	0.039445	0.0154995	0.00491655	0.00126319	0.000263914	4.50494e-05	6.31946e-06	7.3428e-07	7.15506e-08	5.98354e-09	4.51267e-10	3.44337e-11	3.79491e-12	
N9	8.42903e-07	3.26165e-06	1.98116e-05	0.000119817	0.000626585	0.00271382	0.00957094	0.027239	0.0621976	0.113486	0.164987	0.19075	0.175187	0.127764	0.0740169	0.0340965	0.0125098	0.0036637	0.000858881	0.00016172	2.4557e-05	3.02231e-06	3.03474e-07	2.51108e-08	1.74427e-09	1.06354e-10	6.55997e-12	7.26136e-13	
N10	3.86165e-06	1.64121e-05	9.11507e-05	0.000458084	0.00194511	0.00685557	0.0198812	0.0471407	0.0909233	0.142056	0.179186	0.182023	0.148665	0.0975404	0.0514086	0.0217808	0.00742887	0.00204411	0.000455006	8.22083e-05	1.21035e-05	1.45873e-06	1.44674e-07	1.18824e-08	8.15503e-10	4.77615e-11	2.63459e-12	2.49276e-13	
N11	0.0291245	0.0421446	0.0682235	0.105798	0.144641	0.167432	0.160911	0.127199	0.0823912	0.0437048	0.0190125	0.00680096	0.00200748	0.000490956	9.99218e-05	1.70023e-05	2.43014e-06	2.93154e-07	2.99886e-08	2.61363e-09	1.94965e-10	1.25045e-11	6.92746e-13	3.33232e-14	1.40309e-15	5.2796e-17	1.92881e-18	1.12172e-19	
N12	1.15046e-05	0.000184225	0.00275342	0.0264136	0.142276	0.359613	0.334779	0.114273	0.0180491	0.00156126	8.26699e-05	2.89256e-06	7.06693e-08	1.25661e-09	1.6796e-11	1.73163e-13	1.40647e-15	9.16005e-18	4.85587e-20	2.12245e-22	7.73554e-25	2.37423e-27	6.191e-30	1.38258e-32	2.66578e-35	4.49456e-38	6.92831e-41	1.32627e-43	
ADCATR_Bembidion_tibiale	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_tetracolum	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N13	0.0742586	0.100914	0.144454	0.184103	0.190029	0.151949	0.0923568	0.0424093	0.0147228	0.00388231	0.000783059	0.000121818	1.47481e-05	1.40243e-06	1.05717e-07	6.37457e-09	3.1016e-10	1.22798e-11	3.98789e-13	1.07039e-14	2.39182e-16	4.47992e-18	7.07917e-20	9.49595e-22	1.08784e-23	1.0731e-25	9.47657e-28	1.20841e-29	
N14	2.1874e-07	1.65742e-05	0.000904873	0.0261733	0.297501	0.46313	0.200247	0.0117577	0.00026674	3.12324e-06	2.17925e-08	9.88928e-11	3.09714e-13	6.98995e-16	1.17508e-18	1.51053e-21	1.51686e-24	1.21132e-27	7.80947e-31	4.11796e-34	1.79618e-37	6.54546e-41	2.01038e-44	5.24546e-48	1.17101e-51	2.25383e-55	3.82531e-59	7.31959e-63	
ADCATR_Bembidion_planatum	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_decorum	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N15	0.130444	0.161797	0.196569	0.201399	0.159605	0.0938437	0.0402885	0.0126049	0.00289024	0.000490393	6.22829e-05	5.99438e-06	4.42652e-07	2.53872e-08	1.1442e-09	4.09827e-11	1.17901e-12	2.75173e-14	5.2596e-16	8.30602e-18	1.09275e-19	1.20696e-21	1.12736e-23	8.96544e-26	6.1092e-28	3.58933e-30	1.85007e-32	1.28861e-34	
ADCATR_Bembidion_mexicanum	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N16	6.24001e-06	0.00489172	0.990524	0.00457276	5.06549e-06	2.37224e-09	5.71515e-13	7.74267e-17	6.17786e-21	2.94519e-25	8.31255e-30	1.34129e-34	1.13723e-39	4.29085e-45	4.55086e-51	6.77039e-34	3.00338e-34	1.255e-34	4.94943e-35	1.84572e-35	6.5205e-36	2.18614e-36	6.96799e-37	2.11493e-37	6.12278e-38	1.69436e-38	4.53999e-39	1.4168e-39	
ADCATR_Bembidion_transversale	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_sejunctum	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N17	3.27118e-06	1.07825e-05	5.30682e-05	0.000260218	0.00111853	0.00406093	0.0122954	0.0308597	0.0639622	0.109179	0.15317	0.176387	0.166633	0.12915	0.0821853	0.0429995	0.0185337	0.00659777	0.00194587	0.000477214	9.77498e-05	1.68153e-05	2.44696e-06	3.04333e-07	3.28658e-08	3.16855e-09	2.93407e-10	3.88247e-11	
ADCATR_Bembidion_punctulatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N18	4.80239e-06	1.49155e-05	6.7843e-05	0.000309302	0.0012503	0.0043152	0.0125451	0.0305316	0.06198	0.104688	0.146862	0.170913	0.164899	0.131887	0.0874857	0.0481786	0.0220603	0.00841525	0.00268082	0.000715188	0.00016028	3.02784e-05	4.83996e-06	6.5778e-07	7.66595e-08	7.86875e-09	8.02549e-10	1.40889e-10	
N19	1.14367e-06	4.05378e-06	2.17081e-05	0.000115799	0.00054238	0.00215196	0.00714325	0.0197149	0.0450503	0.0849532	0.131861	0.168144	0.175933	0.150975	0.106285	0.0614431	0.029218	0.0114557	0.00371418	0.000999226	0.000223925	4.1977e-05	6.61266e-06	8.80074e-07	9.98052e-08	9.89408e-09	9.66502e-10	1.63372e-10	
ADCATR_Bembidion_articulatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_quadrimaculatum	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_tairuense	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
