NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	
N1	0.30724	0.261755	0.19156	0.121119	0.0664448	0.0317302	0.0132244	0.0048206	0.00153967	0.000431552	0.000106297	2.30376e-05	4.39837e-06	7.40577e-07	1.10088e-07	1.44633e-08	1.68116e-09	1.73074e-10	1.57984e-11	1.28011e-12	7.74422e-17	1.96085e-17	4.68969e-18	1.06158e-18	2.28407e-19	4.71724e-20	9.57606e-21	2.0375e-21	5.95104e-22	
N2	0.165579	0.166476	0.156848	0.138593	0.114803	0.0890402	0.0645559	0.0436751	0.0275253	0.0161345	0.00878479	0.00443821	0.00207896	0.000902443	0.000362917	0.000135201	4.66656e-05	1.49279e-05	4.42817e-06	1.21903e-06	3.11797e-07	7.42276e-08	1.64936e-08	3.43715e-09	6.7757e-10	1.28505e-10	2.43594e-11	5.13978e-12	1.71763e-12	
ADCANE_Nebria_brevicollis	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N3	0.169534	0.173261	0.167047	0.149873	0.123152	0.0912999	0.0603038	0.0351388	0.0179306	0.00796986	0.00307412	0.00102637	0.000296152	7.37876e-05	1.58707e-05	2.9474e-06	4.72904e-07	6.56127e-08	7.88132e-09	8.20786e-10	7.42367e-11	5.84317e-12	4.01262e-13	2.41279e-14	1.27807e-15	6.04166e-17	2.64015e-18	1.20046e-19	9.50777e-21	
N4	0.169661	0.173464	0.167343	0.15019	0.123362	0.0913078	0.0601135	0.0348461	0.01765	0.00776866	0.00295994	0.000973712	0.000276116	6.7438e-05	1.4183e-05	2.56915e-06	4.01095e-07	5.4021e-08	6.2845e-09	6.32438e-10	5.51518e-11	4.17629e-12	2.75325e-13	1.58625e-14	8.03997e-16	3.63586e-17	1.51832e-18	6.48281e-20	4.72039e-21	
N5	0.156249	0.162256	0.160923	0.149657	0.127886	0.0985717	0.0674981	0.0405859	0.0212471	0.00962651	0.00375975	0.00126274	0.000364241	9.02034e-05	1.91848e-05	3.50716e-06	5.51776e-07	7.48271e-08	8.76256e-09	8.87879e-10	7.80139e-11	5.95806e-12	3.96529e-13	2.30691e-14	1.17857e-15	5.3352e-17	2.18956e-18	8.79295e-20	5.54603e-21	
N6	0.138956	0.147565	0.152105	0.148288	0.133171	0.107753	0.0772498	0.0484917	0.0264396	0.0124569	0.00505576	0.00176481	0.000529597	0.000136678	3.0367e-05	5.81709e-06	9.62558e-07	1.3788e-07	1.7138e-08	1.85319e-09	1.74817e-10	1.44305e-11	1.04611e-12	6.69201e-14	3.80575e-15	1.94954e-16	9.22559e-18	4.28882e-19	2.95462e-20	
ADCATR_Bembidion_coxendix	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.107477	0.126398	0.149131	0.162424	0.155216	0.126603	0.0867829	0.0495301	0.0234034	0.00912441	0.00293032	0.00077486	0.000168799	3.03347e-05	4.50599e-06	5.54625e-07	5.67316e-08	4.83797e-09	3.45158e-10	2.06763e-11	1.04393e-12	4.45952e-14	1.61817e-15	5.00714e-17	1.32652e-18	3.02252e-20	5.98115e-22	1.08915e-23	3.07816e-25	
N8	0.126163	0.142823	0.159878	0.165059	0.149546	0.115407	0.0745773	0.0399655	0.0176635	0.00641942	0.00191592	0.000469535	9.45576e-05	1.56711e-05	2.14169e-06	2.41968e-07	2.2665e-08	1.76576e-09	1.14809e-10	6.2526e-12	2.86292e-13	1.10634e-14	3.62234e-16	1.00879e-17	2.399e-19	4.89147e-21	8.60722e-23	1.3629e-24	3.33296e-26	
