NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	
N1	0.251911	0.228006	0.186889	0.138191	0.0916264	0.0541219	0.0283069	0.0130416	0.0052709	0.00186277	0.000574277	0.000154178	3.60044e-05	7.30791e-06	1.28874e-06	1.97436e-07	2.62806e-08	3.04045e-09	3.05884e-10	2.67782e-11	2.04155e-12	1.35672e-13	2.45148e-17	5.5173e-18	1.16123e-18	2.28706e-19	4.21783e-20	7.28874e-21	1.1811e-21	1.79613e-22	2.56589e-23	3.44866e-24	4.37433e-25	5.27654e-26	6.17931e-27	7.43661e-28	1.18533e-28	
N2	0.245826	0.230386	0.190262	0.139669	0.0915077	0.053515	0.0278796	0.0129035	0.00529152	0.00191832	0.000613695	0.000173026	4.29568e-05	9.38685e-06	1.80525e-06	3.05617e-07	4.55669e-08	5.98771e-09	6.9407e-10	7.10456e-11	6.42907e-12	5.14745e-13	3.64474e-14	2.27627e-15	1.24835e-16	5.98454e-18	2.5024e-19	9.16801e-21	3.01709e-22	9.76873e-24	3.90777e-25	2.33666e-26	1.79475e-27	1.44753e-28	1.1667e-29	1.03273e-30	1.58267e-31	
N3	0.232208	0.221172	0.187671	0.142453	0.0969893	0.0593213	0.0326114	0.0161114	0.00714918	0.00284715	0.00101691	0.000325551	9.33829e-05	2.39983e-05	5.52619e-06	1.1407e-06	2.11195e-07	3.51006e-08	5.24191e-09	7.042e-10	8.52075e-11	9.29876e-12	9.16579e-13	8.17302e-14	6.60348e-15	4.84282e-16	3.22983e-17	1.96309e-18	1.09008e-19	5.54738e-21	2.59777e-22	1.12572e-23	4.54938e-25	1.73281e-26	6.30688e-28	2.25589e-29	1.10273e-30	
ADCASC_Dyschirius_sp	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N4	0.237436	0.225212	0.189494	0.141962	0.0949011	0.0566768	0.0302545	0.0144361	0.00615586	0.00234506	0.000797757	0.000242256	6.56495e-05	1.5873e-05	3.42395e-06	6.58978e-07	1.13184e-07	1.73551e-08	2.37693e-09	2.90951e-10	3.18539e-11	3.12184e-12	2.74138e-13	2.15915e-14	1.52694e-15	9.70704e-17	5.55389e-18	2.86348e-19	1.33208e-20	5.59861e-22	2.12872e-23	7.33234e-25	2.29128e-26	6.50825e-28	1.69143e-29	4.25361e-31	1.84059e-32	
N5	0.189918	0.187851	0.171325	0.144129	0.111723	0.0796488	0.0521111	0.0312231	0.0171002	0.00854756	0.0038949	0.00161668	0.000610986	0.000210214	6.58514e-05	1.87884e-05	4.88499e-06	1.15819e-06	2.50602e-07	4.95303e-08	8.95091e-09	1.48058e-09	2.24415e-10	3.12057e-11	3.98581e-12	4.68241e-13	5.06653e-14	5.05757e-15	4.66662e-16	3.99005e-17	3.17233e-18	2.35738e-19	1.65016e-20	1.10107e-21	7.13485e-23	4.72035e-24	4.73875e-25	
ADCALO_Loricera_pilicornis	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	0.173064	0.176051	0.168265	0.149238	0.121155	0.088939	0.0584733	0.0341874	0.0176876	0.0080713	0.00324199	0.00114502	0.000355472	9.70257e-05	2.32994e-05	4.92731e-06	9.18822e-07	1.51302e-07	2.20369e-08	2.84385e-09	3.25764e-10	3.31863e-11	3.0124e-12	2.44125e-13	1.76973e-14	1.14988e-15	6.70954e-17	3.52271e-18	1.66744e-19	7.12977e-21	2.75992e-22	9.6983e-24	3.10739e-25	9.16633e-27	2.55609e-28	7.34624e-30	3.27674e-31	
N7	0.167627	0.171933	0.16662	0.150168	0.123768	0.0919436	0.0608755	0.0356334	0.0183378	0.00826656	0.00325707	0.00112032	0.000336286	8.8107e-05	2.0162e-05	4.03378e-06	7.0647e-07	1.08471e-07	1.46245e-08	1.73437e-09	1.81256e-10	1.67243e-11	1.36503e-12	9.87459e-14	6.34349e-15	3.62593e-16	1.84775e-17	8.41123e-19	3.42726e-20	1.25273e-21	4.11853e-23	1.22248e-24	3.29799e-26	8.19765e-28	1.9353e-29	4.68531e-31	1.74754e-32	
ADCABR_Aptinus_displosor	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N8	0.155394	0.16191	0.161301	0.150465	0.128579	0.0987999	0.067307	0.0402511	0.020992	0.00950837	0.00373177	0.00126768	0.000372652	9.48418e-05	2.09171e-05	4.00281e-06	6.6567e-07	9.63688e-08	1.21678e-08	1.34258e-09	1.29721e-10	1.09985e-11	8.20018e-13	5.38778e-14	3.12618e-15	1.60531e-16	7.31063e-18	2.95879e-19	1.06647e-20	3.43084e-22	9.87427e-24	2.55033e-25	5.9408e-27	1.26104e-28	2.49939e-30	4.92948e-32	1.42492e-33	
N9	0.0297357	0.0355673	0.0451905	0.0580321	0.0727053	0.0870138	0.0982971	0.104097	0.102923	0.0947687	0.0811352	0.0645213	0.0476285	0.0326237	0.0207305	0.01222	0.00668229	0.00339023	0.00159612	0.000697507	0.000283015	0.000106661	3.73523e-05	1.21601e-05	3.68193e-06	1.03744e-06	2.72174e-07	6.65268e-08	1.51608e-08	3.22421e-09	6.4077e-10	1.19318e-10	2.09438e-11	3.52008e-12	5.92179e-13	1.13971e-13	3.71102e-14	
ADCACA_Carabus_problematicus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCAHA_Demetrias_atricapillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	0.140386	0.150666	0.157384	0.154405	0.13749	0.108164	0.0737612	0.043056	0.0213439	0.00894427	0.00316106	0.000941463	0.00023638	5.00899e-05	8.97368e-06	1.36208e-06	1.75593e-07	1.92775e-08	1.80742e-09	1.45149e-10	1.00143e-11	5.95401e-13	3.05992e-14	1.36349e-15	5.28397e-17	1.78624e-18	5.28304e-20	1.37107e-21	3.13119e-23	6.31041e-25	1.12537e-26	1.78075e-28	2.50725e-30	3.15274e-32	3.57496e-34	3.84545e-36	6.20311e-38	
N11	0.144666	0.156512	0.164633	0.160856	0.140144	0.105624	0.0674609	0.0360285	0.0159555	0.00583003	0.00175281	0.000433115	8.79558e-05	1.46918e-05	2.02151e-06	2.29574e-07	2.15698e-08	1.68119e-09	1.09024e-10	5.90102e-12	2.67466e-13	1.01866e-14	3.2714e-16	8.89037e-18	2.05183e-19	4.03598e-21	6.79034e-23	9.80624e-25	1.21982e-26	1.3115e-28	1.22287e-30	9.92126e-33	7.02648e-35	4.35783e-37	2.37508e-39	1.15557e-41	7.69625e-44	
N12	0.125035	0.138181	0.151179	0.155852	0.144914	0.117696	0.0817376	0.0478914	0.0234829	0.00959198	0.00325645	0.000918282	0.000215186	4.19596e-05	6.82147e-06	9.26856e-07	1.05549e-07	1.01051e-08	8.16036e-10	5.57766e-11	3.23825e-12	1.60269e-13	6.78652e-15	2.46762e-16	7.7323e-18	2.09548e-19	4.92864e-21	1.00955e-22	1.80697e-24	2.8354e-26	3.91307e-28	4.76489e-30	5.13743e-32	4.93049e-34	4.27094e-36	3.53131e-38	4.14853e-40	
N13	0.00907947	0.0130401	0.0217216	0.0367792	0.0587312	0.085462	0.11167	0.130198	0.135051	0.12444	0.101769	0.0738346	0.0475103	0.0271139	0.0137261	0.00616599	0.00245915	0.000871344	0.000274518	7.69745e-05	1.92303e-05	4.28553e-06	8.53025e-07	1.51863e-07	2.42161e-08	3.46393e-09	4.45166e-10	5.14817e-11	5.36622e-12	5.04988e-13	4.29751e-14	3.31301e-15	2.31831e-16	1.47811e-17	8.72224e-19	5.24899e-20	5.79452e-21	
N14	0.00103241	0.00182284	0.00405556	0.00935088	0.0203313	0.039877	0.0689955	0.104048	0.135833	0.152902	0.148061	0.123175	0.0879814	0.053951	0.0284103	0.0128556	0.00500319	0.00167668	0.000484518	0.000120927	2.61136e-05	4.88854e-06	7.94987e-07	1.12552e-07	1.39043e-08	1.50231e-09	1.42305e-10	1.18463e-11	8.68787e-13	5.62695e-14	3.22647e-15	1.6419e-16	7.43478e-18	3.00708e-19	1.10004e-20	3.9342e-22	2.42479e-23	
ADCAHA_Stenolophus_teutonus	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
