NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
N1	0.181659	0.174269	0.159651	0.138719	0.113372	0.0863923	0.0608675	0.0393521	0.0231975	0.0124029	0.00598951	0.00260386	0.00101649	0.000355645	0.000111363	3.1177e-05	7.79828e-06	1.74203e-06	3.47471e-07	6.18856e-08	9.84328e-09	1.39863e-09	1.77608e-10	2.01675e-11	2.04904e-12	1.86412e-13	3.89013e-17	1.05209e-17	2.69707e-18	6.56201e-19	1.51949e-19	3.37208e-20	7.30923e-21	1.64233e-21	4.97607e-22	
N2	0.167348	0.156403	0.14253	0.126072	0.107634	0.0881757	0.0689227	0.0511445	0.0358743	0.0237007	0.014705	0.00854842	0.00464757	0.00235976	0.00111775	0.000493538	0.00020303	7.77896e-05	2.77552e-05	9.22217e-06	2.85395e-06	8.22804e-07	2.21072e-07	5.53797e-08	1.2941e-08	2.8226e-09	5.75052e-10	1.09534e-10	1.95338e-11	3.26991e-12	5.1665e-13	7.80857e-14	1.16916e-14	1.91943e-15	4.88928e-16	
ADCANE_Nebria_brevicollis	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N3	0.136444	0.134934	0.135421	0.133661	0.125637	0.109489	0.0866723	0.0613954	0.0384945	0.0211956	0.0101912	0.0042621	0.00154627	0.000485853	0.000132106	3.10787e-05	6.32816e-06	1.11611e-06	1.70699e-07	2.26706e-08	2.61882e-09	2.63598e-10	2.31641e-11	1.7808e-12	1.20024e-13	7.1076e-15	3.70639e-16	1.70584e-17	6.94538e-19	2.50795e-20	8.05817e-22	2.31901e-23	6.10351e-25	1.59653e-26	6.08184e-28	
N4	0.0524851	0.0567839	0.0671058	0.0819783	0.0984142	0.111951	0.117907	0.113359	0.0986372	0.0772605	0.0542857	0.0341357	0.0191797	0.00961911	0.00430342	0.00171692	0.00061085	0.000193849	5.48927e-05	1.38787e-05	3.13538e-06	6.33458e-07	1.14568e-07	1.85695e-08	2.70044e-09	3.52782e-10	4.14552e-11	4.38776e-12	4.18916e-13	3.61363e-14	2.82306e-15	2.00786e-16	1.3244e-17	8.86001e-19	9.93517e-20	
N5	0.0493248	0.0532756	0.0628468	0.07683	0.0927553	0.106781	0.114574	0.112959	0.101419	0.0824556	0.06048	0.0399245	0.0236815	0.0126092	0.00602331	0.00258086	0.000991988	0.000342135	0.000105939	2.94693e-05	7.37045e-06	1.65893e-06	3.36375e-07	6.15122e-08	1.01568e-08	1.51621e-09	2.04895e-10	2.50999e-11	2.79145e-12	2.82365e-13	2.60591e-14	2.21111e-15	1.76925e-16	1.47174e-17	1.9661e-18	
ADCATR_Perileptus_areolatus	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_ruficorne	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N6	0.000111808	0.0002798	0.000959236	0.00317856	0.00926579	0.0231718	0.0491878	0.0879808	0.131798	0.164529	0.17051	0.146353	0.103951	0.0611372	0.0298331	0.0121167	0.00411287	0.00117233	0.000282071	5.76025e-05	1.00393e-05	1.50153e-06	1.93768e-07	2.16875e-08	2.11593e-09	1.80816e-10	1.35955e-11	9.03354e-13	5.32618e-14	2.79776e-15	1.31488e-16	5.56265e-18	2.15098e-19	8.13954e-21	4.89233e-22	
ADCATR_Trechus_quadristriatus	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Trechus_obtusus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	0.142398	0.140071	0.139285	0.135903	0.126037	0.108053	0.0837716	0.0577644	0.0349936	0.0184573	0.00842095	0.00330778	0.00111502	0.000321851	7.94491e-05	1.67614e-05	3.02192e-06	4.65755e-07	6.14104e-08	6.93375e-09	6.71234e-10	5.57929e-11	3.98815e-12	2.45582e-13	1.3051e-14	5.99703e-16	2.38746e-17	8.25173e-19	2.48163e-20	6.51143e-22	1.49645e-23	3.0361e-25	5.55917e-27	1.00103e-28	2.99303e-30	
N8	0.152198	0.148169	0.144677	0.137983	0.124788	0.104161	0.0784922	0.0524999	0.0307741	0.0156624	0.00687451	0.00258973	0.000834583	0.000229601	5.38594e-05	1.07685e-05	1.83544e-06	2.66886e-07	3.31434e-08	3.52035e-09	3.20367e-10	2.50284e-11	1.68218e-12	9.74902e-14	4.88364e-15	2.11984e-16	7.99381e-18	2.62567e-19	7.5328e-21	1.89336e-22	4.18632e-24	8.20203e-26	1.4495e-27	2.43711e-29	5.57522e-31	
N9	0.154448	0.149965	0.145779	0.138305	0.124397	0.103253	0.0773472	0.0513996	0.0299141	0.0151055	0.00657401	0.00245434	0.000783596	0.000213535	4.96185e-05	9.82931e-06	1.66067e-06	2.39504e-07	2.95243e-08	3.11599e-09	2.82093e-10	2.19528e-11	1.47193e-12	8.52398e-14	4.27422e-15	1.86065e-16	7.05052e-18	2.33184e-19	6.74953e-21	1.71447e-22	3.8325e-24	7.56408e-26	1.32788e-27	2.17051e-29	5.31563e-31	
N10	0.0901869	0.0945206	0.104914	0.117071	0.125278	0.124223	0.111598	0.0895517	0.0636273	0.0398138	0.0218716	0.010531	0.00444155	0.00164116	0.000531657	0.000151176	3.7788e-05	8.31763e-06	1.61533e-06	2.77358e-07	4.21971e-08	5.70116e-09	6.85608e-10	7.35573e-11	7.05696e-12	6.06812e-13	4.68737e-14	3.26006e-15	2.04607e-16	1.16148e-17	5.97929e-19	2.80423e-20	1.21548e-21	5.23905e-23	3.68382e-24	
ADCATR_Bembidion_rapidum	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
