NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	
N1	2.14058e-07	4.69419e-07	1.487e-06	5.18874e-06	1.79722e-05	5.93963e-05	0.00018383	0.000527038	0.00138981	0.00335479	0.00738776	0.0148073	0.0269662	0.0445667	0.0667804	0.0906639	0.111464	0.124043	0.124914	0.113801	0.0937802	0.0698967	0.0471155	0.0287234	0.0158379	0.00789945	0.00356452	0.00145545	0.000537895	0.000179981	5.45417e-05	1.49751e-05	3.72674e-06	8.41016e-07	1.7219e-07	3.20012e-08	5.40159e-09	8.28566e-10	1.15571e-10	1.46678e-11	1.69497e-12	1.68504e-16	5.22085e-17	1.54515e-17	4.36978e-18	1.18133e-18	3.05401e-19	7.55315e-20	1.78778e-20	4.05133e-21	8.79334e-22	1.82876e-22	3.64572e-23	6.9696e-24	1.27823e-24	2.24989e-25	3.80245e-26	6.17361e-27	9.63713e-28	1.44912e-28	2.11062e-29	3.0325e-30	4.59245e-31	1.00286e-31	
N2	0.000108148	0.000155656	0.000270969	0.0005164	0.00100938	0.00194976	0.00364585	0.00652335	0.0110947	0.0178673	0.0271832	0.0390151	0.0527812	0.067267	0.080733	0.0912286	0.0970479	0.0971828	0.0916086	0.0812907	0.0679102	0.0534152	0.039563	0.0275984	0.0181356	0.0112287	0.00655226	0.00360437	0.00186971	0.000914883	0.000422422	0.000184107	7.57703e-05	2.94576e-05	1.08228e-05	3.75926e-06	1.235e-06	3.83905e-07	1.12968e-07	3.1482e-08	8.31251e-09	2.08049e-09	4.93812e-10	1.11204e-10	2.37705e-11	4.82528e-12	9.30618e-13	1.70603e-13	2.97422e-14	4.93319e-15	7.7885e-16	1.17099e-16	1.67736e-17	2.29026e-18	2.98231e-19	3.70587e-20	4.39794e-21	4.99122e-22	5.43118e-23	5.69965e-24	5.8513e-25	6.0988e-26	7.18864e-27	1.42691e-27	
ADCANE_Nebria_brevicollis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N3	1.39795e-06	2.93534e-06	8.69031e-06	2.87851e-05	9.56571e-05	0.000302906	0.000889813	0.00238845	0.00580527	0.0127044	0.0249413	0.0438186	0.0687786	0.0963408	0.120335	0.133959	0.132867	0.117397	0.0924018	0.064793	0.040484	0.0225462	0.0111959	0.00495949	0.00196082	0.000692342	0.000218459	6.16448e-05	1.55681e-05	3.52161e-06	7.14148e-07	1.29947e-07	2.12363e-08	3.11994e-09	4.12475e-10	4.91214e-11	5.2749e-12	5.11305e-13	4.47846e-14	3.54832e-15	2.54583e-16	1.65582e-17	9.77344e-19	5.24081e-20	2.55586e-21	1.13482e-22	4.59241e-24	1.69565e-25	5.71839e-27	1.76325e-28	4.9763e-30	1.28678e-31	3.05176e-33	6.64488e-35	1.32969e-36	2.44778e-38	4.14939e-40	6.48363e-42	9.34869e-44	1.24582e-45	1.53999e-47	1.78955e-49	2.07997e-51	3.72859e-53	
N4	1.23273e-06	2.66589e-06	8.16516e-06	2.77615e-05	9.39634e-05	0.000301506	0.000894637	0.00242019	0.00591741	0.0130042	0.0255929	0.0449951	0.070549	0.0985344	0.122492	0.135463	0.133223	0.116496	0.0905724	0.0626145	0.0384972	0.0210563	0.0102493	0.00444187	0.00171485	0.000590114	0.000181129	4.96244e-05	1.21451e-05	2.65746e-06	5.20326e-07	9.12488e-08	1.43463e-08	2.02415e-09	2.56554e-10	2.92417e-11	3.00039e-12	2.77444e-13	2.31457e-14	1.744e-15	1.1882e-16	7.3281e-18	4.09581e-19	2.07695e-20	9.56632e-22	4.0067e-23	1.52772e-24	5.30886e-26	1.68325e-27	4.87496e-29	1.29106e-30	3.13006e-32	6.95446e-34	1.41758e-35	2.65382e-37	4.56769e-39	7.23588e-41	1.0562e-42	1.42255e-44	1.77198e-46	2.05305e-48	2.25204e-50	2.48298e-52	4.03803e-54	
N5	7.878e-07	1.84093e-06	6.21539e-06	2.29901e-05	8.30525e-05	0.000279801	0.000860732	0.00239117	0.00596052	0.0132783	0.0263649	0.0465724	0.0730934	0.101826	0.125827	0.137855	0.133868	0.115207	0.0878684	0.0594017	0.0356033	0.0189265	0.00892785	0.00373915	0.00139138	0.000460354	0.000135545	3.55485e-05	8.31255e-06	1.73492e-06	3.23547e-07	5.39774e-08	8.06536e-09	1.08072e-09	1.30025e-10	1.40647e-11	1.36962e-12	1.2023e-13	9.52693e-15	6.82362e-16	4.42374e-17	2.59939e-18	1.38629e-19	6.71935e-21	2.96404e-22	1.19154e-23	4.37103e-25	1.46516e-26	4.49354e-28	1.26257e-29	3.25422e-31	7.70395e-33	1.67725e-34	3.36233e-36	6.21391e-38	1.05997e-39	1.67086e-41	2.43676e-43	3.29175e-45	4.12477e-47	4.80744e-49	5.26303e-51	5.6953e-53	9.51233e-55	
N6	6.56505e-07	1.67604e-06	6.08718e-06	2.33711e-05	8.57525e-05	0.000290361	0.000893439	0.00247716	0.00615627	0.0136656	0.0270284	0.0475472	0.0742985	0.103032	0.126705	0.138118	0.133419	0.114197	0.0866145	0.058227	0.0347073	0.0183529	0.00861503	0.00359267	0.00133221	0.000439704	0.000129316	3.39286e-05	7.95142e-06	1.66674e-06	3.12921e-07	5.26949e-08	7.97092e-09	1.0847e-09	1.32994e-10	1.47146e-11	1.47142e-12	1.33192e-13	1.09307e-14	8.14567e-16	5.52063e-17	3.40802e-18	1.91926e-19	9.87498e-21	4.64902e-22	2.00562e-23	7.94008e-25	2.88877e-26	9.6721e-28	2.98433e-29	8.49722e-31	2.23557e-32	5.4418e-34	1.22714e-35	2.56675e-37	4.98585e-39	9.00503e-41	1.51407e-42	2.37297e-44	3.47325e-46	4.76791e-48	6.22699e-50	8.20161e-52	1.66696e-53	
ADCATR_Bembidion_coxendix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N7	1.25099e-08	4.71633e-08	2.77238e-07	1.69735e-06	9.54881e-06	4.75073e-05	0.000206326	0.000777996	0.00253942	0.00716023	0.0174115	0.0364642	0.0656927	0.101714	0.13525	0.154369	0.151187	0.127042	0.0916025	0.0566922	0.0301311	0.0137621	0.00540649	0.0018288	0.0005333	0.000134253	2.92203e-05	5.50762e-06	9.00579e-07	1.27986e-07	1.58389e-08	1.71034e-09	1.61484e-10	1.33593e-11	9.70451e-13	6.20364e-14	3.49744e-15	1.74276e-16	7.69244e-18	3.01423e-19	1.0508e-20	3.26611e-22	9.07054e-24	2.2555e-25	5.03222e-27	1.00942e-28	1.82409e-30	2.97536e-32	4.38926e-34	5.86707e-36	7.11921e-38	7.85611e-40	7.89799e-42	7.24614e-44	6.07729e-46	4.66702e-48	3.28693e-50	2.12638e-52	1.26547e-54	6.93855e-57	3.51022e-59	1.64216e-61	7.24518e-64	4.64446e-66	
