NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	
N1	9.47719e-06	1.50104e-05	3.18472e-05	7.73511e-05	0.000195515	0.000488626	0.00117369	0.00266419	0.00565359	0.011135	0.0202532	0.0339012	0.052091	0.0733402	0.0944867	0.111279	0.119713	0.117574	0.105372	0.086149	0.0642355	0.0436741	0.0270737	0.0153008	0.00788334	0.00370291	0.00158575	0.000619175	0.00022046	7.15879e-05	2.12038e-05	5.72972e-06	1.41282e-06	3.17963e-07	6.53297e-08	1.22577e-08	2.10085e-09	3.29009e-10	4.70965e-11	6.16435e-12	7.38011e-13	1.16439e-16	3.68733e-17	1.11743e-17	3.24126e-18	9.00092e-19	2.39352e-19	6.09626e-20	1.48754e-20	3.47819e-21	7.7952e-22	1.67493e-22	3.45121e-23	6.82127e-24	1.29357e-24	2.35435e-25	4.11375e-26	6.90351e-27	1.11349e-27	1.72938e-28	2.60096e-29	3.86032e-30	6.05748e-31	1.38229e-31	
N2	0.00080839	0.00101716	0.00144222	0.00220187	0.00347843	0.00552225	0.00864003	0.0131576	0.0193518	0.0273553	0.0370522	0.0479955	0.0593825	0.0701188	0.0789759	0.0848167	0.0868341	0.084733	0.0787995	0.0698357	0.0589798	0.0474681	0.0364067	0.0266109	0.0185379	0.0123088	0.00779038	0.0047004	0.00270389	0.00148311	0.000775796	0.000387051	0.000184206	8.36415e-05	3.62407e-05	1.49867e-05	5.91599e-06	2.22971e-06	8.0252e-07	2.75892e-07	9.06133e-08	2.84387e-08	8.53086e-09	2.44647e-09	6.709e-10	1.75974e-10	4.41594e-11	1.06045e-11	2.43759e-12	5.3648e-13	1.1308e-13	2.28345e-14	4.41885e-15	8.198e-16	1.45884e-16	2.49187e-17	4.09046e-18	6.46591e-19	9.8789e-20	1.46914e-20	2.15712e-21	3.23535e-22	5.52975e-23	1.60433e-23	
ADCANE_Nebria_brevicollis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N3	0.000529032	0.000696119	0.00106162	0.00176185	0.00302245	0.00517429	0.00864626	0.0139148	0.0213954	0.031281	0.0433604	0.0568828	0.0705425	0.0826394	0.0914068	0.0954302	0.0940191	0.0873994	0.0766528	0.0634246	0.0495103	0.0364632	0.0253371	0.0166126	0.0102787	0.00600221	0.00330839	0.00172156	0.000845868	0.000392499	0.000172036	7.12426e-05	2.78803e-05	1.03134e-05	3.60708e-06	1.19311e-06	3.73334e-07	1.10542e-07	3.0981e-08	8.22127e-09	2.06629e-09	4.92027e-10	1.11039e-10	2.3757e-11	4.82043e-12	9.27913e-13	1.69514e-13	2.93989e-14	4.84216e-15	7.57678e-16	1.12674e-16	1.59299e-17	2.14197e-18	2.74019e-19	3.33639e-20	3.8678e-21	4.27085e-22	4.49402e-23	4.51005e-24	4.32604e-25	3.99671e-26	3.66732e-27	3.79533e-28	7.28109e-29	
N4	0.000149136	0.000225313	0.000415901	0.000832363	0.00168904	0.00335408	0.00638891	0.011533	0.0195791	0.0311041	0.0460873	0.0635504	0.0814279	0.096849	0.10685	0.109296	0.10362	0.0910359	0.0741084	0.0558986	0.0390692	0.0253054	0.0151916	0.00845465	0.00436306	0.00208839	0.000927458	0.000382286	0.000146305	5.2009e-05	1.71805e-05	5.27629e-06	1.50717e-06	4.00635e-07	9.91547e-08	2.28604e-08	4.91244e-09	9.84446e-10	1.84083e-10	3.21375e-11	5.24132e-12	7.99012e-13	1.13922e-13	1.52008e-14	1.89928e-15	2.22349e-16	2.44046e-17	2.5128e-18	2.42861e-19	2.20462e-20	1.88082e-21	1.50889e-22	1.139e-23	8.09486e-25	5.41959e-26	3.42023e-27	2.03585e-28	1.14378e-29	6.07153e-31	3.05209e-32	1.46312e-33	6.8619e-35	3.48127e-36	3.03531e-37	
N5	8.73598e-05	0.000136052	0.000263923	0.000560069	0.00120772	0.00254448	0.00512344	0.0097309	0.0172912	0.0285959	0.0438626	0.0622592	0.0816494	0.0988281	0.110324	0.113527	0.107655	0.094056	0.0757034	0.0561329	0.038346	0.0241367	0.0140013	0.00748681	0.00369131	0.00167866	0.000704364	0.00027281	9.7575e-05	3.22429e-05	9.84824e-06	2.78188e-06	7.27123e-07	1.75959e-07	3.94456e-08	8.19653e-09	1.57969e-09	2.82547e-10	4.69317e-11	7.24393e-12	1.03968e-12	1.38843e-13	1.72637e-14	1.99995e-15	2.16008e-16	2.17657e-17	2.04748e-18	1.79928e-19	1.47808e-20	1.13581e-21	8.16975e-23	5.50418e-24	3.4757e-25	2.05844e-26	1.14409e-27	5.97162e-29	2.92902e-30	1.35105e-31	5.86649e-33	2.40278e-34	9.33475e-36	3.50613e-37	1.37931e-38	9.4036e-40	
N6	1.3641e-05	2.58228e-05	6.36931e-05	0.000169107	0.000445712	0.0011235	0.00265534	0.00581735	0.0117319	0.0216839	0.0366231	0.0564094	0.0791235	0.100964	0.117117	0.123433	0.118157	0.102715	0.0810853	0.0581341	0.0378619	0.0224082	0.0120571	0.00590125	0.00262901	0.00106683	0.000394637	0.000133188	4.10481e-05	1.15635e-05	2.98043e-06	7.03568e-07	1.52272e-07	3.02469e-08	5.52016e-09	9.26619e-10	1.43218e-10	2.0404e-11	2.68238e-12	3.25747e-13	3.65814e-14	3.80294e-15	3.66366e-16	3.27415e-17	2.71715e-18	2.09604e-19	1.50449e-20	1.0058e-21	6.26879e-23	3.64603e-24	1.98075e-25	1.00602e-26	4.78136e-28	2.12836e-29	8.88111e-31	3.4769e-32	1.27817e-33	4.41599e-35	1.43522e-36	4.39405e-38	1.27173e-39	3.52844e-41	1.00932e-42	4.99042e-44	
N7	8.07984e-10	4.48387e-09	3.55623e-08	2.75927e-07	1.9349e-06	1.19396e-05	6.39592e-05	0.000294941	0.00116383	0.00391164	0.0111555	0.0269083	0.0547481	0.0937465	0.134852	0.162742	0.164628	0.139545	0.0991244	0.0590433	0.0295221	0.0124098	0.00439391	0.00131336	0.000332259	7.13432e-05	1.30415e-05	2.03602e-06	2.72368e-07	3.13265e-08	3.10843e-09	2.67013e-10	1.99239e-11	1.29581e-12	7.37018e-14	3.67801e-15	1.6156e-16	6.26611e-18	2.15239e-19	6.56726e-21	1.78494e-22	4.33351e-24	9.42304e-26	1.83991e-27	3.23396e-29	5.12918e-31	7.35773e-33	9.56732e-35	1.13012e-36	1.21519e-38	1.19185e-40	1.06831e-42	8.7676e-45	6.60013e-47	4.56528e-49	2.9064e-51	1.70576e-53	9.24353e-56	4.63203e-58	2.14962e-60	9.25291e-63	3.70552e-65	1.41495e-67	7.79255e-70	
N8	1.89838e-11	1.39483e-10	1.73332e-09	2.10262e-08	2.21192e-07	1.96293e-06	1.45563e-05	8.97374e-05	0.00045819	0.00193161	0.00670544	0.0191229	0.0447121	0.0855676	0.13385	0.170969	0.178206	0.151533	0.105123	0.0595229	0.0275297	0.010412	0.00322485	0.000819367	0.000171126	2.94446e-05	4.18434e-06	4.92429e-07	4.81278e-08	3.91814e-09	2.6653e-10	1.51978e-11	7.28792e-13	2.94884e-14	1.01012e-15	2.93918e-17	7.28893e-19	1.54573e-20	2.81238e-22	4.40455e-24	5.9569e-26	6.97923e-28	7.10587e-30	6.30635e-32	4.89316e-34	3.32906e-36	1.99166e-38	1.05071e-40	4.90117e-43	2.02683e-45	7.44992e-48	2.44e-50	7.1382e-53	1.86971e-55	4.39485e-58	9.29106e-61	1.77043e-63	3.04716e-66	4.74681e-69	6.7059e-72	8.60784e-75	1.00588e-77	1.07624e-80	1.4127e-83	
