NODE	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	
N1	0.131979	0.134836	0.13663	0.133257	0.122461	0.104708	0.0827443	0.0602468	0.0403765	0.0249103	0.0141589	0.00742315	0.0035948	0.0016106	0.000668788	0.000257871	9.25164e-05	3.09523e-05	9.67946e-06	2.83655e-06	7.81049e-07	2.02647e-07	4.96876e-08	1.15477e-08	2.5513e-09	5.37374e-10	1.08188e-10	2.08677e-11	3.86364e-12	6.87759e-13	1.16727e-16	4.75319e-17	1.92353e-17	8.15837e-18	4.47713e-18	
N2	0.0436762	0.055659	0.0691295	0.0825318	0.0937597	0.100764	0.102163	0.0976262	0.087928	0.0746722	0.0598312	0.0452634	0.0323572	0.0218776	0.0140052	0.00849856	0.00489492	0.00267994	0.00139695	0.00069451	0.000329944	0.000150088	6.55118e-05	2.74994e-05	1.11258e-05	4.34811e-06	1.64496e-06	6.03583e-07	2.15173e-07	7.46313e-08	2.52121e-08	8.30272e-09	2.66987e-09	8.53543e-10	3.38e-10	
ADCACI_Omus_californicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N3	2.78807e-12	1.17394e-11	6.50906e-11	3.55813e-10	1.827e-09	8.75372e-09	3.91121e-08	1.62965e-07	6.33135e-07	2.293e-06	7.73834e-06	2.43228e-05	7.11636e-05	0.000193695	0.000490144	0.00115238	0.00251572	0.00509639	0.00957542	0.0166777	0.0269171	0.0402455	0.0557403	0.0715253	0.0850822	0.0939354	0.0964734	0.0925384	0.0834928	0.0717342	0.0599156	0.0502706	0.0443588	0.0433347	0.048628	
ADCACI_Amblycheila_baroni	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
ADCACI_Mantichora_amygdaloides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
N4	0.148181	0.166218	0.16583	0.149358	0.122622	0.0923569	0.0640921	0.0410977	0.0243959	0.0134217	0.0068484	0.00324208	0.00142427	0.000580682	0.000219727	7.71713e-05	2.51593e-05	7.61506e-06	2.14028e-06	5.5873e-07	1.35521e-07	3.05526e-08	6.40489e-09	1.24913e-09	2.2676e-10	3.83396e-11	6.04154e-12	8.88063e-13	1.21927e-13	1.56742e-14	1.89778e-15	2.19923e-16	2.56054e-17	3.50642e-18	9.40575e-19	
N5	0.155507	0.173386	0.171033	0.151528	0.121723	0.0892005	0.059868	0.036894	0.0209095	0.0109089	0.00524207	0.00232077	0.000946717	0.000355857	0.000123251	3.93327e-05	1.15655e-05	3.13357e-06	7.82368e-07	1.80027e-07	3.81855e-08	7.46796e-09	1.34702e-09	2.24166e-10	3.44318e-11	4.88357e-12	6.39905e-13	7.75043e-14	8.68229e-15	9.00333e-16	8.65793e-17	7.77214e-18	6.721e-19	6.54301e-20	1.34733e-20	
N6	0.104194	0.123672	0.135997	0.138599	0.130521	0.113168	0.0900558	0.0656139	0.0436956	0.0265672	0.0147374	0.00745576	0.00343949	0.00144687	0.000555085	0.000194259	6.20345e-05	1.80832e-05	4.8139e-06	1.17086e-06	2.60333e-07	5.29431e-08	9.85388e-09	1.67956e-09	2.62337e-10	3.75753e-11	4.93911e-12	5.96297e-13	6.61927e-14	6.76799e-15	6.40001e-16	5.66597e-17	4.90142e-18	4.87122e-19	9.99252e-20	
N7	0.0958833	0.115399	0.129707	0.135542	0.130929	0.116355	0.0948107	0.0706754	0.0481256	0.029907	0.0169512	0.00876028	0.00412721	0.00177262	0.000694133	0.000247873	8.07432e-05	2.40011e-05	6.51325e-06	1.61443e-06	3.65708e-07	7.57535e-08	1.43583e-08	2.49189e-09	3.96278e-10	5.77909e-11	7.73566e-12	9.51496e-13	1.07728e-13	1.12623e-14	1.09469e-15	1.00617e-16	9.14873e-18	9.43857e-19	1.84428e-19	
N8	0.0142389	0.0219035	0.0358748	0.0571203	0.0840024	0.111331	0.131493	0.137708	0.127583	0.104466	0.0755703	0.0482976	0.027277	0.0136186	0.00601389	0.0023504	0.000813597	0.000249644	6.79642e-05	1.64333e-05	3.53288e-06	6.76081e-07	1.15311e-07	1.7551e-08	2.38714e-09	2.90538e-10	3.16882e-11	3.1017e-12	2.72877e-13	2.16138e-14	1.54497e-15	1.00253e-16	6.0536e-18	3.86423e-19	4.93001e-20	
N9	0.010276	0.0160184	0.0270615	0.0452096	0.0705536	0.099705	0.125548	0.139706	0.136812	0.117663	0.0887919	0.0587763	0.0341337	0.0173976	0.00778737	0.00306354	0.00106022	0.000323126	8.68292e-05	2.05988e-05	4.3202e-06	8.02221e-07	1.32094e-07	1.93186e-08	2.51356e-09	2.91454e-10	3.01703e-11	2.79327e-12	2.31758e-13	1.72755e-14	1.16171e-15	7.11627e-17	4.09001e-18	2.47133e-19	2.82192e-20	
N10	0.00178431	0.00363528	0.00850674	0.019194	0.0390185	0.0694803	0.106897	0.141007	0.158725	0.152022	0.123667	0.0853719	0.050005	0.0248625	0.0105035	0.00377568	0.00115698	0.000302876	6.78995e-05	1.30704e-05	2.16649e-06	3.10139e-07	3.84602e-08	4.14443e-09	3.89289e-10	3.19736e-11	2.30339e-12	1.45993e-13	8.16596e-15	4.04303e-16	1.77779e-17	6.97975e-19	2.49043e-20	8.90469e-22	5.98886e-23	
N11	0.000197837	0.00054948	0.0018694	0.00603599	0.0169777	0.0402281	0.0790262	0.127565	0.168263	0.180691	0.157597	0.111493	0.0639551	0.0297602	0.0112482	0.00345999	0.000868468	0.00017844	3.01204e-05	4.19361e-06	4.8364e-07	4.6408e-08	3.7221e-09	2.5068e-10	1.42433e-11	6.85908e-13	2.81237e-14	9.86227e-16	2.97085e-17	7.72046e-19	1.73819e-20	3.40643e-22	5.86988e-24	9.45915e-26	2.59387e-27	
N12	7.86797e-05	0.000233196	0.000901488	0.00335327	0.0107775	0.0288196	0.0631048	0.112192	0.161083	0.186094	0.172565	0.12827	0.0764003	0.0364851	0.0139905	0.00431771	0.00107571	0.000217147	3.56657e-05	4.78837e-06	5.28076e-07	4.80842e-08	3.63401e-09	2.29166e-10	1.21227e-11	5.40769e-13	2.04471e-14	6.58639e-16	1.81632e-17	4.30854e-19	8.83218e-21	1.57198e-22	2.44814e-24	3.50805e-26	8.495e-28	
N13	9.00939e-10	1.25541e-08	2.0978e-07	2.99169e-06	3.43944e-05	0.000309306	0.00212313	0.0108659	0.0404814	0.10717	0.197159	0.247771	0.210755	0.121043	0.0470904	0.0125337	0.00232326	0.000306828	2.95806e-05	2.13106e-06	1.1721e-07	5.01712e-09	1.69999e-10	4.62883e-12	1.0264e-13	1.87556e-15	2.85435e-17	3.65235e-19	3.96324e-21	3.6755e-23	2.93392e-25	2.02915e-27	1.22541e-29	6.66991e-32	5.38985e-34	
ADCACI_Prothyma_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Pentacomia_sp	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N14	1.80387e-14	1.34088e-12	1.00155e-10	6.03135e-09	2.78355e-07	9.41546e-06	0.00022249	0.00346186	0.032735	0.167374	0.386516	0.310832	0.0870522	0.0110123	0.000753271	3.13019e-05	8.55281e-07	1.62627e-08	2.24521e-10	2.32593e-12	1.85623e-14	1.16599e-16	5.86905e-19	2.40355e-21	8.11385e-24	2.28365e-26	5.41265e-29	1.09e-31	1.87989e-34	2.79668e-37	3.61247e-40	4.07747e-43	4.05975e-46	3.7072e-49	4.37807e-52	
ADCACI_Cicindela_sedecimpunctata	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Cicindela_aurulenta	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Cicindela_dorsalis	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Cicindela_repanda	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Therates_sp	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N15	0.00236889	0.00406936	0.00783349	0.015039	0.0272414	0.0454136	0.0688564	0.0943624	0.116464	0.129171	0.128562	0.114723	0.091739	0.0657233	0.0421827	0.0242586	0.012504	0.0057793	0.00239662	0.00089232	0.000298527	8.98208e-05	2.43292e-05	5.93878e-06	1.30792e-06	2.60198e-07	4.68201e-08	7.63109e-09	1.12855e-09	1.51836e-10	1.86844e-11	2.1337e-12	2.36706e-13	2.98206e-14	7.24507e-15	
ADCACI_Oxycheila_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Lophyridia_lunulata	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Ctenostoma_sp	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N16	0.0471648	0.060001	0.0744898	0.0890727	0.101348	0.1087	0.109189	0.102287	0.0891288	0.0721261	0.0541566	0.0377124	0.0243497	0.0145767	0.00809115	0.00416494	0.0019886	0.000880935	0.000362186	0.000138251	4.90142e-05	1.61467e-05	4.94484e-06	1.40846e-06	3.73333e-07	9.2142e-08	2.11893e-08	4.54416e-09	9.10086e-10	1.70732e-10	3.02359e-11	5.1671e-12	9.08271e-13	1.96477e-13	8.02543e-14	
ADCACI_Cicindela_hybrida	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Cicindela_punctulata	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N17	0.125844	0.144906	0.151371	0.144768	0.127316	0.103143	0.0770055	0.0529696	0.0335537	0.0195629	0.0104929	0.00517578	0.00234724	0.000978548	0.000374998	0.000132103	4.27847e-05	1.27417e-05	3.49004e-06	8.79459e-07	2.03948e-07	4.35409e-08	8.56076e-09	1.55077e-09	2.58943e-10	3.9875e-11	5.66642e-12	7.4371e-13	9.0286e-14	1.01691e-14	1.07045e-15	1.07363e-16	1.08428e-17	1.31161e-18	3.28896e-19	
N18	0.115342	0.134362	0.143219	0.140647	0.127606	0.107035	0.0829815	0.0594241	0.0392787	0.023949	0.0134627	0.00697475	0.00332952	0.00146435	0.000593365	0.000221539	7.62266e-05	2.41763e-05	7.07009e-06	1.90702e-06	4.74619e-07	1.09036e-07	2.31323e-08	4.53419e-09	8.21554e-10	1.37682e-10	2.13568e-11	3.06944e-12	4.09499e-13	5.09177e-14	5.95859e-15	6.7255e-16	7.77602e-17	1.05964e-17	2.53498e-18	
N19	0.0273677	0.0377127	0.0528553	0.0720232	0.0925325	0.110092	0.120122	0.119588	0.108351	0.0892327	0.0667639	0.0453777	0.0280214	0.0157257	0.00802388	0.00372413	0.0015732	0.000605253	0.000212224	6.78711e-05	1.98137e-05	5.28466e-06	1.28894e-06	2.87762e-07	5.88635e-08	1.10439e-08	1.90249e-09	3.01266e-10	4.39128e-11	5.90386e-12	7.35462e-13	8.60583e-14	9.91637e-15	1.33086e-15	3.55215e-16	
N20	0.00912203	0.0143194	0.0243142	0.0406558	0.0634916	0.0902434	0.115315	0.131669	0.133907	0.121074	0.0972234	0.0692983	0.0438362	0.0246127	0.0122707	0.00543539	0.00214088	0.000750557	0.000234475	6.53561e-05	1.62762e-05	3.62694e-06	7.24318e-07	1.29845e-07	2.09296e-08	3.03865e-09	3.98052e-10	4.71306e-11	5.05294e-12	4.91442e-13	4.3463e-14	3.51493e-15	2.66662e-16	2.19032e-17	3.78948e-18	
ADCACI_Cicindela_sexguttata	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Cicindela_splendida	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCACI_Cicindela_tranquebarica	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N21	0.010249	0.0151734	0.0237919	0.0369355	0.0544935	0.0748281	0.094711	0.110035	0.117145	0.114218	0.101981	0.0833937	0.0624695	0.0428787	0.0269768	0.0155621	0.00823458	0.00399856	0.00178264	0.000730045	0.000274796	9.51292e-05	3.03073e-05	8.89235e-06	2.4046e-06	5.99748e-07	1.3809e-07	2.93795e-08	5.78347e-09	1.05592e-09	1.79867e-10	2.91081e-11	4.74838e-12	9.42093e-13	3.64376e-13	
N22	0.000230007	0.000542159	0.00154274	0.00425623	0.0106022	0.023331	0.0449748	0.075582	0.110342	0.139545	0.152538	0.14389	0.117016	0.0820055	0.0495352	0.0258098	0.0116147	0.00452209	0.0015265	0.000447865	0.000114515	2.55919e-05	5.01393e-06	8.6385e-07	1.31295e-07	1.76591e-08	2.1084e-09	2.2415e-10	2.1284e-11	1.81085e-12	1.38597e-13	9.61755e-15	6.21525e-16	4.25036e-17	5.82804e-18	
